Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	4
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	3
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	3
Bartonella_quintana	0
Bartonella_quintana_RM-11	2
Blastomyces_dermatitidis	0
Bordetella_bronchialis	80
Bordetella_bronchiseptica	38
Bordetella_genomosp._13	121
Bordetella_pertussis	30
Bordetella_pertussis_137	10
Bordetella_pertussis_18323	6
Bordetella_petrii	72
Bordetella_trematum	54
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	3
Brucella_canis	0
Brucella_melitensis	2
Brucella_melitensis_bv._2_str._63/9	1
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	5
Brucella_suis	0
Burkholderia_cepacia	141
Burkholderia_cepacia_ATCC_25416	30
Burkholderia_cepacia_JBK9	48
Burkholderia_gladioli	230
Burkholderia_gladioli_BSR3	55
Burkholderia_gladioli_pv._gladioli	212
Burkholderia_mallei	8
Burkholderia_mallei_NCTC_10229	1
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	199
Burkholderia_multivorans_ATCC_17616	58
Burkholderia_multivorans_ATCC_BAA-247	43
Burkholderia_pseudomallei	160
Burkholderia_pseudomallei_1106b	38
Burkholderia_pseudomallei_1710a	8
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	2
Burkholderia_pseudomallei_B03	10
Burkholderia_pseudomallei_MSHR1153	15
Burkholderia_pseudomallei_MSHR2543	3
Burkholderia_pseudomallei_MSHR346	3
Burkholderia_pseudomallei_MSHR435	8
Burkholderia_pseudomallei_NCTC_13179	5
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	3
Campylobacter_showae	3
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	2
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_pneumoniae_AR39	1
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	7
Corynebacterium_amycolatum	7
Corynebacterium_bovis	68
Corynebacterium_crudilactis	4
Corynebacterium_diphtheriae	5
Corynebacterium_diphtheriae_NCTC_13129	2
Corynebacterium_jeikeium	13
Corynebacterium_jeikeium_K411	16
Corynebacterium_kroppenstedtii	6
Corynebacterium_kroppenstedtii_DSM_44385	13
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	40
Corynebacterium_matruchotii	14
Corynebacterium_minutissimum	21
Corynebacterium_pseudotuberculosis	2
Corynebacterium_pseudotuberculosis_Cp162	2
Corynebacterium_renale	11
Corynebacterium_segmentosum	13
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	128
Corynebacterium_stationis	8
Corynebacterium_striatum	26
Corynebacterium_urealyticum	23
Corynebacterium_ureicelerivorans	24
Corynebacterium_xerosis	73
Cowpox_virus	0
Coxiella_burnetii	34
Coxiella_burnetii_Dugway_5J108-111	2
Coxiella_burnetii_str._Schperling	2
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	1
Enterococcus_cecorum	0
Enterococcus_durans	1
Enterococcus_faecalis	2
Enterococcus_faecium	1
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	56
Escherichia_coli_NCCP15648	1
Escherichia_coli_O111	0
Escherichia_coli_O139:H28_str._E24377A	2
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_O55:H7	2
Escherichia_coli_O7:K1_str._CE10	1
