Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	1	1	1	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	36	5	5	5	Off	Off
Bordetella_bronchiseptica	12	1	1	1	Off	Off
Bordetella_genomosp._13	25	0	0	0	On	Off
Bordetella_pertussis	4	1	5	5	Off	Off
Bordetella_pertussis_137	1	0	0	0	On	Off
Bordetella_petrii	21	4	4	4	Off	Off
Bordetella_trematum	16	4	6	6	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	1	0	0	0	On	Off
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	28	0	0	0	On	Off
Burkholderia_cepacia_ATCC_25416	14	0	0	0	On	Off
Burkholderia_cepacia_JBK9	18	1	1	1	Off	Off
Burkholderia_gladioli	52	6	26	26	Off	Off
Burkholderia_gladioli_BSR3	12	2	4	4	Off	Off
Burkholderia_gladioli_pv._gladioli	54	6	25	25	Off	Off
Burkholderia_mallei	2	0	0	0	On	Off
Burkholderia_mallei_NCTC_10229	3	0	0	0	On	Off
Burkholderia_multivorans	90	5	18	18	Off	Off
Burkholderia_multivorans_ATCC_17616	35	4	28	28	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	18	2	10	10	Off	Off
Burkholderia_pseudomallei	37	2	16	16	Off	Off
Burkholderia_pseudomallei_1106b	4	1	2	2	Off	Off
Burkholderia_pseudomallei_1710a	1	1	2	2	Off	Off
Burkholderia_pseudomallei_7894	1	1	4	4	Off	Off
Burkholderia_pseudomallei_B03	6	3	5	5	Off	Off
Burkholderia_pseudomallei_MSHR1153	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	4	2	2	2	Off	Off
