Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	3	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae	2	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	2	2	2	2	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	1	2	2	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	3	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	2	0	0	0	On	Off
Bartonella_quintana	2	2	2	2	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	92	13	13	13	Off	Off
Bordetella_bronchiseptica	68	10	13	13	Off	Off
Bordetella_genomosp._13	132	13	13	13	Off	Off
Bordetella_pertussis	26	2	8	8	Off	Off
Bordetella_pertussis_137	8	0	0	0	On	Off
Bordetella_pertussis_18323	8	0	0	0	On	Off
Bordetella_petrii	95	12	12	12	Off	Off
Bordetella_trematum	60	9	11	11	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	6	0	0	0	On	Off
Brucella_melitensis_bv._2_str._63/9	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	10	1	1	1	Off	Off
Brucella_suis	1	0	0	0	On	Off
Burkholderia_cepacia	185	19	33	33	Off	Off
Burkholderia_cepacia_ATCC_25416	92	13	57	57	Off	Off
Burkholderia_cepacia_JBK9	80	8	9	9	Off	Off
Burkholderia_gladioli	381	39	119	119	Off	Off
Burkholderia_gladioli_BSR3	89	16	23	23	Off	Off
Burkholderia_gladioli_pv._gladioli	302	34	105	105	Off	Off
Burkholderia_mallei	11	1	7	7	Off	Off
Burkholderia_mallei_NCTC_10247	2	0	0	0	On	Off
Burkholderia_multivorans	334	46	106	106	Off	Off
Burkholderia_multivorans_ATCC_17616	98	12	33	33	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	81	16	48	48	Off	Off
Burkholderia_pseudomallei	154	22	58	58	Off	Off
Burkholderia_pseudomallei_1106b	18	5	9	9	Off	Off
Burkholderia_pseudomallei_1710a	5	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	1	0	0	0	On	Off
Burkholderia_pseudomallei_7894	4	2	10	10	Off	Off
Burkholderia_pseudomallei_B03	5	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	5	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	11	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	12	5	10	10	Off	Off
Burkholderia_pseudomallei_MSHR435	14	1	1	1	Off	Off
Burkholderia_pseudomallei_NCTC_13179	9	0	0	0	On	Off
Burkholderia_pseudomallei_Pasteur_52237	2	0	0	0	On	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	2	0	0	0	On	Off
Campylobacter_showae	2	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_abortus_LLG	3	0	0	0	On	Off
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	1	1	1	1	Off	Off
Corynebacterium_amycolatum	10	2	2	2	Off	Off
Corynebacterium_bovis	109	11	11	11	Off	Off
Corynebacterium_crudilactis	3	0	0	0	On	Off
Corynebacterium_diphtheriae	6	1	1	1	Off	Off
Corynebacterium_diphtheriae_HC03	1	0	0	0	On	Off
Corynebacterium_jeikeium	27	1	1	1	Off	Off
Corynebacterium_jeikeium_K411	8	2	3	3	Off	Off
Corynebacterium_kroppenstedtii	18	1	1	1	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	34	3	5	5	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	234	71	72	72	Off	Off
Corynebacterium_matruchotii	23	1	2	2	Off	Off
Corynebacterium_minutissimum	24	2	4	4	Off	Off
Corynebacterium_pseudotuberculosis	0	0	0	0	na	na
Corynebacterium_pseudotuberculosis_Cp162	3	0	0	0	On	Off
Corynebacterium_renale	10	1	5	5	Off	Off
Corynebacterium_segmentosum	15	1	1	1	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	197	27	27	27	Off	Off
Corynebacterium_stationis	65	11	11	11	Off	Off
Corynebacterium_striatum	12	0	0	0	On	Off
Corynebacterium_urealyticum	21	2	2	2	Off	Off
Corynebacterium_ureicelerivorans	27	5	5	5	Off	Off
Corynebacterium_xerosis	74	14	14	14	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	44	6	20	20	Off	Off
Coxiella_burnetii_Dugway_5J108-111	11	2	5	5	Off	Off
Coxiella_burnetii_str._Schperling	8	1	1	1	Off	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	1	0	0	0	On	Off
Enterococcus_casseliflavus	0	0	0	0	na	na
Enterococcus_cecorum	5	0	0	0	On	Off
Enterococcus_durans	8	1	2	2	Off	Off
Enterococcus_faecalis	30	6	60	60	Off	Off
Enterococcus_faecalis_62	1	0	0	0	On	Off
Enterococcus_faecalis_ATCC_29212	2	1	9	9	Off	Off
Enterococcus_faecalis_D32	1	0	0	0	On	Off
Enterococcus_faecium	15	2	7	7	Off	Off
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	26	6	60	60	Off	Off
Enterococcus_faecium_Com15	1	0	0	0	On	Off
Enterococcus_hirae	2	0	0	0	On	Off
Enterococcus_hirae_ATCC_9790	7	2	14	14	Off	Off
Enterococcus_mundtii	3	2	2	2	Off	Off
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	2527	686	2680	2680	Off	Off
Escherichia_coli_042	18	7	44	44	Off	Off
Escherichia_coli_APEC_O2-211	20	10	95	95	Off	Off
Escherichia_coli_BL21(DE3)	2	0	0	0	On	Off
Escherichia_coli_B_str._REL606	1	0	0	0	On	Off
Escherichia_coli_CFT073	2	0	0	0	On	Off
Escherichia_coli_DH1	1	0	0	0	On	Off
Escherichia_coli_E110019	4	0	0	0	On	Off
Escherichia_coli_ECC-1470	6	3	15	15	Off	Off
Escherichia_coli_ED1a	16	9	27	27	Off	Off
Escherichia_coli_ETEC_H10407	14	3	8	8	Off	Off
