Node	NumberOfAssignedReads
Actinobacillus_equuli	1
Actinobacillus_pleuropneumoniae	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	6
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	1
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	75
Bordetella_bronchiseptica	91
Bordetella_genomosp._13	113
Bordetella_pertussis	32
Bordetella_pertussis_137	8
Bordetella_pertussis_18323	1
Bordetella_petrii	74
Bordetella_trematum	59
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_afzelii_Tom3107	1
Borreliella_burgdorferi	0
Borreliella_burgdorferi_B31	1
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	1
Brucella_melitensis_bv._2_str._63/9	2
Brucella_microti	0
Brucella_microti_CCM_4915	2
Brucella_ovis	0
Brucella_suis	5
Burkholderia_cepacia	150
Burkholderia_cepacia_ATCC_25416	63
Burkholderia_cepacia_JBK9	66
Burkholderia_gladioli	196
Burkholderia_gladioli_BSR3	29
Burkholderia_gladioli_pv._gladioli	153
Burkholderia_mallei	14
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	303
Burkholderia_multivorans_ATCC_17616	97
Burkholderia_multivorans_ATCC_BAA-247	112
Burkholderia_pseudomallei	143
Burkholderia_pseudomallei_1106b	12
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	3
Burkholderia_pseudomallei_B03	5
Burkholderia_pseudomallei_MSHR1153	6
Burkholderia_pseudomallei_MSHR2543	3
Burkholderia_pseudomallei_MSHR346	7
Burkholderia_pseudomallei_MSHR435	4
Burkholderia_pseudomallei_NCTC_13179	6
Burkholderia_pseudomallei_Pasteur_52237	4
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	3
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	1
