Node	NumberOfAssignedReads
Actinobacillus_equuli	1
Actinobacillus_pleuropneumoniae	6
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	50
Bordetella_bronchiseptica	38
Bordetella_genomosp._13	39
Bordetella_pertussis	19
Bordetella_pertussis_137	1
Bordetella_pertussis_18323	2
Bordetella_petrii	84
Bordetella_trematum	19
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	1
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	85
Burkholderia_cepacia_ATCC_25416	30
Burkholderia_cepacia_JBK9	22
Burkholderia_gladioli	114
Burkholderia_gladioli_BSR3	41
Burkholderia_gladioli_pv._gladioli	85
Burkholderia_mallei	1
Burkholderia_mallei_NCTC_10229	1
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	141
Burkholderia_multivorans_ATCC_17616	55
Burkholderia_multivorans_ATCC_BAA-247	49
Burkholderia_pseudomallei	62
Burkholderia_pseudomallei_1106b	2
Burkholderia_pseudomallei_1710a	2
Burkholderia_pseudomallei_7894	4
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR1153	2
Burkholderia_pseudomallei_MSHR2543	1
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	2
Burkholderia_pseudomallei_NCTC_13179	1
Burkholderia_pseudomallei_Pasteur_52237	4
Campylobacter_coli	0
Campylobacter_fetus	0
