Node	NumberOfAssignedReads
Actinobacillus_equuli	1
Actinobacillus_pleuropneumoniae	3
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	3
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	2
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	119
Bordetella_bronchiseptica	89
Bordetella_genomosp._13	106
Bordetella_pertussis	24
Bordetella_pertussis_137	5
Bordetella_pertussis_18323	8
Bordetella_petrii	70
Bordetella_trematum	68
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borrelia_recurrentis_A1	3
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	1
Brucella_suis	1
Brucella_suis_bv._2	1
Burkholderia_cepacia	159
Burkholderia_cepacia_ATCC_25416	51
Burkholderia_cepacia_JBK9	77
Burkholderia_gladioli	408
Burkholderia_gladioli_BSR3	65
Burkholderia_gladioli_pv._gladioli	277
Burkholderia_mallei	13
Burkholderia_mallei_NCTC_10229	4
Burkholderia_multivorans	387
Burkholderia_multivorans_ATCC_17616	72
Burkholderia_multivorans_ATCC_BAA-247	109
Burkholderia_pseudomallei	227
Burkholderia_pseudomallei_1106b	15
Burkholderia_pseudomallei_1710a	9
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_7894	9
Burkholderia_pseudomallei_B03	11
Burkholderia_pseudomallei_MSHR1153	14
Burkholderia_pseudomallei_MSHR2543	10
Burkholderia_pseudomallei_MSHR346	6
Burkholderia_pseudomallei_MSHR435	10
Burkholderia_pseudomallei_NCTC_13179	5
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	5
Campylobacter_showae	2
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_felis_Fe/C-56	1
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	3
Corynebacterium_amycolatum	9
Corynebacterium_bovis	141
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	2
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_jeikeium	17
Corynebacterium_jeikeium_K411	8
Corynebacterium_kroppenstedtii	5
Corynebacterium_kroppenstedtii_DSM_44385	8
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	71
Corynebacterium_matruchotii	19
Corynebacterium_minutissimum	17
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	14
Corynebacterium_segmentosum	9
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	308
Corynebacterium_stationis	1
Corynebacterium_striatum	30
Corynebacterium_urealyticum	31
Corynebacterium_ureicelerivorans	52
Corynebacterium_xerosis	80
Cowpox_virus	0
Coxiella_burnetii	5
Coxiella_burnetii_Dugway_5J108-111	8
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	1
Enterococcus_cecorum	3
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecium	1
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	52
Escherichia_coli_NCCP15648	1
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_UTI89	1
Francisella_tularensis	3
Fusobacterium	0
Fusobacterium_mortiferum_ATCC_9817	2
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._vincentii_3_1_27	1
Goatpox_virus	0
Haemophilus_influenzae	1
Helicobacter_cinaedi	4
Helicobacter_pylori	15
Helicobacter_pylori_J99	1
Helicobacter_pylori_Shi112	14
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	27
Klebsiella_aerogenes_EA1509E	6
Klebsiella_michiganensis	12
Klebsiella_michiganensis_HKOPL1	1
Klebsiella_michiganensis_KCTC_1686	3
Klebsiella_oxytoca	13
Klebsiella_pneumoniae	22
Klebsiella_pneumoniae_subsp._pneumoniae	7
Klebsiella_pneumoniae_subsp._pneumoniae_PittNDM01	1
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Klebsiella_pneumoniae_subsp._rhinoscleromatis_SB3432	1
Legionella_anisa	3
Legionella_lansingensis	1
Legionella_pneumophila	7
Legionella_pneumophila_subsp._pneumophila	2
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_borgpetersenii	7
Leptospira_borgpetersenii_serovar_Ceylonica	17
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	12
Leptospira_interrogans_serovar_Hardjo-prajitno	1
Leptospira_kirschneri	0
Leptospira_kmetyi	1
Leptospira_licerasiae	0
Leptospira_noguchii	0
Leptospira_santarosai	5
Leptospira_santarosai_serovar_Shermani_str._LT_821	3
Leptospira_weilii	18
Leptospira_wolffii	0
Listeria_monocytogenes	0
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	2
Mannheimia_haemolytica_D153	1
Mannheimia_haemolytica_USDA-ARS-USMARC-183	1
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	0
Moraxella_catarrhalis_BBH18	2
Morbillivirus	0
Mycobacterium_avium	331
Mycobacterium_avium_subsp._avium	49
Mycobacterium_avium_subsp._hominissuis	141
Mycobacterium_avium_subsp._paratuberculosis	32
Mycobacterium_canettii	33
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	126
Mycobacterium_intracellulare	195
Mycobacterium_intracellulare_subsp._yongonense	112
Mycobacterium_kansasii	221
Mycobacterium_leprae	0
Mycobacterium_leprae_Kyoto-2	4
Mycobacterium_marseillense	84
Mycobacterium_sp._JS623	159
Mycobacterium_sp._YC-RL4	113
Mycobacterium_tuberculosis	92
Mycobacterium_tuberculosis_KZN_1435	51
Mycobacterium_tuberculosis_complex	116
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	145
Mycobacteroides_abscessus_subsp._abscessus	48
Mycobacteroides_abscessus_subsp._bolletii	17
Mycobacteroides_abscessus_subsp._bolletii_50594	8
Mycobacteroides_abscessus_subsp._massiliense	65
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	5
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_haemofelis_str._Langford_1	6
Mycoplasma_mycoides	0
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_elongata_subsp._glycolytica	2
Neisseria_gonorrhoeae	9
Neisseria_gonorrhoeae_NG-k51.05	2
Neisseria_meningitidis	12
Neisseria_meningitidis_H44/76	2
Neisseria_meningitidis_M01-240355	1
Neisseria_meningitidis_M0579	2
Neisseria_meningitidis_NZ-05/33	5
Neisseria_mucosa	1
Neisseria_sicca	5
Neisseria_subflava	6
Neisseria_weaveri	1
Orthohepadnavirus	0
Orthopoxvirus	0
Paraavulavirus	0
Parvimonas_micra	1
Pasteurella_multocida	0
Pasteurella_multocida_subsp._multocida	1
Peptostreptococcus_anaerobius	0
Polyomaviridae	0
Porphyromonas_gingivalis	1
Porphyromonas_gingivalis_A7A1-28	12
Porphyromonas_gingivalis_TDC60	1
Porphyromonas_gingivalis_W83	0
Rickettsia_africae	0
Rickettsia_akari	0
Rickettsia_conorii	0
Rickettsia_felis	0
Rickettsia_japonica	0
Rickettsia_prowazekii	0
Rickettsia_rickettsii	0
Rickettsia_sibirica	0
Rickettsia_typhi	0
Salmonella_enterica	9
Salmonella_enterica_subsp._VII	1
Salmonella_enterica_subsp._enterica	8
Salmonella_enterica_subsp._enterica_serovar_Choleraesuis	5
Salmonella_enterica_subsp._enterica_serovar_Napoli	1
