Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	1
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	2
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	6
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	73
Bordetella_bronchiseptica	53
Bordetella_genomosp._13	132
Bordetella_pertussis	39
Bordetella_pertussis_137	1
Bordetella_pertussis_18323	7
Bordetella_petrii	70
Bordetella_trematum	59
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	4
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	5
Brucella_suis	0
Burkholderia_cepacia	148
Burkholderia_cepacia_ATCC_25416	45
Burkholderia_cepacia_JBK9	71
Burkholderia_gladioli	255
Burkholderia_gladioli_BSR3	60
Burkholderia_gladioli_pv._gladioli	244
Burkholderia_mallei	15
Burkholderia_mallei_NCTC_10229	4
Burkholderia_mallei_NCTC_10247	3
Burkholderia_multivorans	236
Burkholderia_multivorans_ATCC_17616	41
Burkholderia_multivorans_ATCC_BAA-247	64
Burkholderia_pseudomallei	171
Burkholderia_pseudomallei_1106b	15
Burkholderia_pseudomallei_1710a	5
Burkholderia_pseudomallei_1710b	7
Burkholderia_pseudomallei_7894	3
Burkholderia_pseudomallei_B03	10
Burkholderia_pseudomallei_MSHR1153	5
Burkholderia_pseudomallei_MSHR2543	7
Burkholderia_pseudomallei_MSHR346	4
Burkholderia_pseudomallei_MSHR435	9
Burkholderia_pseudomallei_NCTC_13179	10
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	2
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	1
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	1
Corynebacterium_amycolatum	5
Corynebacterium_bovis	118
Corynebacterium_crudilactis	3
Corynebacterium_diphtheriae	4
Corynebacterium_jeikeium	13
Corynebacterium_jeikeium_K411	13
Corynebacterium_kroppenstedtii	9
Corynebacterium_kroppenstedtii_DSM_44385	12
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	56
Corynebacterium_matruchotii	17
Corynebacterium_minutissimum	20
Corynebacterium_pseudotuberculosis	0
Corynebacterium_pseudotuberculosis_Cp162	2
Corynebacterium_renale	5
Corynebacterium_segmentosum	6
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	170
Corynebacterium_stationis	1
Corynebacterium_striatum	24
Corynebacterium_urealyticum	34
Corynebacterium_ureicelerivorans	28
Corynebacterium_xerosis	85
Cowpox_virus	0
Coxiella_burnetii	3
Coxiella_burnetii_Dugway_5J108-111	1
Coxiella_burnetii_str._Schperling	2
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	0
Enterococcus_cecorum	0
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecium	1
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	19
Escherichia_coli_NCCP15648	2
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_O7:K1_str._CE10	2
Escherichia_coli_UTI89	1
Francisella_tularensis	0
Fusobacterium	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._animalis	1
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	5
Goatpox_virus	0
Haemophilus_influenzae	1
Helicobacter_cinaedi	6
Helicobacter_pylori	7
Helicobacter_pylori_Shi112	6
Helicobacter_pylori_oki128	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	18
Klebsiella_aerogenes_EA1509E	3
Klebsiella_michiganensis	10
Klebsiella_michiganensis_HKOPL1	3
Klebsiella_michiganensis_KCTC_1686	4
Klebsiella_oxytoca	8
Klebsiella_pneumoniae	23
Klebsiella_pneumoniae_subsp._pneumoniae	10
Klebsiella_pneumoniae_subsp._rhinoscleromatis	1
Klebsiella_pneumoniae_subsp._rhinoscleromatis_SB3432	4
Legionella_anisa	1
Legionella_lansingensis	2
Legionella_pneumophila	9
Legionella_pneumophila_subsp._fraseri	2
Legionella_pneumophila_subsp._pneumophila	1
Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	1
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_biflexa_serovar_Patoc	1
Leptospira_borgpetersenii	7
Leptospira_borgpetersenii_serovar_Ceylonica	6
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	10
Leptospira_interrogans_serovar_Canicola	1
Leptospira_interrogans_serovar_Hardjo-prajitno	2
Leptospira_kirschneri	0
Leptospira_kmetyi	1
Leptospira_licerasiae	0
Leptospira_noguchii	0
Leptospira_santarosai	3
Leptospira_weilii	17
Leptospira_wolffii	0
Listeria_monocytogenes	0
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	2
Mannheimia_haemolytica_D174	1
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	0
Morbillivirus	0
Mycobacterium_avium	283
Mycobacterium_avium_subsp._avium	43
Mycobacterium_avium_subsp._hominissuis	180
Mycobacterium_avium_subsp._paratuberculosis	57
Mycobacterium_canettii	21
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	108
Mycobacterium_intracellulare	167
Mycobacterium_intracellulare_subsp._yongonense	75
Mycobacterium_kansasii	197
Mycobacterium_leprae	0
Mycobacterium_leprae_Kyoto-2	4
Mycobacterium_marseillense	64
Mycobacterium_sp._JS623	189
Mycobacterium_sp._YC-RL4	134
Mycobacterium_tuberculosis	100
Mycobacterium_tuberculosis_KZN_1435	45
Mycobacterium_tuberculosis_complex	95
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	164
Mycobacteroides_abscessus_subsp._abscessus	36
Mycobacteroides_abscessus_subsp._bolletii	12
Mycobacteroides_abscessus_subsp._bolletii_50594	7
Mycobacteroides_abscessus_subsp._massiliense	24
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	13
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_haemofelis_str._Langford_1	3
Mycoplasma_mycoides	0
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_elongata_subsp._glycolytica	3
Neisseria_gonorrhoeae	2
Neisseria_gonorrhoeae_NG-k51.05	5
Neisseria_meningitidis	5
Neisseria_meningitidis_M01-240355	1
Neisseria_meningitidis_NZ-05/33	2
Neisseria_mucosa	1
Neisseria_sicca	1
Neisseria_subflava	0
Neisseria_weaveri	2
Orthohepadnavirus	0
Orthopoxvirus	0
Paraavulavirus	0
Parvimonas_micra	1
Pasteurella_multocida	0
Pasteurella_multocida_subsp._multocida_str._3480	1
Peptostreptococcus_anaerobius	0
Polyomaviridae	0
Porphyromonas_gingivalis	3
Porphyromonas_gingivalis_A7A1-28	7
Porphyromonas_gingivalis_ATCC_33277	2
Porphyromonas_gingivalis_W83	3
Rickettsia_africae	0
Rickettsia_akari	0
Rickettsia_conorii	0
Rickettsia_felis	0
Rickettsia_japonica	0
Rickettsia_prowazekii	0
Rickettsia_rickettsii	0
Rickettsia_sibirica	0
Rickettsia_typhi	0
Salmonella_enterica	10
Salmonella_enterica_subsp._VII	1
Salmonella_enterica_subsp._enterica	5
Salmonella_enterica_subsp._enterica_serovar_India_str._SA20085604	2
Salmonella_enterica_subsp._enterica_serovar_Infantis	2
Salmonella_enterica_subsp._enterica_serovar_Pullorum_str._ATCC_9120	1
Salmonella_enterica_subsp._enterica_serovar_Senftenberg	2
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	0
Sheeppox_virus	0
Shigella_boydii	0
Shigella_dysenteriae	0
Shigella_flexneri	1
Shigella_sonnei	0
Simian_virus_12	0
Staphylococcus_aureus	128
Staphylococcus_aureus_subsp._aureus_NCTC_8325	1
Staphylococcus_cohnii	1
Staphylococcus_epidermidis	3
Staphylococcus_equorum	7
Staphylococcus_hominis	1
Staphylococcus_nepalensis	0
Staphylococcus_saprophyticus	0
