Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	12	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae	33	10	40	40	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	12	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	4	1	3	3	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	13	1	5	5	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	5	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	3	0	0	0	On	Off
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	2	2	6	6	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	126	14	14	14	Off	Off
Bordetella_bronchiseptica	67	13	37	37	Off	Off
Bordetella_genomosp._13	108	10	10	10	Off	Off
Bordetella_pertussis	34	6	26	26	Off	Off
Bordetella_pertussis_137	6	0	0	0	On	Off
Bordetella_pertussis_18323	3	0	0	0	On	Off
Bordetella_petrii	79	6	6	6	Off	Off
Bordetella_trematum	80	4	6	6	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_crocidurae_DOU	1	0	0	0	On	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borrelia_recurrentis_A1	4	0	0	0	On	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	2	0	0	0	On	Off
Brucella_melitensis	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	3	0	0	0	On	Off
Brucella_suis	2	0	0	0	On	Off
Burkholderia_cepacia	233	21	47	47	Off	Off
Burkholderia_cepacia_ATCC_25416	75	4	30	30	Off	Off
Burkholderia_cepacia_JBK9	112	9	9	9	Off	Off
Burkholderia_gladioli	425	47	197	197	Off	Off
Burkholderia_gladioli_BSR3	82	2	3	3	Off	Off
Burkholderia_gladioli_pv._gladioli	335	46	124	124	Off	Off
Burkholderia_mallei	17	2	2	2	Off	Off
