Node	NumberOfAssignedReads
Actinobacillus_equuli	3
Actinobacillus_pleuropneumoniae	3
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	2
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	4
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	1
Bartonella_quintana	0
Bartonella_quintana_RM-11	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	138
Bordetella_bronchiseptica	81
Bordetella_genomosp._13	195
Bordetella_pertussis	46
Bordetella_pertussis_137	9
Bordetella_pertussis_18323	7
Bordetella_petrii	121
Bordetella_trematum	115
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	1
Brucella_melitensis	0
Brucella_melitensis_bv._2_str._63/9	1
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	8
Brucella_suis	2
Brucella_suis_bv._2	1
Burkholderia_cepacia	165
Burkholderia_cepacia_ATCC_25416	64
Burkholderia_cepacia_JBK9	63
Burkholderia_gladioli	326
Burkholderia_gladioli_BSR3	71
Burkholderia_gladioli_pv._gladioli	255
Burkholderia_mallei	10
Burkholderia_mallei_NCTC_10229	1
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	326
Burkholderia_multivorans_ATCC_17616	69
Burkholderia_multivorans_ATCC_BAA-247	92
Burkholderia_pseudomallei	167
Burkholderia_pseudomallei_1106b	13
Burkholderia_pseudomallei_1710a	10
Burkholderia_pseudomallei_1710b	3
Burkholderia_pseudomallei_7894	5
Burkholderia_pseudomallei_B03	10
Burkholderia_pseudomallei_MSHR1153	9
Burkholderia_pseudomallei_MSHR2543	11
Burkholderia_pseudomallei_MSHR346	7
Burkholderia_pseudomallei_MSHR435	9
Burkholderia_pseudomallei_NCTC_13179	8
Burkholderia_pseudomallei_Pasteur_52237	8
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	3
Campylobacter_showae	4
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	5
Corynebacterium_amycolatum	10
Corynebacterium_bovis	74
Corynebacterium_crudilactis	4
Corynebacterium_diphtheriae	5
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_jeikeium	21
Corynebacterium_jeikeium_K411	26
Corynebacterium_kroppenstedtii	20
