Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	1	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae	1	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	2	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	99	17	17	17	Off	Off
Bordetella_bronchiseptica	73	10	19	19	Off	Off
Bordetella_genomosp._13	129	6	6	6	Off	Off
Bordetella_pertussis	44	7	60	60	Off	Off
Bordetella_pertussis_137	7	0	0	0	On	Off
Bordetella_pertussis_18323	15	1	6	6	Off	Off
Bordetella_petrii	118	12	12	12	Off	Off
Bordetella_trematum	83	8	14	14	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	1	0	0	0	On	Off
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	1	1	1	Off	Off
Brucella_abortus_bv._6_str._870	1	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	0	0	0	On	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	121	14	22	22	Off	Off
Burkholderia_cepacia_ATCC_25416	44	6	25	25	Off	Off
Burkholderia_cepacia_JBK9	66	11	11	11	Off	Off
Burkholderia_gladioli	245	32	127	127	Off	Off
Burkholderia_gladioli_BSR3	65	5	10	10	Off	Off
Burkholderia_gladioli_pv._gladioli	233	26	66	66	Off	Off
Burkholderia_mallei	7	1	3	3	Off	Off
Burkholderia_mallei_NCTC_10247	2	0	0	0	On	Off
Burkholderia_multivorans	235	31	58	58	Off	Off
Burkholderia_multivorans_ATCC_17616	86	5	19	19	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	76	8	25	25	Off	Off
Burkholderia_pseudomallei	135	25	112	112	Off	Off
