Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	4
Bordetella_bronchiseptica	1
Bordetella_genomosp._13	5
Bordetella_pertussis	0
Bordetella_petrii	4
Bordetella_trematum	3
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	1106
Burkholderia_cepacia_ATCC_25416	529
Burkholderia_cepacia_JBK9	481
Burkholderia_gladioli	400
Burkholderia_gladioli_BSR3	102
Burkholderia_gladioli_pv._gladioli	282
Burkholderia_mallei	10
Burkholderia_mallei_NCTC_10229	5
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	2487
Burkholderia_multivorans_ATCC_17616	764
Burkholderia_multivorans_ATCC_BAA-247	831
Burkholderia_pseudomallei	669
Burkholderia_pseudomallei_1106b	12
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_7894	34
Burkholderia_pseudomallei_B03	11
Burkholderia_pseudomallei_MSHR1153	10
Burkholderia_pseudomallei_MSHR2543	8
Burkholderia_pseudomallei_MSHR346	66
Burkholderia_pseudomallei_MSHR435	8
Burkholderia_pseudomallei_NCTC_13179	11
Burkholderia_pseudomallei_Pasteur_52237	4
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	0
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	1
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	0
Corynebacterium_bovis	1
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	1
Corynebacterium_jeikeium	1
Corynebacterium_jeikeium_K411	3
Corynebacterium_kroppenstedtii	2
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	2
Corynebacterium_matruchotii	3
Corynebacterium_minutissimum	0
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	0
Corynebacterium_segmentosum	0
Corynebacterium_sphenisci	0
Corynebacterium_stationis	0
Corynebacterium_striatum	0
Corynebacterium_urealyticum	0
Corynebacterium_ureicelerivorans	4
Corynebacterium_xerosis	3
Cowpox_virus	0
Coxiella_burnetii	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	0
Enterococcus_cecorum	11
Enterococcus_durans	0
Enterococcus_faecalis	4
Enterococcus_faecium	1
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	7
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Francisella_tularensis_subsp._novicida_U112	1
Fusobacterium	0
Fusobacterium_nucleatum	1
Fusobacterium_nucleatum_subsp._vincentii	1
Fusobacterium_sp._oral_taxon_203	1
Goatpox_virus	0
Haemophilus_influenzae	0
Haemophilus_influenzae_2019	1
Helicobacter_cinaedi	0
Helicobacter_pylori	0
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	1
Klebsiella_michiganensis	2
Klebsiella_oxytoca	1
Klebsiella_pneumoniae	12
Klebsiella_pneumoniae_subsp._pneumoniae	3
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	2
Legionella_lansingensis	1
Legionella_pneumophila	2
Legionella_pneumophila_subsp._fraseri	1
