Node	NumberOfAssignedReads
Actinobacillus_equuli	56
Actinobacillus_pleuropneumoniae	116
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	23
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	19
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	28
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	2
Aspergillus_fumigatus	0
Bartonella_bacilliformis	4
Bartonella_henselae	0
Bartonella_quintana	0
Bartonella_quintana_RM-11	3
Blastomyces_dermatitidis	0
Bordetella_bronchialis	249
Bordetella_bronchiseptica	204
Bordetella_genomosp._13	307
Bordetella_pertussis	84
Bordetella_pertussis_137	13
Bordetella_pertussis_18323	14
Bordetella_petrii	215
Bordetella_trematum	197
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_afzelii_HLJ01	2
Borreliella_burgdorferi	1
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	4
Brucella_abortus_bv._6_str._870	3
Brucella_canis	0
Brucella_melitensis	3
Brucella_melitensis_bv._2_str._63/9	2
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_ovis_ATCC_25840	2
Brucella_suis	0
Burkholderia_cepacia	460
Burkholderia_cepacia_ATCC_25416	179
Burkholderia_cepacia_JBK9	162
Burkholderia_gladioli	578
Burkholderia_gladioli_BSR3	164
Burkholderia_gladioli_pv._gladioli	448
Burkholderia_mallei	22
Burkholderia_mallei_NCTC_10229	4
Burkholderia_mallei_NCTC_10247	10
Burkholderia_multivorans	894
Burkholderia_multivorans_ATCC_17616	257
Burkholderia_multivorans_ATCC_BAA-247	312
Burkholderia_pseudomallei	382
Burkholderia_pseudomallei_1106b	8
Burkholderia_pseudomallei_1710a	9
Burkholderia_pseudomallei_1710b	7
Burkholderia_pseudomallei_7894	15
Burkholderia_pseudomallei_B03	8
Burkholderia_pseudomallei_MSHR1153	15
Burkholderia_pseudomallei_MSHR2543	19
Burkholderia_pseudomallei_MSHR346	25
Burkholderia_pseudomallei_MSHR435	17
Burkholderia_pseudomallei_NCTC_13179	23
Burkholderia_pseudomallei_Pasteur_52237	11
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	14
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_caviae_GPIC	1
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	5
Chlamydia_pneumoniae	0
Chlamydia_pneumoniae_AR39	1
Chlamydia_psittaci	0
Chlamydia_suis	2
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Corynebacterium_ammoniagenes	73
Corynebacterium_amycolatum	16
Corynebacterium_bovis	126
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	15
Corynebacterium_diphtheriae_HC03	3
Corynebacterium_jeikeium	20
Corynebacterium_jeikeium_K411	48
Corynebacterium_kroppenstedtii	11
Corynebacterium_kroppenstedtii_DSM_44385	20
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	82
Corynebacterium_matruchotii	44
Corynebacterium_minutissimum	9
Corynebacterium_pseudotuberculosis	3
Corynebacterium_pseudotuberculosis_Cp162	3
Corynebacterium_renale	17
Corynebacterium_segmentosum	21
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	299
Corynebacterium_stationis	1680
Corynebacterium_striatum	23
Corynebacterium_urealyticum	70
Corynebacterium_ureicelerivorans	61
Corynebacterium_xerosis	411
Cowpox_virus	0
Coxiella_burnetii	28
Coxiella_burnetii_Dugway_5J108-111	6
Coxiella_burnetii_str._Schperling	8
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	1
Enterococcus_avium	9
Enterococcus_casseliflavus	1
Enterococcus_casseliflavus_EC20	3
Enterococcus_cecorum	13
Enterococcus_durans	41
Enterococcus_faecalis	41
Enterococcus_faecalis_ATCC_29212	1
Enterococcus_faecalis_D32	1
Enterococcus_faecalis_R712	9
Enterococcus_faecium	31
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	23
Enterococcus_hirae	0
Enterococcus_hirae_ATCC_9790	4
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erysipelothrix_rhusiopathiae_str._Fujisawa	1
Erythroparvovirus	0
Escherichia_coli	56
Escherichia_coli_042	2
Escherichia_coli_ETEC_H10407	1
Escherichia_coli_K-12	2
