Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	3
Bordetella_bronchiseptica	6
Bordetella_genomosp._13	11
Bordetella_pertussis	0
Bordetella_petrii	9
Bordetella_trematum	1
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_melitensis_bv._2_str._63/9	1
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	1144
Burkholderia_cepacia_ATCC_25416	624
Burkholderia_cepacia_JBK9	603
Burkholderia_gladioli	464
Burkholderia_gladioli_BSR3	112
Burkholderia_gladioli_pv._gladioli	284
Burkholderia_mallei	13
Burkholderia_mallei_NCTC_10247	4
Burkholderia_multivorans	2913
Burkholderia_multivorans_ATCC_17616	927
Burkholderia_multivorans_ATCC_BAA-247	939
Burkholderia_pseudomallei	754
Burkholderia_pseudomallei_1106b	10
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	43
Burkholderia_pseudomallei_B03	5
Burkholderia_pseudomallei_MSHR1153	12
Burkholderia_pseudomallei_MSHR2543	8
Burkholderia_pseudomallei_MSHR346	82
Burkholderia_pseudomallei_MSHR435	9
Burkholderia_pseudomallei_NCTC_13179	16
Burkholderia_pseudomallei_Pasteur_52237	2
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	0
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	0
Corynebacterium_bovis	0
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	0
Corynebacterium_jeikeium	3
Corynebacterium_kroppenstedtii	0
Corynebacterium_maris	0
Corynebacterium_matruchotii	3
Corynebacterium_minutissimum	0
Corynebacterium_pseudotuberculosis	0
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	0
Corynebacterium_segmentosum	1
Corynebacterium_sphenisci	0
Corynebacterium_stationis	0
Corynebacterium_striatum	0
Corynebacterium_urealyticum	0
Corynebacterium_ureicelerivorans	3
Corynebacterium_xerosis	0
Cowpox_virus	0
Coxiella_burnetii	0
Coxiella_burnetii_Dugway_5J108-111	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	4
Enterococcus_avium	0
Enterococcus_casseliflavus	0
Enterococcus_cecorum	120
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecium	1
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	8
Escherichia_coli_O111	0
Escherichia_coli_O15	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Francisella_tularensis_subsp._novicida_U112	1
Fusobacterium	0
Fusobacterium_necrophorum	1
Fusobacterium_nucleatum	0
Fusobacterium_varium	1
Goatpox_virus	0
Haemophilus_influenzae	1
Haemophilus_influenzae_biotype_aegyptius	1
Helicobacter_cinaedi	0
Helicobacter_pylori	0
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	0
Klebsiella_aerogenes_EA1509E	1
Klebsiella_michiganensis	0
Klebsiella_oxytoca	1
Klebsiella_pneumoniae	16
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	2
Legionella_lansingensis	1
