Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	2
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	3
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	26
Bordetella_bronchiseptica	33
Bordetella_genomosp._13	44
Bordetella_pertussis	6
Bordetella_pertussis_137	3
Bordetella_pertussis_18323	4
Bordetella_petrii	56
Bordetella_trematum	30
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_burgdorferi_N40	1
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	4
Brucella_suis	1
Burkholderia_cepacia	102
Burkholderia_cepacia_ATCC_25416	28
Burkholderia_cepacia_JBK9	38
Burkholderia_gladioli	110
Burkholderia_gladioli_BSR3	27
Burkholderia_gladioli_pv._gladioli	114
Burkholderia_mallei	12
Burkholderia_mallei_NCTC_10247	3
Burkholderia_multivorans	161
Burkholderia_multivorans_ATCC_17616	58
Burkholderia_multivorans_ATCC_BAA-247	38
Burkholderia_pseudomallei	112
Burkholderia_pseudomallei_1106b	22
Burkholderia_pseudomallei_1710a	4
Burkholderia_pseudomallei_7894	2
Burkholderia_pseudomallei_B03	5
Burkholderia_pseudomallei_MSHR1153	2
Burkholderia_pseudomallei_MSHR2543	10
Burkholderia_pseudomallei_MSHR346	4
Burkholderia_pseudomallei_MSHR435	3
Burkholderia_pseudomallei_NCTC_13179	1
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	2
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	1
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	4
Corynebacterium_bovis	48
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	2
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_diphtheriae_NCTC_13129	2
Corynebacterium_jeikeium	10
Corynebacterium_jeikeium_K411	8
Corynebacterium_kroppenstedtii	6
Corynebacterium_kroppenstedtii_DSM_44385	15
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	53
Corynebacterium_matruchotii	14
Corynebacterium_minutissimum	8
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	3
Corynebacterium_segmentosum	12
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	120
Corynebacterium_stationis	35
Corynebacterium_striatum	16
Corynebacterium_urealyticum	12
Corynebacterium_ureicelerivorans	11
Corynebacterium_xerosis	45
Cowpox_virus	0
Coxiella_burnetii	4
Coxiella_burnetii_Dugway_5J108-111	1
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	0
Enterococcus_cecorum	2
Enterococcus_durans	7
Enterococcus_faecalis	0
Enterococcus_faecium	3
Enterococcus_hirae	0
Enterococcus_mundtii	0
