Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	11	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae	17	2	9	9	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	5	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	4	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	6	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	20	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	2	0	0	0	On	Off
Bartonella_henselae	1	0	0	0	On	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	155	16	16	16	Off	Off
Bordetella_bronchiseptica	117	21	26	26	Off	Off
Bordetella_genomosp._13	185	20	20	20	Off	Off
Bordetella_pertussis	48	5	29	29	Off	Off
Bordetella_pertussis_137	15	0	0	0	On	Off
Bordetella_pertussis_18323	8	1	1	1	Off	Off
Bordetella_petrii	124	21	21	21	Off	Off
Bordetella_trematum	118	18	30	30	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_burgdorferi_B31	1	0	0	0	On	Off
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	2	1	1	1	Off	Off
Brucella_abortus_bv._6_str._870	2	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	1	0	0	0	On	Off
Brucella_melitensis_bv._2_str._63/9	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	0	0	0	On	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	12	1	1	1	Off	Off
Brucella_suis	2	0	0	0	On	Off
Burkholderia_cepacia	264	35	48	48	Off	Off
Burkholderia_cepacia_ATCC_25416	117	13	79	79	Off	Off
Burkholderia_cepacia_JBK9	117	13	25	25	Off	Off
Burkholderia_gladioli	637	89	299	299	Off	Off
Burkholderia_gladioli_BSR3	125	18	27	27	Off	Off
Burkholderia_gladioli_pv._gladioli	384	54	172	172	Off	Off
Burkholderia_mallei	24	2	2	2	Off	Off
Burkholderia_mallei_NCTC_10229	3	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10247	2	1	2	2	Off	Off
Burkholderia_multivorans	536	60	153	153	Off	Off
Burkholderia_multivorans_ATCC_17616	163	22	70	70	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	195	34	109	109	Off	Off
Burkholderia_pseudomallei	254	34	79	79	Off	Off
Burkholderia_pseudomallei_1106b	14	3	5	5	Off	Off
Burkholderia_pseudomallei_1710a	5	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	4	0	0	0	On	Off
Burkholderia_pseudomallei_7894	8	1	5	5	Off	Off
Burkholderia_pseudomallei_B03	8	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR1153	6	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	7	2	7	7	Off	Off
Burkholderia_pseudomallei_MSHR346	8	2	11	11	Off	Off
Burkholderia_pseudomallei_MSHR435	2	0	0	0	On	Off
