Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	1	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	2	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	11	2	2	2	Off	Off
Bordetella_bronchiseptica	10	3	3	3	Off	Off
Bordetella_genomosp._13	20	1	1	1	Off	Off
Bordetella_pertussis	4	0	0	0	On	Off
Bordetella_petrii	13	1	1	1	Off	Off
Bordetella_trematum	8	1	2	2	Off	Off
Borrelia_crocidurae	1	0	0	0	On	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	3192	341	583	583	Off	Off
Burkholderia_cepacia_ATCC_25416	1615	177	840	840	Off	Off
Burkholderia_cepacia_JBK9	1587	159	179	179	Off	Off
Burkholderia_gladioli	1252	118	457	457	Off	Off
Burkholderia_gladioli_BSR3	312	30	45	45	Off	Off
Burkholderia_gladioli_pv._gladioli	800	79	214	214	Off	Off
Burkholderia_mallei	27	2	3	3	Off	Off
Burkholderia_mallei_NCTC_10229	4	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	13	1	5	5	Off	Off
Burkholderia_multivorans	7416	875	2751	2751	Off	Off
Burkholderia_multivorans_ATCC_17616	2308	264	1068	1068	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	2260	284	816	816	Off	Off
Burkholderia_pseudomallei	2042	198	553	553	Off	Off
Burkholderia_pseudomallei_1106b	25	2	4	4	Off	Off
Burkholderia_pseudomallei_1710a	5	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	4	0	0	0	On	Off
Burkholderia_pseudomallei_7894	93	4	6	6	Off	Off
Burkholderia_pseudomallei_B03	17	3	7	7	Off	Off
Burkholderia_pseudomallei_MSHR1153	25	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR2543	33	4	8	8	Off	Off
Burkholderia_pseudomallei_MSHR346	176	18	31	31	Off	Off
Burkholderia_pseudomallei_MSHR435	30	4	8	8	Off	Off
Burkholderia_pseudomallei_NCTC_13179	30	6	15	15	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	9	1	1	1	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_coli_RM1875	1	0	0	0	On	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_fetus_subsp._testudinum	1	0	0	0	On	Off
Campylobacter_gracilis	0	0	0	0	na	na
Campylobacter_showae	0	0	0	0	na	na
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	1	0	0	0	On	Off
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	1	0	0	0	On	Off
Corynebacterium_amycolatum	4	1	1	1	Off	Off
Corynebacterium_bovis	4	0	0	0	On	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	0	0	0	0	na	na
Corynebacterium_jeikeium	1	0	0	0	On	Off
Corynebacterium_jeikeium_K411	3	1	1	1	Off	Off
Corynebacterium_kroppenstedtii	7	0	0	0	On	Off
Corynebacterium_kroppenstedtii_DSM_44385	2	0	0	0	On	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	3	0	0	0	On	Off
Corynebacterium_matruchotii	2	0	0	0	On	Off
Corynebacterium_minutissimum	2	0	0	0	On	Off
Corynebacterium_pseudotuberculosis	2	2	2	2	Off	Off
Corynebacterium_renale	1	0	0	0	On	Off
Corynebacterium_segmentosum	18	2	2	2	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	1	0	0	0	On	Off
Corynebacterium_stationis	0	0	0	0	na	na
Corynebacterium_striatum	1	0	0	0	On	Off
Corynebacterium_urealyticum	1	0	0	0	On	Off
Corynebacterium_ureicelerivorans	7	0	0	0	On	Off
Corynebacterium_xerosis	2	0	0	0	On	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	0	0	0	0	na	na
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	1	1	1	1	Off	Off
Enterococcus_casseliflavus	2	0	0	0	On	Off
Enterococcus_cecorum	13	0	0	0	On	Off
Enterococcus_durans	1	0	0	0	On	Off
Enterococcus_faecalis	1	0	0	0	On	Off
Enterococcus_faecium	4	2	2	2	Off	Off
Enterococcus_hirae	1	0	0	0	On	Off
Enterococcus_mundtii	1	0	0	0	On	Off
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	1	0	0	0	On	Off
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	11	1	5	5	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	0	0	0	0	na	na
Fusobacterium	2	0	0	0	On	Off
Fusobacterium_hwasookii_ChDC_F206	2	0	0	0	On	Off
Fusobacterium_necrophorum_subsp._necrophorum	1	0	0	0	On	Off
Fusobacterium_nucleatum	0	0	0	0	na	na
Fusobacterium_nucleatum_subsp._vincentii	1	0	0	0	On	Off
Fusobacterium_varium_ATCC_27725	1	0	0	0	On	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	2	0	0	0	On	Off
Haemophilus_influenzae_F3047	1	0	0	0	On	Off
Haemophilus_influenzae_KR494	1	0	0	0	On	Off
Helicobacter_cinaedi	0	0	0	0	na	na
Helicobacter_pylori	7	3	3	3	Off	Off
Helicobacter_pylori_PeCan4	2	0	0	0	On	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	3	0	0	0	On	Off
Klebsiella_michiganensis	3	0	0	0	On	Off
Klebsiella_oxytoca	1	0	0	0	On	Off
Klebsiella_pneumoniae	13	5	5	5	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae	1	0	0	0	On	Off
Klebsiella_pneumoniae_subsp._rhinoscleromatis	2	0	0	0	On	Off
Legionella_anisa	25	1	2	2	Off	Off
Legionella_lansingensis	2	1	1	1	Off	Off
Legionella_pneumophila	21	3	21	21	Off	Off
Legionella_pneumophila_str._Corby	2	0	0	0	On	Off
Legionella_pneumophila_subsp._fraseri	7	1	3	3	Off	Off
Legionella_pneumophila_subsp._pascullei	6	1	1	1	Off	Off
Legionella_pneumophila_subsp._pneumophila	5	2	3	3	Off	Off
Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	1	0	0	0	On	Off
Leptospira_alexanderi	0	0	0	0	na	na
Leptospira_alstonii	0	0	0	0	na	na
Leptospira_biflexa	0	0	0	0	na	na
Leptospira_biflexa_serovar_Patoc	1	0	0	0	On	Off
Leptospira_borgpetersenii	0	0	0	0	na	na
Leptospira_broomii	0	0	0	0	na	na
Leptospira_fainei	0	0	0	0	na	na
Leptospira_inadai	0	0	0	0	na	na
Leptospira_interrogans	0	0	0	0	na	na
Leptospira_interrogans_serovar_Icterohaemorrhagiae	1	0	0	0	On	Off
Leptospira_kirschneri	0	0	0	0	na	na
Leptospira_kmetyi	0	0	0	0	na	na
Leptospira_licerasiae	0	0	0	0	na	na
