Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	2	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	3	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	10	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	0	0	0	On	Off
Bartonella_henselae	7	0	0	0	On	Off
Bartonella_quintana	1	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	112	15	15	15	Off	Off
Bordetella_bronchiseptica	115	6	17	17	Off	Off
Bordetella_genomosp._13	153	15	15	15	Off	Off
Bordetella_pertussis	64	4	22	22	Off	Off
Bordetella_pertussis_137	11	0	0	0	On	Off
Bordetella_pertussis_18323	12	0	0	0	On	Off
Bordetella_petrii	164	22	22	22	Off	Off
Bordetella_trematum	112	11	14	14	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_crocidurae_str._Achema	1	0	0	0	On	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	1	0	0	0	On	Off
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	2	1	1	1	Off	Off
Brucella_abortus_bv._6_str._870	4	0	0	0	On	Off
Brucella_canis	1	0	0	0	On	Off
Brucella_melitensis	3	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	0	0	0	On	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	20	0	0	0	On	Off
Brucella_suis	4	0	0	0	On	Off
Brucella_suis_bv._2	3	0	0	0	On	Off
Burkholderia_cepacia	539	73	108	108	Off	Off
Burkholderia_cepacia_ATCC_25416	222	20	92	92	Off	Off
Burkholderia_cepacia_JBK9	260	20	25	25	Off	Off
Burkholderia_gladioli	968	97	331	331	Off	Off
Burkholderia_gladioli_BSR3	218	34	57	57	Off	Off
Burkholderia_gladioli_pv._gladioli	692	90	271	271	Off	Off
Burkholderia_mallei	20	1	2	2	Off	Off
Burkholderia_mallei_NCTC_10229	3	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	4	0	0	0	On	Off
Burkholderia_multivorans	1085	160	446	446	Off	Off
Burkholderia_multivorans_ATCC_17616	364	45	150	150	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	391	45	124	124	Off	Off
Burkholderia_pseudomallei	426	55	223	223	Off	Off
Burkholderia_pseudomallei_1106b	18	5	5	5	Off	Off
Burkholderia_pseudomallei_1710a	8	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	9	3	11	11	Off	Off
Burkholderia_pseudomallei_7894	17	0	0	0	On	Off
Burkholderia_pseudomallei_B03	12	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR1153	16	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR2543	9	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR346	14	3	3	3	Off	Off
Burkholderia_pseudomallei_MSHR435	13	0	0	0	On	Off
Burkholderia_pseudomallei_NCTC_13179	14	2	2	2	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	8	0	0	0	On	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_coli_RM1875	3	2	14	14	Off	Off
Campylobacter_fetus	1	0	0	0	On	Off
Campylobacter_fetus_subsp._venerealis_str._84-112	1	0	0	0	On	Off
Campylobacter_gracilis	7	2	4	4	Off	Off
Campylobacter_showae	0	0	0	0	na	na
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_caviae_GPIC	2	1	1	1	Off	Off
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_felis_Fe/C-56	4	0	0	0	On	Off
Chlamydia_muridarum	2	0	0	0	On	Off
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	2	0	0	0	On	Off
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	13	4	4	4	Off	Off
Corynebacterium_amycolatum	15	4	4	4	Off	Off
