Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	155	25	25	25	Off	Off
Actinobacillus_pleuropneumoniae	375	66	239	239	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	72	14	38	38	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	76	12	17	17	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	83	18	38	38	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	3	0	0	0	On	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	82	19	19	19	Off	Off
Bordetella_bronchiseptica	46	6	9	9	Off	Off
Bordetella_genomosp._13	104	11	11	11	Off	Off
Bordetella_pertussis	24	2	5	5	Off	Off
Bordetella_pertussis_137	6	0	0	0	On	Off
Bordetella_pertussis_18323	4	1	1	1	Off	Off
Bordetella_petrii	61	10	10	10	Off	Off
Bordetella_trematum	53	12	18	18	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	2	0	0	0	On	Off
Brucella_melitensis_bv._2_str._63/9	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	6	0	0	0	On	Off
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	87	12	21	21	Off	Off
Burkholderia_cepacia_ATCC_25416	26	2	4	4	Off	Off
Burkholderia_cepacia_JBK9	49	7	7	7	Off	Off
Burkholderia_gladioli	223	30	94	94	Off	Off
Burkholderia_gladioli_BSR3	37	6	12	12	Off	Off
Burkholderia_gladioli_pv._gladioli	171	21	50	50	Off	Off
Burkholderia_mallei	11	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	4	0	0	0	On	Off
Burkholderia_multivorans	169	26	46	46	Off	Off
Burkholderia_multivorans_ATCC_17616	36	5	13	13	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	47	4	12	12	Off	Off
Burkholderia_pseudomallei	104	11	24	24	Off	Off
Burkholderia_pseudomallei_1106b	35	5	14	14	Off	Off
Burkholderia_pseudomallei_1710a	3	1	2	2	Off	Off
Burkholderia_pseudomallei_7894	2	0	0	0	On	Off
Burkholderia_pseudomallei_B03	11	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	5	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	4	3	6	6	Off	Off
Burkholderia_pseudomallei_MSHR435	6	0	0	0	On	Off
Burkholderia_pseudomallei_NCTC_13179	2	1	1	1	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	2	1	1	1	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	4	0	0	0	On	Off
Campylobacter_showae	6	2	2	2	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	1	0	0	0	On	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	1	0	0	0	On	Off
Corynebacterium_amycolatum	5	0	0	0	On	Off
Corynebacterium_bovis	90	10	10	10	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	2	0	0	0	On	Off
Corynebacterium_diphtheriae_HC03	5	4	4	4	Off	Off
Corynebacterium_diphtheriae_NCTC_13129	1	0	0	0	On	Off
Corynebacterium_jeikeium	13	1	1	1	Off	Off
Corynebacterium_jeikeium_K411	7	0	0	0	On	Off
Corynebacterium_kroppenstedtii	3	0	0	0	On	Off
Corynebacterium_kroppenstedtii_DSM_44385	3	0	0	0	On	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	48	4	4	4	Off	Off
Corynebacterium_matruchotii	12	2	2	2	Off	Off
Corynebacterium_minutissimum	3	1	1	1	Off	Off
Corynebacterium_pseudotuberculosis	4	0	0	0	On	Off
Corynebacterium_renale	5	0	0	0	On	Off
Corynebacterium_segmentosum	1	0	0	0	On	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	194	37	37	37	Off	Off
Corynebacterium_stationis	7	1	1	1	Off	Off
Corynebacterium_striatum	15	3	4	4	Off	Off
Corynebacterium_urealyticum	20	0	0	0	On	Off
Corynebacterium_ureicelerivorans	16	0	0	0	On	Off
Corynebacterium_xerosis	63	4	4	4	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	9	0	0	0	On	Off
Coxiella_burnetii_Dugway_5J108-111	1	0	0	0	On	Off
Coxiella_burnetii_str._Schperling	3	0	0	0	On	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	1	0	0	0	On	Off
Enterococcus_avium	3	0	0	0	On	Off
Enterococcus_casseliflavus	3	0	0	0	On	Off
Enterococcus_cecorum	6	1	1	1	Off	Off
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	8	4	16	16	Off	Off
Enterococcus_faecalis_ATCC_29212	1	0	0	0	On	Off
Enterococcus_faecium	6	0	0	0	On	Off
Enterococcus_hirae	4	1	2	2	Off	Off
Enterococcus_hirae_ATCC_9790	1	0	0	0	On	Off
Enterococcus_mundtii	2	0	0	0	On	Off
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	1	0	0	0	On	Off
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	42	3	5	5	Off	Off
Escherichia_coli_M8	1	0	0	0	On	Off
Escherichia_coli_NCCP15648	2	0	0	0	On	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O145:H28	1	0	0	0	On	Off
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O169:H41	1	0	0	0	On	Off
Escherichia_coli_O26	0	0	0	0	na	na
Escherichia_coli_O55:H7	2	0	0	0	On	Off
Francisella_tularensis	0	0	0	0	na	na
Francisella_tularensis_subsp._novicida_U112	2	0	0	0	On	Off
Fusobacterium	13	2	20	20	Off	Off
Fusobacterium_canifelinum	1	0	0	0	On	Off
Fusobacterium_hwasookii	3	0	0	0	On	Off
