Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	2
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	3
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	85
Bordetella_bronchiseptica	69
Bordetella_genomosp._13	79
Bordetella_pertussis	15
Bordetella_pertussis_137	2
Bordetella_pertussis_18323	5
Bordetella_petrii	49
Bordetella_trematum	32
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	1
Burkholderia_cepacia	162
Burkholderia_cepacia_ATCC_25416	61
Burkholderia_cepacia_JBK9	51
Burkholderia_gladioli	169
Burkholderia_gladioli_BSR3	58
Burkholderia_gladioli_pv._gladioli	168
Burkholderia_mallei	7
Burkholderia_mallei_NCTC_10229	3
Burkholderia_mallei_NCTC_10247	12
Burkholderia_multivorans	290
Burkholderia_multivorans_ATCC_17616	106
Burkholderia_multivorans_ATCC_BAA-247	104
Burkholderia_pseudomallei	175
Burkholderia_pseudomallei_1106b	2
Burkholderia_pseudomallei_1710a	5
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_7894	9
Burkholderia_pseudomallei_B03	3
Burkholderia_pseudomallei_MSHR1153	4
Burkholderia_pseudomallei_MSHR2543	6
Burkholderia_pseudomallei_MSHR346	6
Burkholderia_pseudomallei_MSHR435	14
Burkholderia_pseudomallei_NCTC_13179	9
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	1
Campylobacter_fetus	0
Campylobacter_gracilis	2
Campylobacter_showae	2
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_felis_Fe/C-56	1
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	7
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	6
Corynebacterium_amycolatum	7
Corynebacterium_bovis	103
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	11
Corynebacterium_diphtheriae_HC03	4
Corynebacterium_diphtheriae_HC04	3
Corynebacterium_jeikeium	16
Corynebacterium_jeikeium_K411	18
Corynebacterium_kroppenstedtii	22
Corynebacterium_kroppenstedtii_DSM_44385	17
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	73
Corynebacterium_matruchotii	44
Corynebacterium_minutissimum	24
Corynebacterium_pseudotuberculosis	2
Corynebacterium_pseudotuberculosis_Cp162	5
Corynebacterium_renale	13
Corynebacterium_segmentosum	14
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	306
Corynebacterium_stationis	4
Corynebacterium_striatum	15
Corynebacterium_urealyticum	58
Corynebacterium_ureicelerivorans	28
Corynebacterium_xerosis	90
Cowpox_virus	0
Coxiella_burnetii	3
Coxiella_burnetii_Dugway_5J108-111	2
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	0
Enterococcus_cecorum	2
Enterococcus_durans	0
Enterococcus_faecalis	1
Enterococcus_faecium	7
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1
Enterococcus_hirae	0
