Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	1	0	0	0	On	Off
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	3	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	1	0	0	0	On	Off
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	3	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	76	7	7	7	Off	Off
Bordetella_bronchiseptica	64	4	4	4	Off	Off
Bordetella_genomosp._13	81	9	9	9	Off	Off
Bordetella_pertussis	24	2	13	13	Off	Off
Bordetella_pertussis_137	2	0	0	0	On	Off
Bordetella_pertussis_18323	2	0	0	0	On	Off
Bordetella_petrii	51	9	9	9	Off	Off
Bordetella_trematum	43	8	10	10	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	3	0	0	0	On	Off
Brucella_canis	1	0	0	0	On	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	0	0	0	On	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	1	0	0	0	On	Off
Brucella_suis	1	0	0	0	On	Off
Burkholderia_cepacia	168	19	35	35	Off	Off
Burkholderia_cepacia_ATCC_25416	43	10	25	25	Off	Off
Burkholderia_cepacia_JBK9	58	4	6	6	Off	Off
Burkholderia_gladioli	173	21	87	87	Off	Off
Burkholderia_gladioli_BSR3	34	1	1	1	Off	Off
Burkholderia_gladioli_pv._gladioli	149	19	49	49	Off	Off
Burkholderia_mallei	7	2	2	2	Off	Off
Burkholderia_mallei_NCTC_10229	4	2	3	3	Off	Off
Burkholderia_mallei_NCTC_10247	1	0	0	0	On	Off
Burkholderia_multivorans	247	37	93	93	Off	Off
Burkholderia_multivorans_ATCC_17616	95	21	73	73	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	82	14	28	28	Off	Off
Burkholderia_pseudomallei	183	41	77	77	Off	Off
Burkholderia_pseudomallei_1106b	4	1	3	3	Off	Off
Burkholderia_pseudomallei_1710a	6	1	1	1	Off	Off
Burkholderia_pseudomallei_1710b	5	0	0	0	On	Off
Burkholderia_pseudomallei_7894	4	3	5	5	Off	Off
Burkholderia_pseudomallei_B03	7	3	6	6	Off	Off
Burkholderia_pseudomallei_MSHR1153	3	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR2543	2	1	2	2	Off	Off
Burkholderia_pseudomallei_MSHR346	7	2	3	3	Off	Off
Burkholderia_pseudomallei_MSHR435	11	1	4	4	Off	Off
Burkholderia_pseudomallei_NCTC_13179	12	1	1	1	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	6	0	0	0	On	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	1	0	0	0	On	Off
Campylobacter_gracilis	8	0	0	0	On	Off
Campylobacter_showae	2	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
