Node	NumberOfAssignedReads
Actinobacillus_equuli	4
Actinobacillus_pleuropneumoniae	11
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	4
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	8
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	109
Bordetella_bronchiseptica	90
Bordetella_genomosp._13	168
Bordetella_pertussis	32
Bordetella_pertussis_137	7
Bordetella_pertussis_18323	6
Bordetella_petrii	80
Bordetella_trematum	62
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	2
Brucella_canis	0
Brucella_melitensis	1
Brucella_melitensis_bv._2_str._63/9	1
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Brucella_suis_bv._2	1
Burkholderia_cepacia	111
Burkholderia_cepacia_ATCC_25416	28
Burkholderia_cepacia_JBK9	44
Burkholderia_gladioli	284
Burkholderia_gladioli_BSR3	51
Burkholderia_gladioli_pv._gladioli	200
Burkholderia_mallei	15
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	193
Burkholderia_multivorans_ATCC_17616	74
Burkholderia_multivorans_ATCC_BAA-247	43
Burkholderia_pseudomallei	93
Burkholderia_pseudomallei_1106b	3
Burkholderia_pseudomallei_1710a	2
Burkholderia_pseudomallei_7894	3
Burkholderia_pseudomallei_B03	30
Burkholderia_pseudomallei_MSHR1153	7
Burkholderia_pseudomallei_MSHR2543	3
Burkholderia_pseudomallei_MSHR346	3
Burkholderia_pseudomallei_MSHR435	2
Burkholderia_pseudomallei_NCTC_13179	8
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	7
Campylobacter_showae	5
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	1
Corynebacterium_amycolatum	4
Corynebacterium_bovis	50
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	13
Corynebacterium_diphtheriae_HC03	3
Corynebacterium_diphtheriae_HC04	5
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_jeikeium	18
Corynebacterium_jeikeium_K411	9
Corynebacterium_kroppenstedtii	13
Corynebacterium_kroppenstedtii_DSM_44385	15
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	23
Corynebacterium_matruchotii	6
Corynebacterium_minutissimum	13
Corynebacterium_pseudotuberculosis	1
Corynebacterium_renale	8
Corynebacterium_segmentosum	13
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	74
Corynebacterium_stationis	3
Corynebacterium_striatum	24
Corynebacterium_urealyticum	19
Corynebacterium_ureicelerivorans	16
Corynebacterium_xerosis	55
Cowpox_virus	0
Coxiella_burnetii	43
Coxiella_burnetii_Dugway_5J108-111	7
Coxiella_burnetii_str._Schperling	3
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	6
Enterococcus_casseliflavus	0
Enterococcus_cecorum	1
Enterococcus_durans	1
Enterococcus_faecalis	4
Enterococcus_faecium	0
Enterococcus_hirae	1
