Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	8
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	2
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	102
Bordetella_bronchiseptica	80
Bordetella_genomosp._13	103
Bordetella_pertussis	41
Bordetella_pertussis_137	11
Bordetella_pertussis_18323	2
Bordetella_petrii	59
Bordetella_trematum	54
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_canis	0
Brucella_melitensis	0
Brucella_melitensis_bv._2_str._63/9	1
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	4
Brucella_suis	0
Brucella_suis_019	2
Burkholderia_cepacia	237
Burkholderia_cepacia_ATCC_25416	103
Burkholderia_cepacia_JBK9	121
Burkholderia_gladioli	504
Burkholderia_gladioli_BSR3	84
Burkholderia_gladioli_pv._gladioli	378
Burkholderia_mallei	14
Burkholderia_mallei_NCTC_10229	2
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	471
Burkholderia_multivorans_ATCC_17616	131
Burkholderia_multivorans_ATCC_BAA-247	142
Burkholderia_pseudomallei	201
Burkholderia_pseudomallei_1106b	14
Burkholderia_pseudomallei_1710a	8
Burkholderia_pseudomallei_1710b	5
Burkholderia_pseudomallei_7894	5
Burkholderia_pseudomallei_B03	11
Burkholderia_pseudomallei_MSHR1153	9
Burkholderia_pseudomallei_MSHR2543	13
Burkholderia_pseudomallei_MSHR346	6
Burkholderia_pseudomallei_MSHR435	6
Burkholderia_pseudomallei_NCTC_13179	11
Burkholderia_pseudomallei_Pasteur_52237	2
Campylobacter_coli	1
Campylobacter_fetus	0
Campylobacter_fetus_subsp._testudinum	2
Campylobacter_gracilis	5
Campylobacter_showae	3
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_caviae_GPIC	2
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_pneumoniae_AR39	1
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Corynebacterium_ammoniagenes	1
Corynebacterium_amycolatum	6
Corynebacterium_bovis	120
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	12
Corynebacterium_diphtheriae_NCTC_13129	3
Corynebacterium_jeikeium	16
Corynebacterium_jeikeium_K411	31
Corynebacterium_kroppenstedtii	115
Corynebacterium_kroppenstedtii_DSM_44385	122
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	101
Corynebacterium_matruchotii	28
Corynebacterium_minutissimum	20
Corynebacterium_pseudotuberculosis	2
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	6
Corynebacterium_segmentosum	29
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	194
Corynebacterium_stationis	32
Corynebacterium_striatum	18
Corynebacterium_urealyticum	18
Corynebacterium_ureicelerivorans	55
Corynebacterium_xerosis	88
Cowpox_virus	0
Coxiella_burnetii	5
Coxiella_burnetii_Dugway_5J108-111	5
Coxiella_burnetii_str._Schperling	5
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Ehrlichia_canis_str._Jake	2
Enterococcus_avium	71
Enterococcus_casseliflavus	9
Enterococcus_cecorum	4
Enterococcus_durans	0
Enterococcus_faecalis	12
Enterococcus_faecium	13
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	8
Enterococcus_faecium_Com15	2
Enterococcus_hirae	1
Enterococcus_mundtii	3
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	45
Escherichia_coli_NCCP15648	8
Escherichia_coli_O111	0
Escherichia_coli_O145	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_O7:K1_str._CE10	1
Escherichia_coli_UMNK88	1
Francisella_tularensis	0
Francisella_tularensis_subsp._novicida	1
Fusobacterium	5
Fusobacterium_mortiferum_ATCC_9817	2
Fusobacterium_nucleatum	1
