Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	5	1	1	1	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	8	4	4	4	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	0	0	0	On	Off
Bartonella_henselae	5	0	0	0	On	Off
Bartonella_quintana	1	0	0	0	On	Off
Bartonella_quintana_RM-11	3	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	171	23	24	24	Off	Off
Bordetella_bronchiseptica	127	11	11	11	Off	Off
Bordetella_genomosp._13	196	16	16	16	Off	Off
Bordetella_pertussis	64	10	37	37	Off	Off
Bordetella_pertussis_137	18	3	30	30	Off	Off
Bordetella_pertussis_18323	13	1	10	10	Off	Off
Bordetella_petrii	175	20	20	20	Off	Off
Bordetella_trematum	159	29	43	43	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Borreliella_garinii_BgVir	5	0	0	0	On	Off
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	3	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	3	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Brucella_suis_bv._2	11	1	1	1	Off	Off
Burkholderia_cepacia	220	27	39	39	Off	Off
Burkholderia_cepacia_ATCC_25416	59	12	30	30	Off	Off
Burkholderia_cepacia_JBK9	87	5	8	8	Off	Off
Burkholderia_gladioli	450	66	202	202	Off	Off
Burkholderia_gladioli_BSR3	93	14	20	20	Off	Off
Burkholderia_gladioli_pv._gladioli	345	53	140	140	Off	Off
Burkholderia_mallei	12	0	0	0	On	Off
Burkholderia_mallei_NCTC_10229	4	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	18	4	11	11	Off	Off
Burkholderia_multivorans	399	63	129	129	Off	Off
Burkholderia_multivorans_ATCC_17616	135	18	40	40	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	128	18	62	62	Off	Off
Burkholderia_pseudomallei	231	34	186	186	Off	Off
Burkholderia_pseudomallei_1106b	9	3	9	9	Off	Off
Burkholderia_pseudomallei_1710a	4	1	2	2	Off	Off
Burkholderia_pseudomallei_1710b	1	0	0	0	On	Off
Burkholderia_pseudomallei_7894	7	0	0	0	On	Off
Burkholderia_pseudomallei_B03	4	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	6	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	8	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	10	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	5	0	0	0	On	Off
Burkholderia_pseudomallei_NCTC_13179	9	1	1	1	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	3	0	0	0	On	Off
Campylobacter_coli	3	0	0	0	On	Off
Campylobacter_fetus	1	0	0	0	On	Off
Campylobacter_fetus_subsp._testudinum_Sp3	1	0	0	0	On	Off
Campylobacter_gracilis	19	3	3	3	Off	Off
Campylobacter_showae	8	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_caviae_GPIC	1	1	1	1	Off	Off
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_felis_Fe/C-56	1	1	1	1	Off	Off
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pecorum_P787	2	0	0	0	On	Off
