Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	3	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	1	4	4	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	10	2	2	2	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	0	0	0	On	Off
Bartonella_henselae	8	3	4	4	Off	Off
Bartonella_quintana	1	1	3	3	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	236	41	41	41	Off	Off
Bordetella_bronchiseptica	207	28	55	55	Off	Off
Bordetella_genomosp._13	391	59	59	59	Off	Off
Bordetella_pertussis	89	8	55	55	Off	Off
Bordetella_pertussis_137	9	1	10	10	Off	Off
Bordetella_pertussis_18323	13	1	7	7	Off	Off
Bordetella_petrii	258	32	32	32	Off	Off
Bordetella_trematum	167	21	30	30	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_crocidurae_DOU	4	1	1	1	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_afzelii_Tom3107	2	0	0	0	On	Off
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	0	0	0	On	Off
Brucella_canis	1	0	0	0	On	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	2	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	3	0	0	0	On	Off
Brucella_suis	0	0	0	0	na	na
Brucella_suis_019	3	0	0	0	On	Off
Brucella_suis_bv._2	2	0	0	0	On	Off
Burkholderia_cepacia	1022	101	142	142	Off	Off
Burkholderia_cepacia_ATCC_25416	454	54	228	228	Off	Off
Burkholderia_cepacia_JBK9	471	51	55	55	Off	Off
Burkholderia_gladioli	753	105	406	406	Off	Off
Burkholderia_gladioli_BSR3	176	37	47	47	Off	Off
Burkholderia_gladioli_pv._gladioli	563	65	170	170	Off	Off
Burkholderia_mallei	23	3	27	27	Off	Off
Burkholderia_mallei_NCTC_10247	4	3	10	10	Off	Off
Burkholderia_multivorans	2197	263	902	902	Off	Off
Burkholderia_multivorans_ATCC_17616	660	72	256	256	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	655	79	204	204	Off	Off
Burkholderia_pseudomallei	776	100	242	242	Off	Off
Burkholderia_pseudomallei_1106b	8	1	1	1	Off	Off
Burkholderia_pseudomallei_1710a	3	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	2	0	0	0	On	Off
Burkholderia_pseudomallei_7894	32	3	9	9	Off	Off
Burkholderia_pseudomallei_B03	16	5	5	5	Off	Off
Burkholderia_pseudomallei_MSHR1153	13	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR2543	8	1	2	2	Off	Off
Burkholderia_pseudomallei_MSHR346	44	3	6	6	Off	Off
Burkholderia_pseudomallei_MSHR435	29	5	10	10	Off	Off
Burkholderia_pseudomallei_NCTC_13179	21	6	24	24	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	13	1	1	1	Off	Off
Campylobacter_coli	2	0	0	0	On	Off
Campylobacter_coli_RM1875	1	0	0	0	On	Off
Campylobacter_coli_RM4661	2	0	0	0	On	Off
Campylobacter_fetus	2	0	0	0	On	Off
Campylobacter_fetus_subsp._venerealis	1	0	0	0	On	Off
Campylobacter_fetus_subsp._venerealis_NCTC_10354	1	0	0	0	On	Off
Campylobacter_gracilis	5	0	0	0	On	Off
Campylobacter_showae	3	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
