Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	1
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	2
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	1
Bartonella_quintana	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	177
Bordetella_bronchiseptica	163
Bordetella_genomosp._13	226
Bordetella_pertussis	78
Bordetella_pertussis_137	13
Bordetella_pertussis_18323	10
Bordetella_petrii	185
Bordetella_trematum	109
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_abortus_bv._6_str._870	2
Brucella_canis	0
Brucella_melitensis	6
Brucella_melitensis_bv._2_str._63/9	8
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	3
Brucella_suis	0
Brucella_suis_019	1
Brucella_suis_bv._2	5
Burkholderia_cepacia	310
Burkholderia_cepacia_ATCC_25416	116
Burkholderia_cepacia_JBK9	110
Burkholderia_gladioli	471
Burkholderia_gladioli_BSR3	114
Burkholderia_gladioli_pv._gladioli	348
Burkholderia_mallei	26
Burkholderia_mallei_NCTC_10229	8
Burkholderia_mallei_NCTC_10247	4
Burkholderia_multivorans	514
Burkholderia_multivorans_ATCC_17616	148
Burkholderia_multivorans_ATCC_BAA-247	160
Burkholderia_pseudomallei	294
Burkholderia_pseudomallei_1106b	12
Burkholderia_pseudomallei_1710a	6
Burkholderia_pseudomallei_1710b	4
Burkholderia_pseudomallei_7894	21
Burkholderia_pseudomallei_B03	12
Burkholderia_pseudomallei_MSHR1153	4
Burkholderia_pseudomallei_MSHR2543	13
Burkholderia_pseudomallei_MSHR346	18
Burkholderia_pseudomallei_MSHR435	15
Burkholderia_pseudomallei_NCTC_13179	12
Burkholderia_pseudomallei_Pasteur_52237	9
Campylobacter_coli	0
Campylobacter_coli_RM4661	1
Campylobacter_fetus	0
Campylobacter_gracilis	11
Campylobacter_showae	2
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	5
Corynebacterium_amycolatum	14
Corynebacterium_bovis	86
Corynebacterium_crudilactis	2
Corynebacterium_diphtheriae	10
Corynebacterium_diphtheriae_HC03	3
Corynebacterium_diphtheriae_NCTC_13129	6
Corynebacterium_jeikeium	26
Corynebacterium_jeikeium_K411	40
Corynebacterium_kroppenstedtii	19
Corynebacterium_kroppenstedtii_DSM_44385	13
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	91
Corynebacterium_matruchotii	24
Corynebacterium_minutissimum	21
Corynebacterium_pseudotuberculosis	5
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	11
Corynebacterium_segmentosum	13
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	320
Corynebacterium_stationis	23
Corynebacterium_striatum	32
Corynebacterium_urealyticum	50
Corynebacterium_ureicelerivorans	66
Corynebacterium_xerosis	140
Cowpox_virus	0
Coxiella_burnetii	43
Coxiella_burnetii_Dugway_5J108-111	15
Coxiella_burnetii_str._Schperling	9
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	1
Enterococcus_avium	2
Enterococcus_casseliflavus	1
Enterococcus_casseliflavus_EC20	6
Enterococcus_cecorum	7
Enterococcus_durans	4
Enterococcus_faecalis	3
Enterococcus_faecium	9
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	27
Enterococcus_faecium_Com15	1
Enterococcus_hirae	6
Enterococcus_hirae_ATCC_9790	3
Enterococcus_mundtii	1
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	64
Escherichia_coli_APEC_O2-211	1
Escherichia_coli_O111	0
Escherichia_coli_O145	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O158	1
Escherichia_coli_O26	0
Francisella_tularensis	5
Francisella_tularensis_subsp._novicida	3
Francisella_tularensis_subsp._novicida_PA10-7858	2
Francisella_tularensis_subsp._tularensis	1
Fusobacterium	4
Fusobacterium_gonidiaformans_ATCC_25563	4
Fusobacterium_hwasookii_ChDC_F174	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	1
Fusobacterium_nucleatum_subsp._polymorphum	1
Fusobacterium_pseudoperiodonticum	2
Fusobacterium_sp._oral_taxon_203	1
Fusobacterium_ulcerans	1
Fusobacterium_varium	1
Goatpox_virus	0
Haemophilus_influenzae	5
Helicobacter_cinaedi	0
Helicobacter_pylori	26
Helicobacter_pylori_ELS37	2
Helicobacter_pylori_Sat464	1
Helicobacter_pylori_SouthAfrica7	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	31
Klebsiella_aerogenes_EA1509E	18
Klebsiella_michiganensis	29
Klebsiella_michiganensis_HKOPL1	2
Klebsiella_michiganensis_KCTC_1686	3
Klebsiella_oxytoca	36
Klebsiella_pneumoniae	41
Klebsiella_pneumoniae_subsp._pneumoniae	6
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH24	1
Klebsiella_pneumoniae_subsp._pneumoniae_PittNDM01	1
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Klebsiella_pneumoniae_subsp._rhinoscleromatis_SB3432	7
Legionella_anisa	17
Legionella_lansingensis	17
Legionella_pneumophila	10
Legionella_pneumophila_str._Corby	2
Legionella_pneumophila_subsp._fraseri	8
Legionella_pneumophila_subsp._pascullei	3
Legionella_pneumophila_subsp._pneumophila	15
Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	1
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_biflexa_serovar_Patoc	3
Leptospira_borgpetersenii	4
Leptospira_borgpetersenii_serovar_Ceylonica	10
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	32
Leptospira_interrogans_serovar_Manilae	1
Leptospira_kirschneri	0
Leptospira_kmetyi	6
Leptospira_licerasiae	0
Leptospira_noguchii	8
Leptospira_santarosai	7
Leptospira_santarosai_serovar_Shermani_str._LT_821	2
Leptospira_weilii	31
Leptospira_wolffii	0
Listeria_monocytogenes	11
Listeria_monocytogenes_6179	1
Listeria_monocytogenes_FSL_J1-208	3
Listeria_monocytogenes_HCC23	1
Listeria_monocytogenes_J1816	1
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	4
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	0
Morbillivirus	0
Mycobacterium_avium	536
Mycobacterium_avium_subsp._avium	94
Mycobacterium_avium_subsp._hominissuis	315
Mycobacterium_avium_subsp._paratuberculosis	70
Mycobacterium_canettii	59
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	211
Mycobacterium_intracellulare	234
Mycobacterium_intracellulare_subsp._yongonense	137
Mycobacterium_kansasii	367
Mycobacterium_leprae	0
Mycobacterium_leprae_Kyoto-2	12
Mycobacterium_marseillense	121
Mycobacterium_sp._JS623	1775
Mycobacterium_sp._YC-RL4	245
Mycobacterium_tuberculosis	131
Mycobacterium_tuberculosis_KZN_1435	72
Mycobacterium_tuberculosis_complex	188
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	187
Mycobacteroides_abscessus_subsp._abscessus	94
Mycobacteroides_abscessus_subsp._bolletii	18
Mycobacteroides_abscessus_subsp._bolletii_50594	17
Mycobacteroides_abscessus_subsp._massiliense	48
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	12
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_haemofelis_str._Langford_1	4
Mycoplasma_mycoides	0
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_elongata_subsp._glycolytica	5
Neisseria_gonorrhoeae	3
Neisseria_gonorrhoeae_NG-k51.05	3
Neisseria_meningitidis	19
Neisseria_meningitidis_H44/76	1
Neisseria_meningitidis_M01-240355	4
Neisseria_meningitidis_M0579	4
Neisseria_meningitidis_NZ-05/33	2
Neisseria_mucosa	4
Neisseria_sicca	4
Neisseria_subflava	7
Neisseria_weaveri	10
Orthohepadnavirus	0
Orthopoxvirus	0
Paraavulavirus	0
Parvimonas_micra	3
Pasteurella_multocida	4
Pasteurella_multocida_subsp._multocida	17
Pasteurella_multocida_subsp._multocida_OH4807	1
Pasteurella_multocida_subsp._multocida_str._3480	1
Pasteurella_multocida_subsp._septica	1
