Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	19	4	5	5	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	1	0	0	0	On	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	36	7	7	7	Off	Off
Bordetella_bronchiseptica	42	12	18	18	Off	Off
Bordetella_genomosp._13	65	14	14	14	Off	Off
Bordetella_pertussis	21	2	8	8	Off	Off
Bordetella_pertussis_137	2	0	0	0	On	Off
Bordetella_pertussis_18323	1	0	0	0	On	Off
Bordetella_petrii	29	0	0	0	On	Off
Bordetella_trematum	25	5	9	9	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Brucella_suis_bv._2	2	0	0	0	On	Off
Burkholderia_cepacia	58	10	10	10	Off	Off
Burkholderia_cepacia_ATCC_25416	17	2	8	8	Off	Off
Burkholderia_cepacia_JBK9	12	2	2	2	Off	Off
Burkholderia_gladioli	90	15	62	62	Off	Off
Burkholderia_gladioli_BSR3	17	3	3	3	Off	Off
Burkholderia_gladioli_pv._gladioli	57	6	17	17	Off	Off
Burkholderia_mallei	3	0	0	0	On	Off
Burkholderia_mallei_NCTC_10229	1	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10247	1	0	0	0	On	Off
Burkholderia_multivorans	68	12	22	22	Off	Off
Burkholderia_multivorans_ATCC_17616	51	8	19	19	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	16	5	11	11	Off	Off
Burkholderia_pseudomallei	58	7	8	8	Off	Off
Burkholderia_pseudomallei_1106b	3	1	1	1	Off	Off
Burkholderia_pseudomallei_1710a	2	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	2	0	0	0	On	Off
Burkholderia_pseudomallei_7894	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	7	2	4	4	Off	Off
