Node	NumberOfAssignedReads
Actinobacillus_equuli	2
Actinobacillus_pleuropneumoniae	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	121
Bordetella_bronchiseptica	88
Bordetella_genomosp._13	153
Bordetella_pertussis	43
Bordetella_pertussis_137	8
Bordetella_pertussis_18323	6
Bordetella_petrii	115
Bordetella_trematum	78
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_abortus_bv._6_str._870	2
Brucella_canis	0
Brucella_melitensis	0
Brucella_melitensis_bv._2_str._63/9	2
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	3
Brucella_suis	3
Brucella_suis_bv._2	1
Burkholderia_cepacia	170
Burkholderia_cepacia_ATCC_25416	54
Burkholderia_cepacia_JBK9	42
Burkholderia_gladioli	225
Burkholderia_gladioli_BSR3	57
Burkholderia_gladioli_pv._gladioli	200
Burkholderia_mallei	11
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	203
Burkholderia_multivorans_ATCC_17616	85
Burkholderia_multivorans_ATCC_BAA-247	67
Burkholderia_pseudomallei	120
Burkholderia_pseudomallei_1106b	12
Burkholderia_pseudomallei_1710a	4
Burkholderia_pseudomallei_1710b	4
Burkholderia_pseudomallei_7894	2
Burkholderia_pseudomallei_B03	8
Burkholderia_pseudomallei_MSHR1153	3
Burkholderia_pseudomallei_MSHR2543	7
Burkholderia_pseudomallei_MSHR346	10
Burkholderia_pseudomallei_MSHR435	5
Burkholderia_pseudomallei_NCTC_13179	7
Burkholderia_pseudomallei_Pasteur_52237	10
Campylobacter_coli	0
Campylobacter_fetus	1
Campylobacter_fetus_subsp._testudinum_Sp3	1
Campylobacter_gracilis	2
Campylobacter_showae	2
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_abortus_LLG	1
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	4
Corynebacterium_amycolatum	9
Corynebacterium_bovis	121
Corynebacterium_crudilactis	2
Corynebacterium_diphtheriae	2
Corynebacterium_diphtheriae_HC03	1
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_jeikeium	19
Corynebacterium_jeikeium_K411	15
Corynebacterium_kroppenstedtii	10
Corynebacterium_kroppenstedtii_DSM_44385	11
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	64
Corynebacterium_matruchotii	15
Corynebacterium_minutissimum	12
Corynebacterium_pseudotuberculosis	2
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	11
Corynebacterium_segmentosum	9
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	198
Corynebacterium_stationis	0
Corynebacterium_striatum	27
Corynebacterium_urealyticum	19
Corynebacterium_ureicelerivorans	35
Corynebacterium_xerosis	78
Cowpox_virus	0
Coxiella_burnetii	28
Coxiella_burnetii_Dugway_5J108-111	5
Coxiella_burnetii_str._Schperling	10
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Ehrlichia_canis_str._Jake	1
Enterococcus_avium	1
Enterococcus_casseliflavus	2
Enterococcus_cecorum	0
Enterococcus_durans	0
Enterococcus_faecalis	10
Enterococcus_faecalis_R712	2
Enterococcus_faecium	6
Enterococcus_hirae	1
Enterococcus_hirae_ATCC_9790	1
Enterococcus_mundtii	6
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	40
Escherichia_coli_DH1	1
Escherichia_coli_NCCP15648	5
Escherichia_coli_O111	0
Escherichia_coli_O139	4
Escherichia_coli_O157:H7	1
Escherichia_coli_O18:H1	2
Escherichia_coli_O26	0
Escherichia_coli_O6:H16	1
Escherichia_coli_O7:K1_str._CE10	1
Francisella_tularensis	5
Francisella_tularensis_subsp._novicida	1
Francisella_tularensis_subsp._tularensis	2
Fusobacterium	5
Fusobacterium_gonidiaformans_ATCC_25563	1
Fusobacterium_hwasookii	1
Fusobacterium_necrophorum	4
Fusobacterium_necrophorum_subsp._necrophorum	3
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._animalis	1
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1
Fusobacterium_varium_ATCC_27725	1
Goatpox_virus	0
Haemophilus_influenzae	6
Helicobacter_cinaedi	2
Helicobacter_pylori	7
Helicobacter_pylori_BM012A	1
Helicobacter_pylori_SS1	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	27
Klebsiella_aerogenes_EA1509E	4
Klebsiella_michiganensis	17
Klebsiella_michiganensis_HKOPL1	6
Klebsiella_michiganensis_KCTC_1686	2
Klebsiella_oxytoca	28
Klebsiella_pneumoniae	32
Klebsiella_pneumoniae_subsp._pneumoniae	11
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH27	5
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	1
Legionella_lansingensis	3
Legionella_pneumophila	14
Legionella_pneumophila_str._Corby	1
Legionella_pneumophila_subsp._fraseri	5
Legionella_pneumophila_subsp._pneumophila	6
Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	1
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_biflexa_serovar_Patoc	1
Leptospira_borgpetersenii	8
Leptospira_borgpetersenii_serovar_Ceylonica	13
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	14
Leptospira_interrogans_serovar_Hardjo-prajitno	3
Leptospira_interrogans_serovar_Manilae	3
Leptospira_kirschneri	0
Leptospira_kmetyi	2
Leptospira_licerasiae	0
Leptospira_noguchii	2
Leptospira_santarosai	3
Leptospira_santarosai_serovar_Shermani_str._LT_821	1
Leptospira_weilii	35
Leptospira_wolffii	0
Listeria_monocytogenes	3
Listeria_monocytogenes_6179	1
Listeria_monocytogenes_HCC23	3
Listeria_monocytogenes_serotype_1/2a_str._08-7363	1
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	2
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	0
Morbillivirus	0
Mycobacterium_avium	990
Mycobacterium_avium_subsp._avium	135
Mycobacterium_avium_subsp._hominissuis	520
Mycobacterium_avium_subsp._paratuberculosis	130
Mycobacterium_canettii	113
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	452
Mycobacterium_intracellulare	364
Mycobacterium_intracellulare_subsp._yongonense	235
Mycobacterium_kansasii	643
Mycobacterium_leprae	0
Mycobacterium_leprae_Kyoto-2	34
Mycobacterium_marseillense	434
Mycobacterium_sp._JS623	917
Mycobacterium_sp._YC-RL4	305
Mycobacterium_tuberculosis	325
Mycobacterium_tuberculosis_KZN_1435	216
Mycobacterium_tuberculosis_complex	357
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	235
Mycobacteroides_abscessus_subsp._abscessus	63
Mycobacteroides_abscessus_subsp._bolletii	25
Mycobacteroides_abscessus_subsp._bolletii_50594	27
Mycobacteroides_abscessus_subsp._massiliense	47
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	8
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_mycoides	0
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_elongata_subsp._glycolytica	8
Neisseria_gonorrhoeae	14
Neisseria_gonorrhoeae_NG-k51.05	3
Neisseria_meningitidis	16
Neisseria_meningitidis_M01-240355	3
