Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	3	3	3	3	Off	Off
Bordetella_bronchiseptica	4	4	5	5	Off	Off
Bordetella_genomosp._13	10	10	10	10	Off	Off
Bordetella_pertussis	4	4	68	68	Off	Off
Bordetella_petrii	10	10	12	12	Off	Off
Bordetella_trematum	6	6	11	11	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	1	4	4	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	1	1	1	1	Off	Off
Burkholderia_cepacia	9	9	15	15	Off	Off
Burkholderia_cepacia_ATCC_25416	1	1	2	2	Off	Off
Burkholderia_cepacia_JBK9	3	3	3	3	Off	Off
Burkholderia_gladioli	17	17	45	45	Off	Off
Burkholderia_gladioli_BSR3	2	2	2	2	Off	Off
Burkholderia_gladioli_pv._gladioli	7	7	16	16	Off	Off
Burkholderia_mallei	2	2	6	6	Off	Off
Burkholderia_multivorans	10	10	16	16	Off	Off
Burkholderia_multivorans_ATCC_17616	3	3	17	17	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	5	5	9	9	Off	Off
Burkholderia_pseudomallei	8	8	56	56	Off	Off
Burkholderia_pseudomallei_B03	2	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR2543	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR346	1	1	5	5	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	1	1	2	2	Off	Off
Campylobacter_showae	0	0	0	0	na	na
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
