Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	8	8	8	8	Off	Off
Actinobacillus_pleuropneumoniae	5	5	6	6	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	2	2	6	6	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	1	3	3	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	1	1	1	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	2	2	2	2	Off	Off
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	22	22	22	22	Off	Off
Bordetella_bronchiseptica	16	16	23	23	Off	Off
Bordetella_genomosp._13	27	27	27	27	Off	Off
Bordetella_pertussis	7	7	61	61	Off	Off
Bordetella_pertussis_137	2	2	28	28	Off	Off
Bordetella_petrii	13	13	13	13	Off	Off
Bordetella_trematum	23	23	34	34	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	1	2	2	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	1	1	1	1	Off	Off
Burkholderia_cepacia	25	25	30	30	Off	Off
Burkholderia_cepacia_ATCC_25416	7	7	17	17	Off	Off
Burkholderia_cepacia_JBK9	9	9	9	9	Off	Off
Burkholderia_gladioli	42	42	131	131	Off	Off
Burkholderia_gladioli_BSR3	9	9	17	17	Off	Off
Burkholderia_gladioli_pv._gladioli	51	51	147	147	Off	Off
Burkholderia_mallei	0	0	0	0	na	na
Burkholderia_multivorans	56	56	107	107	Off	Off
Burkholderia_multivorans_ATCC_17616	10	10	30	30	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	16	16	35	35	Off	Off
Burkholderia_pseudomallei	23	23	144	144	Off	Off
Burkholderia_pseudomallei_1106b	1	1	1	1	Off	Off
Burkholderia_pseudomallei_1710a	2	2	16	16	Off	Off
Burkholderia_pseudomallei_B03	3	3	5	5	Off	Off
Burkholderia_pseudomallei_MSHR1153	3	3	3	3	Off	Off
Burkholderia_pseudomallei_MSHR2543	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR346	1	1	3	3	Off	Off
Burkholderia_pseudomallei_MSHR435	1	1	1	1	Off	Off
Burkholderia_pseudomallei_NCTC_13179	13	13	16	16	Off	Off
Campylobacter_coli	2	2	10	10	Off	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	3	3	6	6	Off	Off
Campylobacter_showae	1	1	1	1	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	1	1	1	1	Off	Off
Chlamydia_suis	1	1	1	1	Off	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	1	1	1	1	Off	Off
Corynebacterium_amycolatum	1	1	1	1	Off	Off
Corynebacterium_bovis	7	7	9	9	Off	Off
Corynebacterium_crudilactis	1	1	1	1	Off	Off
Corynebacterium_diphtheriae	1	1	10	10	Off	Off
Corynebacterium_jeikeium	8	8	9	9	Off	Off
Corynebacterium_jeikeium_K411	4	4	5	5	Off	Off
Corynebacterium_kroppenstedtii	3	3	3	3	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	1	1	1	1	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	7	7	7	7	Off	Off
Corynebacterium_matruchotii	1	1	1	1	Off	Off
Corynebacterium_minutissimum	3	3	3	3	Off	Off
Corynebacterium_pseudotuberculosis	0	0	0	0	na	na
Corynebacterium_pseudotuberculosis_Cp162	2	2	2	2	Off	Off
Corynebacterium_renale	2	2	2	2	Off	Off
Corynebacterium_segmentosum	1	1	1	1	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	18	18	19	19	Off	Off
Corynebacterium_stationis	0	0	0	0	na	na
Corynebacterium_striatum	4	4	9	9	Off	Off
Corynebacterium_urealyticum	4	4	4	4	Off	Off
Corynebacterium_ureicelerivorans	4	4	4	4	Off	Off
Corynebacterium_xerosis	5	5	5	5	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	3	3	9	9	Off	Off
Coxiella_burnetii_Dugway_5J108-111	2	2	7	7	Off	Off
Coxiella_burnetii_str._Schperling	1	1	1	1	Off	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	0	0	0	0	na	na
Enterococcus_cecorum	0	0	0	0	na	na
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	3	3	5	5	Off	Off
Enterococcus_faecium	0	0	0	0	na	na
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1	1	58	58	Off	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_hirae_ATCC_9790	1	1	3	3	Off	Off
Enterococcus_mundtii	1	1	2	2	Off	Off
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae_str._Fujisawa	1	1	7	7	Off	Off
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	57	57	926	926	Off	Off
Escherichia_coli_042	1	1	5	5	Off	Off
Escherichia_coli_APEC_O2-211	3	3	9	9	Off	Off
Escherichia_coli_ED1a	1	1	13	13	Off	Off
Escherichia_coli_K-12	1	1	31	31	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O145:NM	1	1	2	2	Off	Off
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O25b:H4	1	1	16	16	Off	Off
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	0	0	0	0	na	na
Fusobacterium	1	1	4	4	Off	Off
Fusobacterium_necrophorum_subsp._necrophorum	3	3	4	4	Off	Off
Fusobacterium_nucleatum	0	0	0	0	na	na
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1	1	1	1	Off	Off
Fusobacterium_varium_ATCC_27725	2	2	3	3	Off	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	8	8	65	65	Off	Off
Haemophilus_influenzae_CGSHiCZ412602	6	6	18	18	Off	Off
Haemophilus_influenzae_F3047	1	1	2	2	Off	Off
Haemophilus_influenzae_biotype_aegyptius	1	1	11	11	Off	Off
Helicobacter_cinaedi	1	1	1	1	Off	Off
Helicobacter_pylori	4	4	48	48	Off	Off
Helicobacter_pylori_HPAG1	1	1	1	1	Off	Off
Helicobacter_pylori_SJM180	1	1	3	3	Off	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	16	16	26	26	Off	Off
Klebsiella_aerogenes_EA1509E	1	1	10	10	Off	Off
Klebsiella_michiganensis	22	22	45	45	Off	Off
Klebsiella_michiganensis_KCTC_1686	3	3	3	3	Off	Off
Klebsiella_oxytoca	19	19	43	43	Off	Off
Klebsiella_pneumoniae	18	18	323	323	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae	6	6	290	290	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH24	1	1	11	11	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae_PittNDM01	2	2	85	85	Off	Off
Klebsiella_pneumoniae_subsp._rhinoscleromatis	1	1	1	1	Off	Off
Legionella_anisa	1	1	1	1	Off	Off
Legionella_lansingensis	4	4	4	4	Off	Off
Legionella_pneumophila	5	5	20	20	Off	Off
Legionella_pneumophila_subsp._fraseri	2	2	3	3	Off	Off
Legionella_pneumophila_subsp._pascullei	2	2	6	6	Off	Off
Legionella_pneumophila_subsp._pneumophila	1	1	5	5	Off	Off
Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	1	1	2	2	Off	Off
Leptospira_alexanderi	0	0	0	0	na	na
Leptospira_alstonii	0	0	0	0	na	na
Leptospira_biflexa	0	0	0	0	na	na
Leptospira_biflexa_serovar_Patoc	3	3	3	3	Off	Off
Leptospira_borgpetersenii	1	1	1	1	Off	Off
Leptospira_broomii	0	0	0	0	na	na
Leptospira_fainei	0	0	0	0	na	na
Leptospira_inadai	0	0	0	0	na	na
Leptospira_interrogans	3	3	23	23	Off	Off
Leptospira_interrogans_serovar_Bataviae	1	1	3	3	Off	Off
Leptospira_interrogans_serovar_Hardjo-prajitno	1	1	1	1	Off	Off
Leptospira_interrogans_serovar_Lai_str._56601	1	1	2	2	Off	Off
Leptospira_kirschneri	0	0	0	0	na	na
Leptospira_kmetyi	2	2	2	2	Off	Off
Leptospira_licerasiae	0	0	0	0	na	na
Leptospira_noguchii	2	2	3	3	Off	Off
Leptospira_santarosai	2	2	2	2	Off	Off
Leptospira_weilii	0	0	0	0	na	na
Leptospira_wolffii	0	0	0	0	na	na
Listeria_monocytogenes	5	5	8	8	Off	Off
Listeria_monocytogenes_HCC23	2	2	4	4	Off	Off
Lumpy_skin_disease_virus	0	0	0	0	na	na
Lymphocryptovirus	0	0	0	0	na	na
Mannheimia_haemolytica	6	6	43	43	Off	Off
Mannheimia_haemolytica_D174	1	1	1	1	Off	Off
Mannheimia_haemolytica_M42548	2	2	14	14	Off	Off
Mannheimia_haemolytica_USMARC_2286	1	1	11	11	Off	Off
Measles_morbillivirus	0	0	0	0	na	na
Methanobrevibacter_oralis	0	0	0	0	na	na
Moraxella_catarrhalis	0	0	0	0	na	na
Morbillivirus	0	0	0	0	na	na
Mycobacterium_avium	31	31	188	188	Off	Off
Mycobacterium_avium_subsp._avium	3	3	3	3	Off	Off
Mycobacterium_avium_subsp._hominissuis	5	5	10	10	Off	Off
Mycobacterium_avium_subsp._paratuberculosis	6	6	9	9	Off	Off
Mycobacterium_canettii	1	1	1	1	Off	Off
Mycobacterium_colombiense	0	0	0	0	na	na
Mycobacterium_colombiense_CECT_3035	6	6	6	6	Off	Off
Mycobacterium_intracellulare	5	5	8	8	Off	Off
Mycobacterium_intracellulare_subsp._yongonense	3	3	6	6	Off	Off
Mycobacterium_kansasii	16	16	22	22	Off	Off
Mycobacterium_leprae	0	0	0	0	na	na
Mycobacterium_leprae_Kyoto-2	5	5	5	5	Off	Off
Mycobacterium_marseillense	4	4	4	4	Off	Off
Mycobacterium_sp._JS623	20	20	20	20	Off	Off
Mycobacterium_sp._YC-RL4	18	18	19	19	Off	Off
