Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	9	9	9	9	Off	Off
Bordetella_bronchiseptica	9	9	15	15	Off	Off
Bordetella_genomosp._13	23	23	23	23	Off	Off
Bordetella_pertussis	3	3	14	14	Off	Off
Bordetella_pertussis_18323	2	2	15	15	Off	Off
Bordetella_petrii	7	7	8	8	Off	Off
Bordetella_trematum	14	14	20	20	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	8	8	14	14	Off	Off
Burkholderia_cepacia_ATCC_25416	1	1	3	3	Off	Off
Burkholderia_cepacia_JBK9	7	7	7	7	Off	Off
Burkholderia_gladioli	24	24	112	112	Off	Off
Burkholderia_gladioli_BSR3	8	8	13	13	Off	Off
Burkholderia_gladioli_pv._gladioli	30	30	85	85	Off	Off
Burkholderia_mallei	2	2	4	4	Off	Off
Burkholderia_multivorans	21	21	48	48	Off	Off
Burkholderia_multivorans_ATCC_17616	7	7	11	11	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	5	5	9	9	Off	Off
Burkholderia_pseudomallei	7	7	54	54	Off	Off
Burkholderia_pseudomallei_7894	1	1	2	2	Off	Off
Burkholderia_pseudomallei_B03	2	2	3	3	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	2	4	4	Off	Off
Burkholderia_pseudomallei_MSHR2543	1	1	2	2	Off	Off
Burkholderia_pseudomallei_MSHR346	1	1	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	2	2	4	4	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	9	9	17	17	Off	Off
Campylobacter_showae	0	0	0	0	na	na
