Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	2	2	2	2	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	9	9	9	9	Off	Off
Bordetella_bronchiseptica	5	5	5	5	Off	Off
Bordetella_genomosp._13	12	12	12	12	Off	Off
Bordetella_pertussis	5	5	58	58	Off	Off
Bordetella_pertussis_137	1	1	25	25	Off	Off
Bordetella_petrii	12	12	12	12	Off	Off
Bordetella_trematum	7	7	10	10	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	11	11	18	18	Off	Off
Burkholderia_cepacia_ATCC_25416	6	6	12	12	Off	Off
Burkholderia_cepacia_JBK9	7	7	9	9	Off	Off
Burkholderia_gladioli	21	21	79	79	Off	Off
Burkholderia_gladioli_BSR3	3	3	8	8	Off	Off
Burkholderia_gladioli_pv._gladioli	14	14	24	24	Off	Off
Burkholderia_mallei	1	1	6	6	Off	Off
Burkholderia_multivorans	24	24	48	48	Off	Off
Burkholderia_multivorans_ATCC_17616	13	13	34	34	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	3	3	8	8	Off	Off
Burkholderia_pseudomallei	9	9	46	46	Off	Off
Burkholderia_pseudomallei_1106b	1	1	2	2	Off	Off
Burkholderia_pseudomallei_B03	1	1	1	1	Off	Off
Burkholderia_pseudomallei_NCTC_13179	1	1	1	1	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	1	1	1	1	Off	Off
Campylobacter_showae	0	0	0	0	na	na
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
