Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	1	2	2	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	1	1	2	2	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	11	11	12	12	Off	Off
Bordetella_bronchiseptica	8	8	9	9	Off	Off
Bordetella_genomosp._13	17	17	17	17	Off	Off
Bordetella_pertussis	3	3	89	89	Off	Off
Bordetella_pertussis_137	2	2	17	17	Off	Off
Bordetella_petrii	11	11	11	11	Off	Off
Bordetella_trematum	11	11	15	15	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	10	10	21	21	Off	Off
Burkholderia_cepacia_ATCC_25416	6	6	27	27	Off	Off
Burkholderia_cepacia_JBK9	4	4	4	4	Off	Off
Burkholderia_gladioli	26	26	81	81	Off	Off
Burkholderia_gladioli_BSR3	3	3	4	4	Off	Off
Burkholderia_gladioli_pv._gladioli	25	25	48	48	Off	Off
Burkholderia_mallei	1	1	13	13	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	1	1	Off	Off
Burkholderia_multivorans	29	29	63	63	Off	Off
Burkholderia_multivorans_ATCC_17616	5	5	13	13	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	5	5	15	15	Off	Off
Burkholderia_pseudomallei	11	11	81	81	Off	Off
Burkholderia_pseudomallei_1710a	1	1	1	1	Off	Off
Burkholderia_pseudomallei_7894	2	2	9	9	Off	Off
Burkholderia_pseudomallei_NCTC_13179	1	1	2	2	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	0	0	0	0	na	na
Campylobacter_showae	0	0	0	0	na	na
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
