Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	30.0	30.000000000000004	30.0	0.0
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	0	0	0	0
Bartonella_quintana	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	39.333333333333336	38.7973975619588	39.0	7.174027227901123
Bordetella_bronchiseptica	57.833333333333336	55.34388306346024	54.5	19.05891980785963
Bordetella_genomosp._13	46.666666666666664	46.06501832765171	48.5	7.7631608682718065
Bordetella_pertussis	51.5	49.11211663123469	51.5	21.920310216782973
Bordetella_petrii	44.42857142857143	44.16405526279449	45.0	5.223572942509207
Bordetella_trematum	37.2	37.12710029833318	38.0	2.5884358211089573
Borrelia_crocidurae	0	0	0	0
Borrelia_recurrentis	0	0	0	0
Borreliella_afzelii	0	0	0	0
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	0	0	0	0
Brucella_canis	0	0	0	0
Brucella_melitensis	0	0	0	0
Brucella_microti	0	0	0	0
Brucella_ovis	0	0	0	0
Brucella_suis	0	0	0	0
Burkholderia_cepacia	46.30769230769231	45.664600924282965	47.0	8.229870547631307
Burkholderia_cepacia_ATCC_25416	35.5	35.4964786985977	35.5	0.7071067811865476
Burkholderia_cepacia_JBK9	55.0	54.49342007367302	58.0	8.888194417315589
Burkholderia_gladioli	48.903225806451616	47.74460192872097	48.0	11.03133367189322
Burkholderia_gladioli_BSR3	38.666666666666664	38.35629793891619	38.0	6.027713773341708
Burkholderia_gladioli_pv._gladioli	47.074074074074076	45.896257662957176	45.0	10.999740996691786
Burkholderia_mallei	50.5	50.37856687124	50.5	4.949747468305833
Burkholderia_multivorans	42.4	41.721823565525504	43.0	7.947046970765653
Burkholderia_multivorans_ATCC_17616	41.42857142857143	40.95198359922791	45.0	6.425396041156863
Burkholderia_multivorans_ATCC_BAA-247	40.666666666666664	40.05739269397869	36.0	8.140434058861153
Burkholderia_pseudomallei	51.86666666666667	50.94090253786427	47.0	10.907839033509449
Burkholderia_pseudomallei_B03	41.0	41.00000000000001	41.0	0.0
Burkholderia_pseudomallei_MSHR1153	66.5	62.57795138864807	66.5	31.81980515339464
Burkholderia_pseudomallei_NCTC_13179	33.0	33.0	33.0	0.0
Campylobacter_coli	0	0	0	0
Campylobacter_fetus	0	0	0	0
Campylobacter_gracilis	43.0	42.895221179054424	43.0	4.242640687119285
Campylobacter_showae	0	0	0	0
Canine_morbillivirus	0	0	0	0
Chlamydia_abortus	0	0	0	0
Chlamydia_caviae	0	0	0	0
Chlamydia_felis	0	0	0	0
Chlamydia_muridarum	0	0	0	0
Chlamydia_pecorum	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0
Chlamydia_psittaci	0	0	0	0
Chlamydia_suis	0	0	0	0
Chlamydia_trachomatis	0	0	0	0
Corynebacterium_ammoniagenes	0	0	0	0
Corynebacterium_amycolatum	36.333333333333336	36.0328917496806	34.0	5.8594652770823155
Corynebacterium_bovis	43.125	42.1242743312191	41.0	10.534806256269873
Corynebacterium_crudilactis	45.0	44.99999999999999	45.0	0.0
Corynebacterium_diphtheriae	40.42857142857143	40.27686972104179	40.0	3.779644730092272
Corynebacterium_diphtheriae_HC03	44.0	43.99999999999999	44.0	0.0
Corynebacterium_jeikeium	44.4	43.880351429718324	43.0	7.987490219086343
Corynebacterium_jeikeium_K411	47.0	45.7480092089343	42.5	12.296340919151518
Corynebacterium_kroppenstedtii	36.111111111111114	35.8505259450343	36.0	4.702245326555294
Corynebacterium_kroppenstedtii_DSM_44385	37.0	36.99999999999999	37.0	0.0
Corynebacterium_maris	0	0	0	0
Corynebacterium_maris_DSM_45190	48.464285714285715	46.82388003097255	46.0	13.563245931989888
Corynebacterium_matruchotii	37.5	37.496666518505336	37.5	0.7071067811865476
Corynebacterium_minutissimum	41.72727272727273	41.28061065506493	39.0	6.619530332144556
Corynebacterium_pseudotuberculosis	47.0	46.99999999999999	47.0	0.0
Corynebacterium_pseudotuberculosis_Cp162	36.0	36.0	36.0	0.0
Corynebacterium_renale	38.0	37.788887255382384	38.0	5.656854249492381
Corynebacterium_segmentosum	37.666666666666664	37.655002871296155	37.0	1.1547005383792517
Corynebacterium_sphenisci	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	43.25	42.34663948546092	42.5	9.295388927804416
Corynebacterium_stationis	57.0	57.00000000000001	57.0	0.0
Corynebacterium_striatum	45.625	45.01045598363658	46.0	8.19298480408697
Corynebacterium_urealyticum	42.42857142857143	42.01778702031981	40.0	6.502746672423452
Corynebacterium_ureicelerivorans	48.125	46.4623932434769	47.5	12.933207534979756
Corynebacterium_xerosis	54.07142857142857	50.77401508034624	43.5	22.77807409200039
Cowpox_virus	0	0	0	0
Coxiella_burnetii	34.0	34.00000000000001	34.0	0.0
Coxiella_burnetii_str._Schperling	55.0	55.000000000000014	55.0	0.0
Cryptosporidium	0	0	0	0
Cryptosporidium_parvum	0	0	0	0
Deltaretrovirus	0	0	0	0
Ehrlichia_canis	0	0	0	0
Enterococcus_avium	0	0	0	0
Enterococcus_casseliflavus	0	0	0	0
Enterococcus_casseliflavus_EC20	53.0	53.00000000000001	53.0	0.0
Enterococcus_cecorum	30.0	30.000000000000004	30.0	0.0
Enterococcus_durans	0	0	0	0
Enterococcus_faecalis	49.0	48.99999999999999	49.0	0.0
Enterococcus_faecium	0	0	0	0
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	43.0	43.0	43.0	0.0
Enterococcus_hirae	0	0	0	0
Enterococcus_hirae_ATCC_9790	33.0	33.0	33.0	0.0
Enterococcus_mundtii	0	0	0	0
Enterovirus_B	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0
Equine_rhinitis_A_virus	0	0	0	0
