Node	NumberOfAssignedReads
Actinobacillus_equuli	1
Actinobacillus_pleuropneumoniae	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Bartonella_quintana_RM-11	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	141
Bordetella_bronchiseptica	90
Bordetella_genomosp._13	137
Bordetella_pertussis	49
Bordetella_pertussis_137	7
Bordetella_pertussis_18323	3
Bordetella_petrii	102
Bordetella_trematum	62
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_canis	0
Brucella_melitensis	3
Brucella_microti	0
Brucella_microti_CCM_4915	3
Brucella_ovis	0
Brucella_ovis_ATCC_25840	3
Brucella_suis	0
Burkholderia_cepacia	139
Burkholderia_cepacia_ATCC_25416	55
Burkholderia_cepacia_JBK9	67
Burkholderia_gladioli	194
Burkholderia_gladioli_BSR3	77
Burkholderia_gladioli_pv._gladioli	210
Burkholderia_mallei	7
Burkholderia_mallei_NCTC_10229	2
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	213
Burkholderia_multivorans_ATCC_17616	112
Burkholderia_multivorans_ATCC_BAA-247	76
Burkholderia_pseudomallei	151
Burkholderia_pseudomallei_1106b	5
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	8
Burkholderia_pseudomallei_B03	6
Burkholderia_pseudomallei_MSHR1153	7
Burkholderia_pseudomallei_MSHR346	4
Burkholderia_pseudomallei_MSHR435	14
Burkholderia_pseudomallei_NCTC_13179	10
Burkholderia_pseudomallei_Pasteur_52237	2
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	2
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	1
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	2
Corynebacterium_amycolatum	3
Corynebacterium_bovis	81
Corynebacterium_crudilactis	2
Corynebacterium_diphtheriae	4
Corynebacterium_jeikeium	6
Corynebacterium_jeikeium_K411	11
Corynebacterium_kroppenstedtii	10
Corynebacterium_kroppenstedtii_DSM_44385	6
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	58
Corynebacterium_matruchotii	4
Corynebacterium_minutissimum	6
Corynebacterium_pseudotuberculosis	2
Corynebacterium_renale	11
Corynebacterium_segmentosum	9
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	194
Corynebacterium_stationis	1
Corynebacterium_striatum	6
Corynebacterium_urealyticum	19
Corynebacterium_ureicelerivorans	17
Corynebacterium_xerosis	49
Cowpox_virus	0
Coxiella_burnetii	2
Coxiella_burnetii_Dugway_5J108-111	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	3
Enterococcus_cecorum	0
Enterococcus_durans	0
Enterococcus_faecalis	1
Enterococcus_faecium	3
Enterococcus_hirae	1
Enterococcus_hirae_ATCC_9790	7
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	25
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	3
Francisella_tularensis_subsp._tularensis	10
Fusobacterium	0
Fusobacterium_mortiferum_ATCC_9817	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._animalis_4_8	2
Fusobacterium_nucleatum_subsp._vincentii	3
Fusobacterium_pseudoperiodonticum	5
Fusobacterium_ulcerans	1
Goatpox_virus	0
Haemophilus_influenzae	0
Helicobacter_cinaedi	1
Helicobacter_pylori	11
Helicobacter_pylori_Shi112	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
