Node	NumberOfAssignedReads
Actinobacillus_equuli	2
Actinobacillus_pleuropneumoniae	8
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	3
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	6
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	2
Bartonella_quintana	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	43
Bordetella_bronchiseptica	40
Bordetella_genomosp._13	65
Bordetella_pertussis	16
Bordetella_pertussis_137	5
Bordetella_pertussis_18323	3
Bordetella_petrii	39
Bordetella_trematum	36
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	1
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	2
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	1
Brucella_suis	1
Brucella_suis_019	1
Burkholderia_cepacia	68
Burkholderia_cepacia_ATCC_25416	11
Burkholderia_cepacia_JBK9	20
Burkholderia_gladioli	150
Burkholderia_gladioli_BSR3	9
Burkholderia_gladioli_pv._gladioli	118
Burkholderia_mallei	9
Burkholderia_mallei_NCTC_10229	2
Burkholderia_multivorans	138
Burkholderia_multivorans_ATCC_17616	29
Burkholderia_multivorans_ATCC_BAA-247	31
Burkholderia_pseudomallei	94
Burkholderia_pseudomallei_1106b	13
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	3
Burkholderia_pseudomallei_B03	10
Burkholderia_pseudomallei_MSHR1153	9
Burkholderia_pseudomallei_MSHR2543	5
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	11
Burkholderia_pseudomallei_NCTC_13179	5
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	1
Campylobacter_fetus	0
Campylobacter_gracilis	5
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
