Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	2	2	2	2	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	6	6	12	12	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	1	1	1	Off	Off
Bartonella_henselae	2	2	4	4	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	138	138	144	144	Off	Off
Bordetella_bronchiseptica	103	103	139	139	Off	Off
Bordetella_genomosp._13	164	164	168	168	Off	Off
Bordetella_pertussis	29	29	235	235	Off	Off
Bordetella_pertussis_137	6	6	75	75	Off	Off
Bordetella_pertussis_18323	3	3	9	9	Off	Off
Bordetella_petrii	130	130	130	130	Off	Off
Bordetella_trematum	97	97	140	140	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	1	1	1	1	Off	Off
Brucella_melitensis	2	2	2	2	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	10	10	10	10	Off	Off
Brucella_suis	1	1	1	1	Off	Off
Burkholderia_cepacia	268	268	434	434	Off	Off
Burkholderia_cepacia_ATCC_25416	122	122	559	559	Off	Off
Burkholderia_cepacia_JBK9	131	131	165	165	Off	Off
Burkholderia_gladioli	360	360	1160	1160	Off	Off
Burkholderia_gladioli_BSR3	79	79	127	127	Off	Off
Burkholderia_gladioli_pv._gladioli	299	299	811	811	Off	Off
Burkholderia_mallei	11	11	16	16	Off	Off
Burkholderia_mallei_NCTC_10229	4	4	4	4	Off	Off
Burkholderia_mallei_NCTC_10247	6	6	22	22	Off	Off
Burkholderia_multivorans	674	674	1939	1939	Off	Off
Burkholderia_multivorans_ATCC_17616	159	159	584	584	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	186	186	519	519	Off	Off
Burkholderia_pseudomallei	245	245	1302	1302	Off	Off
Burkholderia_pseudomallei_1106b	13	13	44	44	Off	Off
Burkholderia_pseudomallei_1710a	21	21	58	58	Off	Off
Burkholderia_pseudomallei_1710b	1	1	1	1	Off	Off
