Node	NumberOfAssignedReads
Actinobacillus_equuli	10
Actinobacillus_pleuropneumoniae	24
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	4
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	13
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	4
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	4
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	64
Bordetella_bronchiseptica	25
Bordetella_genomosp._13	80
Bordetella_pertussis	13
Bordetella_pertussis_137	3
Bordetella_pertussis_18323	8
Bordetella_petrii	31
Bordetella_trematum	25
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	1
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	2
Brucella_suis	0
Burkholderia_cepacia	95
Burkholderia_cepacia_ATCC_25416	19
Burkholderia_cepacia_JBK9	30
Burkholderia_gladioli	168
Burkholderia_gladioli_BSR3	35
Burkholderia_gladioli_pv._gladioli	122
Burkholderia_mallei	2
Burkholderia_multivorans	129
Burkholderia_multivorans_ATCC_17616	25
Burkholderia_multivorans_ATCC_BAA-247	22
Burkholderia_pseudomallei	73
Burkholderia_pseudomallei_1106b	3
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	3
Burkholderia_pseudomallei_MSHR1153	2
Burkholderia_pseudomallei_MSHR2543	2
Burkholderia_pseudomallei_MSHR346	3
Burkholderia_pseudomallei_NCTC_13179	2
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	0
Campylobacter_coli_76339	1
Campylobacter_fetus	1
Campylobacter_gracilis	2
Campylobacter_showae	3
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	7
Corynebacterium_amycolatum	5
Corynebacterium_bovis	57
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	4
Corynebacterium_diphtheriae_HC03	1
Corynebacterium_jeikeium	19
Corynebacterium_jeikeium_K411	9
Corynebacterium_kroppenstedtii	10
Corynebacterium_kroppenstedtii_DSM_44385	8
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	32
Corynebacterium_matruchotii	20
Corynebacterium_minutissimum	11
Corynebacterium_pseudotuberculosis	1
Corynebacterium_renale	6
Corynebacterium_segmentosum	8
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	123
Corynebacterium_stationis	49
Corynebacterium_striatum	14
Corynebacterium_urealyticum	29
Corynebacterium_ureicelerivorans	22
Corynebacterium_xerosis	57
Cowpox_virus	0
Coxiella_burnetii	5
Coxiella_burnetii_Dugway_5J108-111	3
Coxiella_burnetii_str._Schperling	3
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	0
Enterococcus_cecorum	1
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecium	2
