Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	1	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	4	4	10	10	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	4	4	6	6	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	120	120	124	124	Off	Off
Bordetella_bronchiseptica	78	78	103	103	Off	Off
Bordetella_genomosp._13	128	128	130	130	Off	Off
Bordetella_pertussis	20	20	229	229	Off	Off
Bordetella_pertussis_137	5	5	61	61	Off	Off
Bordetella_pertussis_18323	6	6	60	60	Off	Off
Bordetella_petrii	135	135	136	136	Off	Off
Bordetella_trematum	96	96	140	140	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_afzelii_PKo	3	3	3	3	Off	Off
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	1	2	2	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	113	113	164	164	Off	Off
Burkholderia_cepacia_ATCC_25416	38	38	157	157	Off	Off
Burkholderia_cepacia_JBK9	44	44	65	65	Off	Off
Burkholderia_gladioli	240	240	799	799	Off	Off
Burkholderia_gladioli_BSR3	40	40	75	75	Off	Off
Burkholderia_gladioli_pv._gladioli	194	194	462	462	Off	Off
Burkholderia_mallei	7	7	27	27	Off	Off
