Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	19	19	19	19	Off	Off
Actinobacillus_pleuropneumoniae	61	61	168	168	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	7	7	19	19	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	6	6	15	15	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	13	13	36	36	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	7	7	10	10	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	3	3	3	3	Off	Off
Bartonella_henselae	2	2	2	2	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	122	122	125	125	Off	Off
Bordetella_bronchiseptica	80	80	104	104	Off	Off
Bordetella_genomosp._13	189	189	193	193	Off	Off
Bordetella_pertussis	39	39	382	382	Off	Off
Bordetella_pertussis_137	13	13	183	183	Off	Off
Bordetella_pertussis_18323	7	7	66	66	Off	Off
Bordetella_petrii	108	108	109	109	Off	Off
Bordetella_trematum	82	82	118	118	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	1	1	1	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	3	3	3	3	Off	Off
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	156	156	235	235	Off	Off
Burkholderia_cepacia_ATCC_25416	72	72	274	274	Off	Off
Burkholderia_cepacia_JBK9	67	67	80	80	Off	Off
Burkholderia_gladioli	392	392	1375	1375	Off	Off
Burkholderia_gladioli_BSR3	74	74	117	117	Off	Off
Burkholderia_gladioli_pv._gladioli	321	321	842	842	Off	Off
Burkholderia_mallei	13	13	23	23	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10247	1	1	8	8	Off	Off
Burkholderia_multivorans	304	304	798	798	Off	Off
Burkholderia_multivorans_ATCC_17616	95	95	297	297	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	92	92	235	235	Off	Off
Burkholderia_pseudomallei	102	102	574	574	Off	Off
Burkholderia_pseudomallei_1106b	13	13	17	17	Off	Off
Burkholderia_pseudomallei_1710a	8	8	18	18	Off	Off
Burkholderia_pseudomallei_1710b	1	1	6	6	Off	Off
Burkholderia_pseudomallei_7894	5	5	28	28	Off	Off
Burkholderia_pseudomallei_B03	14	14	16	16	Off	Off
Burkholderia_pseudomallei_MSHR1153	14	14	27	27	Off	Off
Burkholderia_pseudomallei_MSHR2543	7	7	18	18	Off	Off
Burkholderia_pseudomallei_MSHR346	7	7	13	13	Off	Off
Burkholderia_pseudomallei_MSHR435	4	4	6	6	Off	Off
Burkholderia_pseudomallei_NCTC_13179	8	8	14	14	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	3	3	6	6	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_fetus_subsp._venerealis_str._84-112	1	1	2	2	Off	Off
Campylobacter_gracilis	8	8	9	9	Off	Off
Campylobacter_showae	0	0	0	0	na	na
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_felis_Fe/C-56	1	1	1	1	Off	Off
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	2	2	17	17	Off	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	2	2	2	2	Off	Off
Corynebacterium_amycolatum	5	5	6	6	Off	Off
Corynebacterium_bovis	67	67	67	67	Off	Off
Corynebacterium_crudilactis	1	1	1	1	Off	Off
Corynebacterium_diphtheriae	2	2	7	7	Off	Off
Corynebacterium_diphtheriae_HC03	1	1	2	2	Off	Off
Corynebacterium_diphtheriae_HC04	5	5	7	7	Off	Off
Corynebacterium_diphtheriae_NCTC_13129	1	1	1	1	Off	Off
Corynebacterium_jeikeium	15	15	15	15	Off	Off
Corynebacterium_jeikeium_K411	24	24	32	32	Off	Off
Corynebacterium_kroppenstedtii	8	8	12	12	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	14	14	32	32	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	48	48	48	48	Off	Off
Corynebacterium_matruchotii	8	8	10	10	Off	Off
Corynebacterium_minutissimum	19	19	40	40	Off	Off
Corynebacterium_pseudotuberculosis	2	2	2	2	Off	Off
Corynebacterium_renale	12	12	12	12	Off	Off
Corynebacterium_segmentosum	6	6	6	6	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	134	134	137	137	Off	Off
Corynebacterium_stationis	7	7	7	7	Off	Off
