Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	23	23	23	23	Off	Off
Actinobacillus_pleuropneumoniae	43	43	164	164	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	6	6	20	20	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	8	8	30	30	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	11	11	30	30	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	2	2	2	2	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	113	113	114	114	Off	Off
Bordetella_bronchiseptica	152	152	188	188	Off	Off
Bordetella_genomosp._13	207	207	223	223	Off	Off
Bordetella_pertussis	25	25	141	141	Off	Off
Bordetella_pertussis_137	10	10	92	92	Off	Off
Bordetella_pertussis_18323	3	3	31	31	Off	Off
Bordetella_petrii	68	68	68	68	Off	Off
Bordetella_trematum	62	62	90	90	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	2	2	3	3	Off	Off
Brucella_suis	0	0	0	0	na	na
Brucella_suis_019	1	1	1	1	Off	Off
Burkholderia_cepacia	123	123	197	197	Off	Off
Burkholderia_cepacia_ATCC_25416	26	26	125	125	Off	Off
Burkholderia_cepacia_JBK9	77	77	79	79	Off	Off
Burkholderia_gladioli	344	344	948	948	Off	Off
Burkholderia_gladioli_BSR3	71	71	113	113	Off	Off
Burkholderia_gladioli_pv._gladioli	233	233	656	656	Off	Off
Burkholderia_mallei	7	7	13	13	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10247	1	1	1	1	Off	Off
Burkholderia_multivorans	252	252	587	587	Off	Off
Burkholderia_multivorans_ATCC_17616	61	61	174	174	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	78	78	177	177	Off	Off
Burkholderia_pseudomallei	128	128	727	727	Off	Off
Burkholderia_pseudomallei_1106b	1	1	1	1	Off	Off
Burkholderia_pseudomallei_1710a	3	3	9	9	Off	Off
Burkholderia_pseudomallei_1710b	3	3	11	11	Off	Off
Burkholderia_pseudomallei_7894	3	3	4	4	Off	Off
Burkholderia_pseudomallei_B03	2	2	3	3	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR2543	7	7	21	21	Off	Off
Burkholderia_pseudomallei_MSHR346	2	2	7	7	Off	Off
Burkholderia_pseudomallei_MSHR435	2	2	3	3	Off	Off
Burkholderia_pseudomallei_NCTC_13179	4	4	17	17	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	1	1	1	1	Off	Off
Campylobacter_coli	0	0	0	0	na	na
