Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	5
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	4
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	7
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	1
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	99
Bordetella_bronchiseptica	111
Bordetella_genomosp._13	169
Bordetella_pertussis	37
Bordetella_pertussis_137	10
Bordetella_pertussis_18323	8
Bordetella_petrii	109
Bordetella_trematum	79
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	2
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_ovis_ATCC_25840	6
Brucella_suis	2
Brucella_suis_019	1
Brucella_suis_bv._2	2
Burkholderia_cepacia	261
Burkholderia_cepacia_ATCC_25416	91
Burkholderia_cepacia_JBK9	114
Burkholderia_gladioli	459
Burkholderia_gladioli_BSR3	87
Burkholderia_gladioli_pv._gladioli	381
Burkholderia_mallei	8
Burkholderia_mallei_NCTC_10229	3
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	441
Burkholderia_multivorans_ATCC_17616	137
Burkholderia_multivorans_ATCC_BAA-247	104
Burkholderia_pseudomallei	220
Burkholderia_pseudomallei_1106b	14
Burkholderia_pseudomallei_1710a	2
Burkholderia_pseudomallei_1710b	4
Burkholderia_pseudomallei_7894	8
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR1153	4
Burkholderia_pseudomallei_MSHR2543	11
Burkholderia_pseudomallei_MSHR346	8
Burkholderia_pseudomallei_MSHR435	9
Burkholderia_pseudomallei_NCTC_13179	8
Burkholderia_pseudomallei_Pasteur_52237	10
Campylobacter_coli	1
Campylobacter_fetus	0
Campylobacter_gracilis	6
Campylobacter_showae	4
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	1
Corynebacterium_amycolatum	8
Corynebacterium_bovis	150
Corynebacterium_crudilactis	5
Corynebacterium_diphtheriae	3
Corynebacterium_diphtheriae_HC03	1
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_jeikeium	35
Corynebacterium_jeikeium_K411	44
Corynebacterium_kroppenstedtii	65
Corynebacterium_kroppenstedtii_DSM_44385	85
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	67
Corynebacterium_matruchotii	53
Corynebacterium_minutissimum	28
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	8
Corynebacterium_segmentosum	23
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	236
Corynebacterium_stationis	2
Corynebacterium_striatum	15
Corynebacterium_urealyticum	33
Corynebacterium_ureicelerivorans	61
Corynebacterium_xerosis	124
Cowpox_virus	0
Coxiella_burnetii	13
Coxiella_burnetii_Dugway_5J108-111	2
Coxiella_burnetii_str._Schperling	4
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	1
Enterococcus_casseliflavus_EC20	1
Enterococcus_cecorum	1
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecium	3
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
