Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	2	2	2	2	Off	Off
Actinobacillus_pleuropneumoniae	8	8	17	17	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	3	3	6	6	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	1	6	6	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	6	6	9	9	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	2	2	4	4	Off	Off
Bartonella_quintana	1	1	2	2	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	43	43	43	43	Off	Off
Bordetella_bronchiseptica	40	40	64	64	Off	Off
Bordetella_genomosp._13	65	65	67	67	Off	Off
Bordetella_pertussis	16	16	222	222	Off	Off
Bordetella_pertussis_137	5	5	58	58	Off	Off
Bordetella_pertussis_18323	3	3	23	23	Off	Off
Bordetella_petrii	39	39	39	39	Off	Off
Bordetella_trematum	36	36	59	59	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	1	1	1	1	Off	Off
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	2	2	4	4	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	1	1	1	1	Off	Off
Brucella_suis	1	1	2	2	Off	Off
Brucella_suis_019	1	1	3	3	Off	Off
Burkholderia_cepacia	68	68	108	108	Off	Off
Burkholderia_cepacia_ATCC_25416	11	11	55	55	Off	Off
Burkholderia_cepacia_JBK9	20	20	21	21	Off	Off
Burkholderia_gladioli	150	150	461	461	Off	Off
Burkholderia_gladioli_BSR3	9	9	18	18	Off	Off
Burkholderia_gladioli_pv._gladioli	118	118	307	307	Off	Off
Burkholderia_mallei	9	9	26	26	Off	Off
Burkholderia_mallei_NCTC_10229	2	2	2	2	Off	Off
Burkholderia_multivorans	138	138	325	325	Off	Off
Burkholderia_multivorans_ATCC_17616	29	29	71	71	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	31	31	63	63	Off	Off
Burkholderia_pseudomallei	94	94	512	512	Off	Off
Burkholderia_pseudomallei_1106b	13	13	25	25	Off	Off
Burkholderia_pseudomallei_1710b	2	2	2	2	Off	Off
Burkholderia_pseudomallei_7894	3	3	17	17	Off	Off
Burkholderia_pseudomallei_B03	10	10	15	15	Off	Off
Burkholderia_pseudomallei_MSHR1153	9	9	9	9	Off	Off
Burkholderia_pseudomallei_MSHR2543	5	5	14	14	Off	Off
Burkholderia_pseudomallei_MSHR346	2	2	4	4	Off	Off
Burkholderia_pseudomallei_MSHR435	11	11	19	19	Off	Off
Burkholderia_pseudomallei_NCTC_13179	5	5	6	6	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	3	3	3	3	Off	Off
Campylobacter_coli	1	1	3	3	Off	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	5	5	5	5	Off	Off
Campylobacter_showae	1	1	1	1	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	2	2	2	2	Off	Off
Corynebacterium_amycolatum	3	3	3	3	Off	Off
Corynebacterium_bovis	52	52	56	56	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	2	2	3	3	Off	Off
Corynebacterium_diphtheriae_HC03	2	2	2	2	Off	Off
Corynebacterium_diphtheriae_HC04	1	1	3	3	Off	Off
Corynebacterium_diphtheriae_NCTC_13129	1	1	2	2	Off	Off
Corynebacterium_jeikeium	12	12	12	12	Off	Off
Corynebacterium_jeikeium_K411	6	6	7	7	Off	Off
Corynebacterium_kroppenstedtii	5	5	5	5	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	3	3	5	5	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	32	32	35	35	Off	Off
Corynebacterium_matruchotii	7	7	11	11	Off	Off
Corynebacterium_minutissimum	11	11	16	16	Off	Off
Corynebacterium_pseudotuberculosis	0	0	0	0	na	na
Corynebacterium_renale	4	4	5	5	Off	Off
Corynebacterium_segmentosum	4	4	4	4	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	88	88	90	90	Off	Off
Corynebacterium_stationis	9	9	9	9	Off	Off
Corynebacterium_striatum	15	15	32	32	Off	Off
Corynebacterium_urealyticum	15	15	17	17	Off	Off
Corynebacterium_ureicelerivorans	12	12	15	15	Off	Off
Corynebacterium_xerosis	41	41	43	43	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	9	9	41	41	Off	Off
Coxiella_burnetii_Dugway_5J108-111	9	9	28	28	Off	Off
Coxiella_burnetii_str._Schperling	7	7	10	10	Off	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	0	0	0	0	na	na
Enterococcus_cecorum	2	2	8	8	Off	Off
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	2	2	3	3	Off	Off
Enterococcus_faecium	4	4	10	10	Off	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	3	3	6	6	Off	Off
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	1	1	1	1	Off	Off
Erysipelothrix_rhusiopathiae_str._Fujisawa	1	1	5	5	Off	Off
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	33	33	144	144	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O157:H7	1	1	2	2	Off	Off
Escherichia_coli_O25:H4	1	1	4	4	Off	Off
Escherichia_coli_O26	0	0	0	0	na	na
Escherichia_coli_UMNK88	1	1	4	4	Off	Off
Francisella_tularensis	1	1	6	6	Off	Off
Francisella_tularensis_subsp._novicida	10	10	10	10	Off	Off
Francisella_tularensis_subsp._novicida_PA10-7858	2	2	2	2	Off	Off
Fusobacterium	1	1	1	1	Off	Off
Fusobacterium_hwasookii	1	1	1	1	Off	Off
Fusobacterium_mortiferum_ATCC_9817	2	2	3	3	Off	Off
Fusobacterium_necrophorum	1	1	2	2	Off	Off
Fusobacterium_necrophorum_subsp._funduliforme	1	1	1	1	Off	Off
Fusobacterium_nucleatum	0	0	0	0	na	na
Fusobacterium_nucleatum_subsp._animalis	1	1	1	1	Off	Off
Fusobacterium_pseudoperiodonticum	1	1	1	1	Off	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	1	1	24	24	Off	Off
Haemophilus_influenzae_CGSHiCZ412602	1	1	3	3	Off	Off
Haemophilus_influenzae_F3031	1	1	9	9	Off	Off
Haemophilus_influenzae_KR494	1	1	6	6	Off	Off
Helicobacter_cinaedi	0	0	0	0	na	na
Helicobacter_pylori	11	11	42	42	Off	Off
Helicobacter_pylori_ELS37	2	2	2	2	Off	Off
Helicobacter_pylori_Shi112	2	2	101	101	Off	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	14	14	35	35	Off	Off
Klebsiella_aerogenes_EA1509E	5	5	42	42	Off	Off
Klebsiella_michiganensis	3	3	5	5	Off	Off
Klebsiella_michiganensis_KCTC_1686	2	2	15	15	Off	Off
Klebsiella_oxytoca	6	6	23	23	Off	Off
Klebsiella_pneumoniae	12	12	294	294	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae	3	3	81	81	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH24	1	1	100	100	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH27	1	1	24	24	Off	Off
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0	0	0	0	na	na
Legionella_anisa	0	0	0	0	na	na
Legionella_lansingensis	0	0	0	0	na	na
Legionella_pneumophila	8	8	90	90	Off	Off
Legionella_pneumophila_subsp._fraseri	1	1	6	6	Off	Off
Legionella_pneumophila_subsp._pneumophila	2	2	12	12	Off	Off
Leptospira_alexanderi	0	0	0	0	na	na
Leptospira_alstonii	0	0	0	0	na	na
Leptospira_biflexa	0	0	0	0	na	na
Leptospira_biflexa_serovar_Patoc	1	1	1	1	Off	Off
Leptospira_borgpetersenii	13	13	13	13	Off	Off
Leptospira_borgpetersenii_serovar_Ceylonica	33	33	104	104	Off	Off
Leptospira_broomii	0	0	0	0	na	na
Leptospira_fainei	0	0	0	0	na	na
Leptospira_inadai	0	0	0	0	na	na
Leptospira_interrogans	31	31	313	313	Off	Off
Leptospira_kirschneri	0	0	0	0	na	na
Leptospira_kmetyi	0	0	0	0	na	na
Leptospira_licerasiae	0	0	0	0	na	na
Leptospira_noguchii	0	0	0	0	na	na
Leptospira_santarosai	2	2	2	2	Off	Off
Leptospira_weilii	66	66	141	141	Off	Off
Leptospira_wolffii	0	0	0	0	na	na
Listeria_monocytogenes	3	3	5	5	Off	Off
Listeria_monocytogenes_FSL_J1-208	2	2	2	2	Off	Off
Lumpy_skin_disease_virus	0	0	0	0	na	na
Lymphocryptovirus	0	0	0	0	na	na
Mannheimia_haemolytica	5	5	34	34	Off	Off
Mannheimia_haemolytica_D174	2	2	6	6	Off	Off
Measles_morbillivirus	0	0	0	0	na	na
Methanobrevibacter_oralis	0	0	0	0	na	na
Moraxella_catarrhalis	0	0	0	0	na	na
Morbillivirus	0	0	0	0	na	na
Mycobacterium_avium	142	142	849	849	Off	Off
Mycobacterium_avium_subsp._avium	15	15	23	23	Off	Off
Mycobacterium_avium_subsp._hominissuis	45	45	70	70	Off	Off
Mycobacterium_avium_subsp._paratuberculosis	18	18	32	32	Off	Off
Mycobacterium_canettii	8	8	8	8	Off	Off
Mycobacterium_colombiense	0	0	0	0	na	na
Mycobacterium_colombiense_CECT_3035	63	63	69	69	Off	Off
Mycobacterium_intracellulare	209	209	306	306	Off	Off
Mycobacterium_intracellulare_subsp._yongonense	25	25	49	49	Off	Off
Mycobacterium_kansasii	81	81	119	119	Off	Off
Mycobacterium_leprae	0	0	0	0	na	na
Mycobacterium_leprae_Kyoto-2	1	1	1	1	Off	Off
Mycobacterium_marseillense	36	36	40	40	Off	Off
Mycobacterium_sp._JS623	92	92	93	93	Off	Off
Mycobacterium_sp._YC-RL4	51	51	56	56	Off	Off
Mycobacterium_tuberculosis	40	40	90	90	Off	Off
Mycobacterium_tuberculosis_KZN_1435	19	19	64	64	Off	Off
Mycobacterium_tuberculosis_complex	44	44	258	258	Off	Off
Mycobacterium_tuberculosis_variant_africanum	0	0	0	0	na	na
Mycobacterium_tuberculosis_variant_bovis	0	0	0	0	na	na
Mycobacteroides_abscessus	61	61	722	722	Off	Off
Mycobacteroides_abscessus_subsp._abscessus	19	19	55	55	Off	Off
Mycobacteroides_abscessus_subsp._bolletii	3	3	5	5	Off	Off
Mycobacteroides_abscessus_subsp._bolletii_50594	4	4	8	8	Off	Off
Mycobacteroides_abscessus_subsp._massiliense	10	10	48	48	Off	Off
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	8	8	37	37	Off	Off
Mycoplasma_haemocanis	0	0	0	0	na	na
Mycoplasma_haemofelis	0	0	0	0	na	na
Mycoplasma_haemofelis_str._Langford_1	1	1	1	1	Off	Off
Mycoplasma_mycoides	0	0	0	0	na	na
Mycoplasma_ovipneumoniae	0	0	0	0	na	na
Mycoplasma_pneumoniae	0	0	0	0	na	na
Neisseria_elongata	0	0	0	0	na	na
Neisseria_elongata_subsp._glycolytica	3	3	3	3	Off	Off
Neisseria_gonorrhoeae	2	2	15	15	Off	Off
Neisseria_gonorrhoeae_NG-k51.05	3	3	65	65	Off	Off
Neisseria_meningitidis	4	4	27	27	Off	Off
Neisseria_meningitidis_M01-240355	1	1	2	2	Off	Off
Neisseria_mucosa	0	0	0	0	na	na
Neisseria_sicca	0	0	0	0	na	na
Neisseria_subflava	1	1	1	1	Off	Off
Neisseria_weaveri	2	2	2	2	Off	Off
Orthohepadnavirus	0	0	0	0	na	na
Orthopoxvirus	0	0	0	0	na	na
Paraavulavirus	0	0	0	0	na	na
Parvimonas_micra	11	11	11	11	Off	Off
Pasteurella_multocida	6	6	22	22	Off	Off
Pasteurella_multocida_subsp._multocida	2	2	2	2	Off	Off
Peptostreptococcus_anaerobius	0	0	0	0	na	na
Polyomaviridae	0	0	0	0	na	na
Porphyromonas_gingivalis	3	3	15	15	Off	Off
Porphyromonas_gingivalis_A7A1-28	6	6	12	12	Off	Off
Porphyromonas_gingivalis_W83	4	4	8	8	Off	Off
Rickettsia_africae	0	0	0	0	na	na
Rickettsia_akari	0	0	0	0	na	na
Rickettsia_conorii	0	0	0	0	na	na
Rickettsia_felis	0	0	0	0	na	na
Rickettsia_japonica	0	0	0	0	na	na
Rickettsia_prowazekii	0	0	0	0	na	na
Rickettsia_rickettsii	0	0	0	0	na	na
Rickettsia_sibirica	0	0	0	0	na	na
Rickettsia_typhi	0	0	0	0	na	na
Salmonella_enterica	7	7	315	315	Off	Off
Salmonella_enterica_subsp._diarizonae_serovar_61:k:1,5,(7)	3	3	7	7	Off	Off
Salmonella_enterica_subsp._enterica	4	4	117	117	Off	Off
Salmonella_enterica_subsp._enterica_serovar_Djakarta_str._S-1087	1	1	1	1	Off	Off
Salmonella_enterica_subsp._enterica_serovar_Infantis_str._SARB27	1	1	1	1	Off	Off
Salmonella_enterica_subsp._enterica_serovar_Napoli	1	1	1	1	Off	Off
Salmonella_enterica_subsp._enterica_serovar_Quebec_str._S-1267	1	1	2	2	Off	Off
Salmonella_enterica_subsp._enterica_serovar_Reading	1	1	1	1	Off	Off
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	0	0	0	0	na	na
Salmonella_enterica_subsp._enterica_serovar_Weltevreden	2	2	2	2	Off	Off
Sheeppox_virus	0	0	0	0	na	na
Shigella_boydii	2	2	2	2	Off	Off
Shigella_dysenteriae	0	0	0	0	na	na
Shigella_flexneri	1	1	4	4	Off	Off
Shigella_sonnei	0	0	0	0	na	na
Simian_virus_12	0	0	0	0	na	na
Staphylococcus_aureus	18	18	36	36	Off	Off
Staphylococcus_aureus_subsp._aureus_NCTC_8325	1	1	100	100	Off	Off
Staphylococcus_cohnii	0	0	0	0	na	na
Staphylococcus_epidermidis	7	7	23	23	Off	Off
Staphylococcus_equorum	22	22	54	54	Off	Off
Staphylococcus_hominis	1	1	1	1	Off	Off
Staphylococcus_nepalensis	4	4	4	4	Off	Off
Staphylococcus_saprophyticus	1	1	2	2	Off	Off
Staphylococcus_simulans	0	0	0	0	na	na
Staphylococcus_succinus	14	14	14	14	Off	Off
Streptococcus_agalactiae	0	0	0	0	na	na
Streptococcus_anginosus	0	0	0	0	na	na
Streptococcus_canis	0	0	0	0	na	na
Streptococcus_cristatus	0	0	0	0	na	na
Streptococcus_cristatus_AS_1.3089	3	3	6	6	Off	Off
Streptococcus_cristatus_ATCC_51100	1	1	1	1	Off	Off
Streptococcus_dysgalactiae	0	0	0	0	na	na
Streptococcus_equi	1	1	5	5	Off	Off
Streptococcus_gallolyticus	2	2	2	2	Off	Off
Streptococcus_gallolyticus_UCN34	2	2	5	5	Off	Off
Streptococcus_gordonii	0	0	0	0	na	na
Streptococcus_gordonii_str._Challis_substr._CH1	0	0	0	0	na	na
Streptococcus_intermedius	0	0	0	0	na	na
Streptococcus_lutetiensis	0	0	0	0	na	na
Streptococcus_milleri	1	1	2	2	Off	Off
Streptococcus_mitis	2	2	3	3	Off	Off
Streptococcus_mitis_B6	1	1	1	1	Off	Off
Streptococcus_mutans	1	1	1	1	Off	Off
Streptococcus_mutans_UA159	1	1	6	6	Off	Off
Streptococcus_oralis	1	1	1	1	Off	Off
Streptococcus_oralis_ATCC_35037	1	1	1	1	Off	Off
Streptococcus_oralis_subsp._tigurinus	2	2	4	4	Off	Off
Streptococcus_parauberis	0	0	0	0	na	na
Streptococcus_parauberis_NCFD_2020	3	3	3	3	Off	Off
Streptococcus_pneumoniae	3	3	5	5	Off	Off
Streptococcus_pneumoniae_CGSP14	1	1	3	3	Off	Off
Streptococcus_pyogenes	1	1	1	1	Off	Off
Streptococcus_salivarius	3	3	7	7	Off	Off
Streptococcus_sanguinis	1	1	1	1	Off	Off
Streptococcus_sanguinis_SK36	2	2	2	2	Off	Off
Streptococcus_sp._HSISM1	0	0	0	0	na	na
Streptococcus_suis	13	13	83	83	Off	Off
Streptococcus_suis_ST3	1	1	1	1	Off	Off
Streptococcus_thermophilus	0	0	0	0	na	na
Streptococcus_thermophilus_1F8CT	2	2	2	2	Off	Off
Streptococcus_thermophilus_ND03	1	1	5	5	Off	Off
Tannerella_forsythia	0	0	0	0	na	na
Tannerella_forsythia_92A2	1	1	1	1	Off	Off
Tannerella_forsythia_KS16	3	3	3	3	Off	Off
Treponema	4	4	4	4	Off	Off
Treponema_azotonutricium_ZAS-9	1	1	1	1	Off	Off
Treponema_brennaborense_DSM_12168	1	1	1	1	Off	Off
Treponema_denticola	0	0	0	0	na	na
Treponema_denticola_ATCC_35405	0	0	0	0	na	na
Treponema_pallidum	0	0	0	0	na	na
Treponema_pallidum_subsp._pallidum	0	0	0	0	na	na
Treponema_pallidum_subsp._pertenue	0	0	0	0	na	na
Treponema_parvum	4	4	6	6	Off	Off
Treponema_phagedenis	9	9	35	35	Off	Off
Treponema_ruminis	4	4	4	4	Off	Off
Treponema_sp._OMZ_838	2	2	2	2	Off	Off
Treponema_succinifaciens_DSM_2489	11	11	12	12	Off	Off
Treponema_vincentii	5	5	5	5	Off	Off
Veillonella_parvula	0	0	0	0	na	na
Veillonella_parvula_HSIVP1	1	1	1	1	Off	Off
Vesicular_stomatitis_Indiana_virus	0	0	0	0	na	na
Vibrio_anguillarum	1	1	1	1	Off	Off
Vibrio_cholerae	6	6	6	6	Off	Off
Vibrio_cholerae_O1_biovar_El_Tor	1	1	1	1	Off	Off
Vibrio_furnissii	7	7	12	12	Off	Off
Vibrio_furnissii_NCTC_11218	1	1	5	5	Off	Off
Vibrio_parahaemolyticus	4	4	8	8	Off	Off
Vibrio_splendidus	0	0	0	0	na	na
Vibrio_vulnificus	9	9	26	26	Off	Off
Vibrio_vulnificus_Env1	1	1	4	4	Off	Off
Vibrio_vulnificus_NBRC_15645_=_ATCC_27562	1	1	1	1	Off	Off
Vibrio_vulnificus_YJ016	2	2	8	8	Off	Off
Yersinia_aldovae	0	0	0	0	na	na
Yersinia_aldovae_670-83	1	1	1	1	Off	Off
Yersinia_aleksiciae	1	1	1	1	Off	Off
Yersinia_enterocolitica	2	2	8	8	Off	Off
Yersinia_intermedia	0	0	0	0	na	na
Yersinia_pestis	0	0	0	0	na	na
Yersinia_pestis_8787	1	1	1	1	Off	Off
Yersinia_pestis_CO92	0	0	0	0	na	na
Yersinia_pestis_EV_NIIEG	2	2	2	2	Off	Off
Yersinia_pseudotuberculosis	0	0	0	0	na	na
Yersinia_pseudotuberculosis_complex	1	1	7	7	Off	Off
Yersinia_rohdei	0	0	0	0	na	na
Yersinia_ruckeri	0	0	0	0	na	na
