Node	NumberOfAssignedReads
Actinobacillus_equuli	1
Actinobacillus_pleuropneumoniae	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	3
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	1
Bartonella_quintana	0
Bartonella_quintana_RM-11	3
Blastomyces_dermatitidis	0
Bordetella_bronchialis	76
Bordetella_bronchiseptica	64
Bordetella_genomosp._13	81
Bordetella_pertussis	24
Bordetella_pertussis_137	2
Bordetella_pertussis_18323	2
Bordetella_petrii	51
Bordetella_trematum	43
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	3
Brucella_canis	1
Brucella_melitensis	0
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_ovis_ATCC_25840	1
Brucella_suis	1
Burkholderia_cepacia	168
Burkholderia_cepacia_ATCC_25416	43
Burkholderia_cepacia_JBK9	58
Burkholderia_gladioli	173
Burkholderia_gladioli_BSR3	34
Burkholderia_gladioli_pv._gladioli	149
Burkholderia_mallei	7
Burkholderia_mallei_NCTC_10229	4
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	247
Burkholderia_multivorans_ATCC_17616	95
Burkholderia_multivorans_ATCC_BAA-247	82
Burkholderia_pseudomallei	183
Burkholderia_pseudomallei_1106b	4
Burkholderia_pseudomallei_1710a	6
Burkholderia_pseudomallei_1710b	5
Burkholderia_pseudomallei_7894	4
Burkholderia_pseudomallei_B03	7
Burkholderia_pseudomallei_MSHR1153	3
Burkholderia_pseudomallei_MSHR2543	2
Burkholderia_pseudomallei_MSHR346	7
Burkholderia_pseudomallei_MSHR435	11
Burkholderia_pseudomallei_NCTC_13179	12
Burkholderia_pseudomallei_Pasteur_52237	6
Campylobacter_coli	0
Campylobacter_fetus	1
Campylobacter_gracilis	8
Campylobacter_showae	2
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_caviae_GPIC	2
Chlamydia_felis	0
Chlamydia_felis_Fe/C-56	1
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	1
Chlamydia_suis	0
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	3
Corynebacterium_ammoniagenes	5
Corynebacterium_amycolatum	14
Corynebacterium_bovis	124
Corynebacterium_crudilactis	4
Corynebacterium_diphtheriae	12
Corynebacterium_diphtheriae_HC03	8
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_jeikeium	19
Corynebacterium_jeikeium_K411	31
Corynebacterium_kroppenstedtii	13
Corynebacterium_kroppenstedtii_DSM_44385	17
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	93
Corynebacterium_matruchotii	53
Corynebacterium_minutissimum	25
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	8
Corynebacterium_segmentosum	22
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	420
Corynebacterium_stationis	4
Corynebacterium_striatum	32
Corynebacterium_urealyticum	52
Corynebacterium_ureicelerivorans	32
Corynebacterium_xerosis	116
Cowpox_virus	0
Coxiella_burnetii	3
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	3
Enterococcus_casseliflavus	0
Enterococcus_cecorum	2
Enterococcus_durans	0
Enterococcus_faecalis	1
Enterococcus_faecium	1
Enterococcus_hirae	0
Enterococcus_mundtii	1
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	33
Escherichia_coli_O111	0
Escherichia_coli_O145	1
Escherichia_coli_O145:NM	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	1
Francisella_tularensis_subsp._tularensis	1
Fusobacterium	2
Fusobacterium_hwasookii	4
Fusobacterium_hwasookii_ChDC_F206	4
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._animalis_4_8	1
Fusobacterium_nucleatum_subsp._animalis_7_1	1
Fusobacterium_nucleatum_subsp._polymorphum	2
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1
Fusobacterium_pseudoperiodonticum	4
Fusobacterium_sp._oral_taxon_203	1
Fusobacterium_varium_ATCC_27725	1
Goatpox_virus	0
Haemophilus_influenzae	1
Haemophilus_influenzae_2019	1
Haemophilus_influenzae_F3031	1
