Node	NumberOfAssignedReads
Actinobacillus_equuli	1895
Actinobacillus_pleuropneumoniae	4521
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	834
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	941
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	965
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	8
Aspergillus_fumigatus	0
Bartonella_bacilliformis	2
Bartonella_henselae	1
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	85
Bordetella_bronchiseptica	69
Bordetella_genomosp._13	101
Bordetella_pertussis	38
Bordetella_pertussis_137	7
Bordetella_pertussis_18323	6
Bordetella_petrii	80
Bordetella_trematum	40
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_afzelii_K78	1
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	2
Brucella_canis	0
Brucella_melitensis	2
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	10
Brucella_suis	0
Burkholderia_cepacia	121
Burkholderia_cepacia_ATCC_25416	33
Burkholderia_cepacia_JBK9	47
Burkholderia_gladioli	289
Burkholderia_gladioli_BSR3	69
Burkholderia_gladioli_pv._gladioli	245
Burkholderia_mallei	15
Burkholderia_mallei_NCTC_10247	3
Burkholderia_multivorans	246
Burkholderia_multivorans_ATCC_17616	61
Burkholderia_multivorans_ATCC_BAA-247	61
Burkholderia_pseudomallei	145
Burkholderia_pseudomallei_1106b	62
Burkholderia_pseudomallei_1710a	4
Burkholderia_pseudomallei_1710b	3
Burkholderia_pseudomallei_7894	2
Burkholderia_pseudomallei_B03	17
Burkholderia_pseudomallei_MSHR1153	13
Burkholderia_pseudomallei_MSHR2543	11
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	12
Burkholderia_pseudomallei_NCTC_13179	7
Burkholderia_pseudomallei_Pasteur_52237	6
Campylobacter_coli	0
