Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	86
Bordetella_bronchiseptica	62
Bordetella_genomosp._13	139
Bordetella_pertussis	15
Bordetella_pertussis_137	3
Bordetella_pertussis_18323	3
Bordetella_petrii	86
Bordetella_trematum	63
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_abortus_bv._6_str._870	1
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	206
Burkholderia_cepacia_ATCC_25416	83
Burkholderia_cepacia_JBK9	91
Burkholderia_gladioli	198
Burkholderia_gladioli_BSR3	66
Burkholderia_gladioli_pv._gladioli	218
Burkholderia_mallei	4
Burkholderia_mallei_NCTC_10229	2
Burkholderia_multivorans	445
Burkholderia_multivorans_ATCC_17616	127
Burkholderia_multivorans_ATCC_BAA-247	123
Burkholderia_pseudomallei	172
Burkholderia_pseudomallei_1106b	4
Burkholderia_pseudomallei_1710a	4
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	8
Burkholderia_pseudomallei_B03	4
Burkholderia_pseudomallei_MSHR1153	3
Burkholderia_pseudomallei_MSHR2543	5
Burkholderia_pseudomallei_MSHR346	13
Burkholderia_pseudomallei_MSHR435	13
Burkholderia_pseudomallei_NCTC_13179	5
Burkholderia_pseudomallei_Pasteur_52237	11
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	1
Campylobacter_showae	3
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	2
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	5
Corynebacterium_amycolatum	1
Corynebacterium_bovis	60
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	7
Corynebacterium_jeikeium	14
Corynebacterium_jeikeium_K411	21
Corynebacterium_kroppenstedtii	15
Corynebacterium_kroppenstedtii_DSM_44385	20
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	43
Corynebacterium_matruchotii	15
Corynebacterium_minutissimum	15
Corynebacterium_pseudotuberculosis	2
Corynebacterium_pseudotuberculosis_Cp162	4
Corynebacterium_renale	6
Corynebacterium_segmentosum	5
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	169
Corynebacterium_stationis	27
Corynebacterium_striatum	24
Corynebacterium_urealyticum	19
Corynebacterium_ureicelerivorans	24
Corynebacterium_xerosis	76
Cowpox_virus	0
Coxiella_burnetii	9
Coxiella_burnetii_Dugway_5J108-111	3
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	1
Enterococcus_casseliflavus	5
Enterococcus_casseliflavus_EC20	2
Enterococcus_cecorum	5
Enterococcus_durans	2
Enterococcus_faecalis	1
Enterococcus_faecium	6
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	4
Enterococcus_hirae	4
Enterococcus_hirae_ATCC_9790	12
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	31
Escherichia_coli_O111	0
Escherichia_coli_O145	3
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_O7:K1_str._CE10	1
Escherichia_coli_O80:H26	2
Francisella_tularensis	2
Fusobacterium	6
Fusobacterium_necrophorum	2
Fusobacterium_necrophorum_subsp._funduliforme	1
Fusobacterium_nucleatum	1
Fusobacterium_nucleatum_subsp._animalis	1
Fusobacterium_nucleatum_subsp._vincentii	2
Fusobacterium_varium	1
Fusobacterium_varium_ATCC_27725	1
Goatpox_virus	0
Haemophilus_influenzae	3
Haemophilus_influenzae_R2846	1
Helicobacter_cinaedi	1
Helicobacter_pylori	7
Helicobacter_pylori_BM012A	2
Helicobacter_pylori_J99	5
Helicobacter_pylori_SouthAfrica7	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
