Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	2
Bartonella_quintana_RM-11	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	61
Bordetella_bronchiseptica	65
Bordetella_genomosp._13	51
Bordetella_pertussis	15
Bordetella_pertussis_137	2
Bordetella_pertussis_18323	5
Bordetella_petrii	49
Bordetella_trematum	33
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	94
Burkholderia_cepacia_ATCC_25416	51
Burkholderia_cepacia_JBK9	31
Burkholderia_gladioli	102
Burkholderia_gladioli_BSR3	28
Burkholderia_gladioli_pv._gladioli	126
Burkholderia_mallei	6
Burkholderia_multivorans	141
Burkholderia_multivorans_ATCC_17616	65
Burkholderia_multivorans_ATCC_BAA-247	59
Burkholderia_pseudomallei	109
Burkholderia_pseudomallei_1106b	1
Burkholderia_pseudomallei_1710a	4
Burkholderia_pseudomallei_7894	10
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR1153	3
Burkholderia_pseudomallei_MSHR2543	1
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	7
Burkholderia_pseudomallei_NCTC_13179	16
Burkholderia_pseudomallei_Pasteur_52237	2
Campylobacter_coli	0
Campylobacter_fetus	1
Campylobacter_gracilis	3
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	3
Corynebacterium_bovis	74
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	9
Corynebacterium_diphtheriae_HC03	3
Corynebacterium_jeikeium	11
Corynebacterium_jeikeium_K411	15
Corynebacterium_kroppenstedtii	5
Corynebacterium_kroppenstedtii_DSM_44385	5
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	44
Corynebacterium_matruchotii	16
Corynebacterium_minutissimum	8
Corynebacterium_pseudotuberculosis	1
Corynebacterium_renale	4
Corynebacterium_segmentosum	11
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	140
Corynebacterium_stationis	2
Corynebacterium_striatum	13
Corynebacterium_urealyticum	10
Corynebacterium_ureicelerivorans	23
Corynebacterium_xerosis	46
Cowpox_virus	0
Coxiella_burnetii	2
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	1
Enterococcus_avium	0
Enterococcus_casseliflavus	7
Enterococcus_casseliflavus_EC20	6
Enterococcus_cecorum	1
Enterococcus_durans	1
Enterococcus_faecalis	0
Enterococcus_faecium	1
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	18
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	6
Fusobacterium	0
Fusobacterium_mortiferum_ATCC_9817	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._polymorphum	1
Goatpox_virus	0
Haemophilus_influenzae	0
Haemophilus_influenzae_KR494	1
Helicobacter_cinaedi	0
Helicobacter_pylori	10
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	13
Klebsiella_aerogenes_EA1509E	6
Klebsiella_michiganensis	9
Klebsiella_michiganensis_HKOPL1	1
