Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	20	20	20	20	Off	Off
Actinobacillus_pleuropneumoniae	61	61	207	207	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	17	17	29	29	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	12	12	35	35	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	21	21	52	52	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	8	8	8	8	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	2	2	2	2	Off	Off
Bartonella_henselae	2	2	4	4	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	127	127	128	128	Off	Off
Bordetella_bronchiseptica	123	123	177	177	Off	Off
Bordetella_genomosp._13	152	152	153	153	Off	Off
Bordetella_pertussis	44	44	274	274	Off	Off
Bordetella_pertussis_137	12	12	173	173	Off	Off
Bordetella_pertussis_18323	13	13	84	84	Off	Off
Bordetella_petrii	110	110	114	114	Off	Off
Bordetella_trematum	116	116	175	175	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_crocidurae_DOU	2	2	2	2	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	1	1	1	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	3	3	3	3	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	3	3	3	3	Off	Off
Brucella_suis	1	1	1	1	Off	Off
Brucella_suis_bv._2	3	3	4	4	Off	Off
Burkholderia_cepacia	164	164	271	271	Off	Off
Burkholderia_cepacia_ATCC_25416	41	41	181	181	Off	Off
Burkholderia_cepacia_JBK9	80	80	86	86	Off	Off
Burkholderia_gladioli	308	308	937	937	Off	Off
Burkholderia_gladioli_BSR3	77	77	131	131	Off	Off
Burkholderia_gladioli_pv._gladioli	318	318	834	834	Off	Off
Burkholderia_mallei	5	5	10	10	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	1	1	Off	Off
Burkholderia_multivorans	241	241	627	627	Off	Off
Burkholderia_multivorans_ATCC_17616	102	102	372	372	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	84	84	209	209	Off	Off
Burkholderia_pseudomallei	168	168	768	768	Off	Off
Burkholderia_pseudomallei_1106b	14	14	24	24	Off	Off
Burkholderia_pseudomallei_1710a	6	6	10	10	Off	Off
Burkholderia_pseudomallei_1710b	7	7	11	11	Off	Off
Burkholderia_pseudomallei_7894	1	1	2	2	Off	Off
Burkholderia_pseudomallei_B03	5	5	7	7	Off	Off
Burkholderia_pseudomallei_MSHR1153	4	4	12	12	Off	Off
Burkholderia_pseudomallei_MSHR2543	11	11	33	33	Off	Off
Burkholderia_pseudomallei_MSHR346	8	8	22	22	Off	Off
Burkholderia_pseudomallei_MSHR435	5	5	7	7	Off	Off
Burkholderia_pseudomallei_NCTC_13179	4	4	7	7	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	3	3	3	3	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	2	2	16	16	Off	Off
Campylobacter_gracilis	4	4	8	8	Off	Off
Campylobacter_showae	1	1	1	1	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
