Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	2
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	300
Bordetella_bronchiseptica	205
Bordetella_genomosp._13	325
Bordetella_pertussis	101
Bordetella_pertussis_137	51
Bordetella_pertussis_18323	15
Bordetella_petrii	292
Bordetella_trematum	202
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_canis	1
Brucella_melitensis	3
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	2
Brucella_suis	3
Burkholderia_cepacia	346
Burkholderia_cepacia_ATCC_25416	161
Burkholderia_cepacia_JBK9	186
Burkholderia_gladioli	971
Burkholderia_gladioli_BSR3	344
Burkholderia_gladioli_pv._gladioli	1189
Burkholderia_mallei	18
Burkholderia_mallei_NCTC_10229	2
Burkholderia_mallei_NCTC_10247	10
Burkholderia_multivorans	798
Burkholderia_multivorans_ATCC_17616	187
Burkholderia_multivorans_ATCC_BAA-247	173
Burkholderia_pseudomallei	416
Burkholderia_pseudomallei_1106b	20
Burkholderia_pseudomallei_1710a	19
Burkholderia_pseudomallei_1710b	13
Burkholderia_pseudomallei_7894	10
Burkholderia_pseudomallei_B03	54
Burkholderia_pseudomallei_MSHR1153	7
Burkholderia_pseudomallei_MSHR2543	34
Burkholderia_pseudomallei_MSHR346	16
Burkholderia_pseudomallei_MSHR435	25
Burkholderia_pseudomallei_NCTC_13179	16
Burkholderia_pseudomallei_Pasteur_52237	13
Campylobacter_coli	0
Campylobacter_coli_76339	1
Campylobacter_fetus	0
Campylobacter_gracilis	16
Campylobacter_showae	3
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	1
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	1
Chlamydia_pneumoniae	0
Chlamydia_pneumoniae_AR39	1
Chlamydia_psittaci	0
Chlamydia_suis	1
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Corynebacterium_ammoniagenes	14
Corynebacterium_amycolatum	1
Corynebacterium_bovis	37
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	0
Corynebacterium_jeikeium	4
Corynebacterium_jeikeium_K411	4
Corynebacterium_kroppenstedtii	2
Corynebacterium_kroppenstedtii_DSM_44385	13
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	19
Corynebacterium_matruchotii	17
Corynebacterium_minutissimum	15
Corynebacterium_pseudotuberculosis	5
Corynebacterium_pseudotuberculosis_Cp162	2
Corynebacterium_renale	5
Corynebacterium_segmentosum	4
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	30
Corynebacterium_stationis	5
Corynebacterium_striatum	13
Corynebacterium_urealyticum	11
Corynebacterium_ureicelerivorans	22
Corynebacterium_xerosis	36
Cowpox_virus	0
Coxiella_burnetii	23
Coxiella_burnetii_Dugway_5J108-111	6
Coxiella_burnetii_str._Schperling	3
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	1
Enterococcus_casseliflavus	18
Enterococcus_casseliflavus_EC20	2
Enterococcus_cecorum	4
Enterococcus_durans	2
Enterococcus_faecalis	2
Enterococcus_faecium	3
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1
Enterococcus_hirae	1
Enterococcus_mundtii	1
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	1
Erythroparvovirus	0
Escherichia_coli	70
Escherichia_coli_APEC_O2-211	2
Escherichia_coli_O111	1
Escherichia_coli_O126	1
Escherichia_coli_O145	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_O39:NM_str._F8704-2	1
Escherichia_coli_O7:K1_str._CE10	1
Escherichia_coli_UTI89	2
Francisella_tularensis	0
Francisella_tularensis_subsp._novicida	1
Francisella_tularensis_subsp._tularensis_MA00-2987	1
Fusobacterium	4
Fusobacterium_canifelinum	2
Fusobacterium_gastrosuis	2
Fusobacterium_mortiferum_ATCC_9817	4
Fusobacterium_necrophorum	2
Fusobacterium_nucleatum	0
