Node	NumberOfAssignedReads
Actinobacillus_equuli	61
Actinobacillus_pleuropneumoniae	195
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	31
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	35
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	42
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	12
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	3
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	159
Bordetella_bronchiseptica	110
Bordetella_genomosp._13	202
Bordetella_pertussis	68
Bordetella_pertussis_137	16
Bordetella_pertussis_18323	19
Bordetella_petrii	146
Bordetella_trematum	102
Borrelia_crocidurae	0
Borrelia_crocidurae_DOU	7
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_burgdorferi_N40	2
Borreliella_garinii	1
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	1
Brucella_melitensis	4
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	3
Brucella_suis	1
Brucella_suis_bv._2	1
Burkholderia_cepacia	576
Burkholderia_cepacia_ATCC_25416	215
Burkholderia_cepacia_JBK9	331
Burkholderia_gladioli	1121
Burkholderia_gladioli_BSR3	218
Burkholderia_gladioli_pv._gladioli	806
Burkholderia_mallei	20
Burkholderia_mallei_NCTC_10229	2
Burkholderia_mallei_NCTC_10247	3
Burkholderia_multivorans	1221
Burkholderia_multivorans_ATCC_17616	365
Burkholderia_multivorans_ATCC_BAA-247	339
Burkholderia_pseudomallei	429
Burkholderia_pseudomallei_1106b	11
Burkholderia_pseudomallei_1710a	4
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_7894	12
Burkholderia_pseudomallei_B03	15
Burkholderia_pseudomallei_MSHR1153	18
Burkholderia_pseudomallei_MSHR2543	16
Burkholderia_pseudomallei_MSHR346	29
Burkholderia_pseudomallei_MSHR435	9
Burkholderia_pseudomallei_NCTC_13179	5
Burkholderia_pseudomallei_Pasteur_52237	12
Campylobacter_coli	1
Campylobacter_coli_76339	2
Campylobacter_coli_RM1875	1
Campylobacter_fetus	0
Campylobacter_fetus_subsp._venerealis	1
Campylobacter_gracilis	2
Campylobacter_showae	3
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	1
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
