Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	4
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	3
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	3
Aspergillus_fumigatus	0
Bartonella_bacilliformis	4
Bartonella_henselae	4
Bartonella_quintana	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	135
Bordetella_bronchiseptica	83
Bordetella_genomosp._13	119
Bordetella_pertussis	28
Bordetella_pertussis_137	10
Bordetella_pertussis_18323	8
Bordetella_petrii	107
Bordetella_trematum	70
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	9
Brucella_suis	1
Brucella_suis_bv._2	1
Burkholderia_cepacia	166
Burkholderia_cepacia_ATCC_25416	63
Burkholderia_cepacia_JBK9	60
Burkholderia_gladioli	248
Burkholderia_gladioli_BSR3	36
Burkholderia_gladioli_pv._gladioli	171
Burkholderia_mallei	8
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	319
Burkholderia_multivorans_ATCC_17616	96
Burkholderia_multivorans_ATCC_BAA-247	87
Burkholderia_pseudomallei	135
Burkholderia_pseudomallei_1106b	10
Burkholderia_pseudomallei_1710a	3
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_7894	8
Burkholderia_pseudomallei_B03	3
Burkholderia_pseudomallei_MSHR1153	7
Burkholderia_pseudomallei_MSHR2543	3
Burkholderia_pseudomallei_MSHR346	8
Burkholderia_pseudomallei_MSHR435	3
Burkholderia_pseudomallei_NCTC_13179	1
Burkholderia_pseudomallei_Pasteur_52237	5
Campylobacter_coli	0
Campylobacter_coli_RM1875	1
Campylobacter_fetus	1
Campylobacter_gracilis	1
Campylobacter_showae	4
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	1
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	1
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Corynebacterium_ammoniagenes	2
Corynebacterium_amycolatum	6
Corynebacterium_bovis	87
Corynebacterium_crudilactis	4
Corynebacterium_diphtheriae	9
Corynebacterium_diphtheriae_HC04	5
Corynebacterium_jeikeium	21
Corynebacterium_jeikeium_K411	12
Corynebacterium_kroppenstedtii	9
Corynebacterium_kroppenstedtii_DSM_44385	17
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	88
Corynebacterium_matruchotii	29
Corynebacterium_minutissimum	7
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	1
Corynebacterium_segmentosum	11
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	128
Corynebacterium_stationis	12
Corynebacterium_striatum	16
Corynebacterium_urealyticum	24
Corynebacterium_ureicelerivorans	22
Corynebacterium_xerosis	68
Cowpox_virus	0
Coxiella_burnetii	18
Coxiella_burnetii_Dugway_5J108-111	2
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	7
Enterococcus_casseliflavus	8
Enterococcus_casseliflavus_EC20	2
Enterococcus_cecorum	8
Enterococcus_durans	4
Enterococcus_faecalis	11
Enterococcus_faecalis_D32	1
Enterococcus_faecium	7
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	3
Enterococcus_hirae	5
Enterococcus_hirae_ATCC_9790	3
Enterococcus_mundtii	1
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erysipelothrix_rhusiopathiae_str._Fujisawa	1
Erythroparvovirus	0
Escherichia_coli	42
Escherichia_coli_NCCP15648	8
Escherichia_coli_O111	0
