Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	22	22	22	22	Off	Off
Actinobacillus_pleuropneumoniae	3	3	5	5	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	1	3	3	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	4	4	4	4	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	1	1	2	2	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	289	289	289	289	Off	Off
Bordetella_bronchiseptica	166	166	205	205	Off	Off
Bordetella_genomosp._13	389	389	391	391	Off	Off
Bordetella_pertussis	106	106	1025	1025	Off	Off
Bordetella_pertussis_137	22	22	294	294	Off	Off
Bordetella_pertussis_18323	25	25	155	155	Off	Off
Bordetella_petrii	416	416	419	419	Off	Off
Bordetella_trematum	269	269	412	412	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	1	1	1	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	1	2	2	Off	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	13	13	14	14	Off	Off
Brucella_suis	11	11	11	11	Off	Off
Brucella_suis_bv._2	5	5	5	5	Off	Off
Burkholderia_cepacia	183	183	259	259	Off	Off
Burkholderia_cepacia_ATCC_25416	41	41	169	169	Off	Off
Burkholderia_cepacia_JBK9	47	47	61	61	Off	Off
Burkholderia_gladioli	313	313	898	898	Off	Off
Burkholderia_gladioli_BSR3	115	115	183	183	Off	Off
Burkholderia_gladioli_pv._gladioli	253	253	605	605	Off	Off
Burkholderia_mallei	10	10	43	43	Off	Off
Burkholderia_mallei_NCTC_10229	3	3	20	20	Off	Off
Burkholderia_mallei_NCTC_10247	3	3	5	5	Off	Off
Burkholderia_multivorans	322	322	689	689	Off	Off
Burkholderia_multivorans_ATCC_17616	78	78	217	217	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	103	103	339	339	Off	Off
Burkholderia_pseudomallei	242	242	1555	1555	Off	Off
Burkholderia_pseudomallei_1106b	16	16	18	18	Off	Off
Burkholderia_pseudomallei_1710a	3	3	6	6	Off	Off
Burkholderia_pseudomallei_1710b	22	22	64	64	Off	Off
Burkholderia_pseudomallei_7894	5	5	15	15	Off	Off
Burkholderia_pseudomallei_B03	3	3	5	5	Off	Off
Burkholderia_pseudomallei_MSHR1153	6	6	14	14	Off	Off
Burkholderia_pseudomallei_MSHR2543	8	8	20	20	Off	Off
Burkholderia_pseudomallei_MSHR346	1	1	3	3	Off	Off
Burkholderia_pseudomallei_MSHR435	12	12	23	23	Off	Off
Burkholderia_pseudomallei_NCTC_13179	11	11	19	19	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	5	5	12	12	Off	Off
Campylobacter_coli	1	1	3	3	Off	Off
