Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	1	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae	2	2	2	2	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	2	2	6	6	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	4	4	4	4	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	1	1	1	1	Off	Off
Bartonella_quintana	1	1	2	2	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	42	42	42	42	Off	Off
Bordetella_bronchiseptica	57	57	71	71	Off	Off
Bordetella_genomosp._13	51	51	52	52	Off	Off
Bordetella_pertussis	18	18	246	246	Off	Off
Bordetella_pertussis_137	3	3	12	12	Off	Off
Bordetella_pertussis_18323	5	5	80	80	Off	Off
Bordetella_petrii	72	72	73	73	Off	Off
Bordetella_trematum	38	38	54	54	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	1	1	2	2	Off	Off
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	16	16	33	33	Off	Off
Brucella_abortus_bv._6_str._870	3	3	7	7	Off	Off
Brucella_canis	3	3	4	4	Off	Off
Brucella_melitensis	13	13	13	13	Off	Off
Brucella_melitensis_bv._2_str._63/9	5	5	21	21	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	22	22	107	107	Off	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	49	49	71	71	Off	Off
Brucella_suis	5	5	12	12	Off	Off
Brucella_suis_019	2	2	2	2	Off	Off
Brucella_suis_bv._2	13	13	28	28	Off	Off
Burkholderia_cepacia	138	138	216	216	Off	Off
Burkholderia_cepacia_ATCC_25416	48	48	208	208	Off	Off
Burkholderia_cepacia_JBK9	37	37	38	38	Off	Off
Burkholderia_gladioli	143	143	527	527	Off	Off
Burkholderia_gladioli_BSR3	34	34	67	67	Off	Off
Burkholderia_gladioli_pv._gladioli	105	105	286	286	Off	Off
Burkholderia_mallei	6	6	33	33	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	2	2	Off	Off
Burkholderia_mallei_NCTC_10247	2	2	3	3	Off	Off
Burkholderia_multivorans	241	241	665	665	Off	Off
Burkholderia_multivorans_ATCC_17616	69	69	247	247	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	70	70	187	187	Off	Off
Burkholderia_pseudomallei	131	131	717	717	Off	Off
Burkholderia_pseudomallei_1106b	5	5	6	6	Off	Off
Burkholderia_pseudomallei_1710a	4	4	9	9	Off	Off
Burkholderia_pseudomallei_1710b	1	1	4	4	Off	Off
