Node	NumberOfAssignedReads
Actinobacillus_equuli	14
Actinobacillus_pleuropneumoniae	31
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	3
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	9
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	8
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	3
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	0
Bartonella_quintana	0
Bartonella_quintana_RM-11	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	71
Bordetella_bronchiseptica	78
Bordetella_genomosp._13	96
Bordetella_pertussis	32
Bordetella_pertussis_137	5
Bordetella_pertussis_18323	9
Bordetella_petrii	76
Bordetella_trematum	61
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_abortus_bv._6_str._870	2
Brucella_canis	1
Brucella_melitensis	2
Brucella_melitensis_bv._2_str._63/9	3
Brucella_microti	0
Brucella_microti_CCM_4915	3
Brucella_ovis	0
Brucella_ovis_ATCC_25840	16
Brucella_suis	1
Burkholderia_cepacia	139
Burkholderia_cepacia_ATCC_25416	42
Burkholderia_cepacia_JBK9	63
Burkholderia_gladioli	275
Burkholderia_gladioli_BSR3	52
Burkholderia_gladioli_pv._gladioli	234
Burkholderia_mallei	13
Burkholderia_mallei_NCTC_10229	2
Burkholderia_mallei_NCTC_10247	5
Burkholderia_multivorans	221
Burkholderia_multivorans_ATCC_17616	70
Burkholderia_multivorans_ATCC_BAA-247	56
Burkholderia_pseudomallei	204
Burkholderia_pseudomallei_1106b	35
Burkholderia_pseudomallei_1710a	4
Burkholderia_pseudomallei_1710b	3
Burkholderia_pseudomallei_7894	4
Burkholderia_pseudomallei_B03	14
Burkholderia_pseudomallei_MSHR1153	10
Burkholderia_pseudomallei_MSHR2543	9
Burkholderia_pseudomallei_MSHR346	7
Burkholderia_pseudomallei_MSHR435	11
Burkholderia_pseudomallei_NCTC_13179	7
Burkholderia_pseudomallei_Pasteur_52237	9
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	7
Campylobacter_showae	5
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	2
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	11
Corynebacterium_bovis	94
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	6
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_jeikeium	26
Corynebacterium_jeikeium_K411	15
Corynebacterium_kroppenstedtii	7
Corynebacterium_kroppenstedtii_DSM_44385	7
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	44
Corynebacterium_matruchotii	13
Corynebacterium_minutissimum	16
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	10
Corynebacterium_segmentosum	10
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	202
Corynebacterium_stationis	4
Corynebacterium_striatum	21
Corynebacterium_urealyticum	14
Corynebacterium_ureicelerivorans	16
Corynebacterium_xerosis	55
Cowpox_virus	0
Coxiella_burnetii	2
Coxiella_burnetii_Dugway_5J108-111	2
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	3
Enterococcus_casseliflavus	1
Enterococcus_cecorum	1
Enterococcus_durans	3
Enterococcus_faecalis	3
Enterococcus_faecium	3
Enterococcus_hirae	0
Enterococcus_mundtii	2
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	42
Escherichia_coli_NCCP15648	4
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O169:H41	9
Escherichia_coli_O26	0
Escherichia_coli_UMNF18	1
Escherichia_coli_str._K-12_substr._MG1655	2
Francisella_tularensis	1
Fusobacterium	6
Fusobacterium_hwasookii_ChDC_F174	1
Fusobacterium_hwasookii_ChDC_F206	2
