Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	1	4	4	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	63	63	63	63	Off	Off
Bordetella_bronchiseptica	65	65	101	101	Off	Off
Bordetella_genomosp._13	49	49	49	49	Off	Off
Bordetella_pertussis	23	23	446	446	Off	Off
Bordetella_pertussis_137	2	2	18	18	Off	Off
Bordetella_pertussis_18323	6	6	63	63	Off	Off
Bordetella_petrii	58	58	59	59	Off	Off
Bordetella_trematum	32	32	48	48	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	1	1	1	Off	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	166	166	267	267	Off	Off
Burkholderia_cepacia_ATCC_25416	50	50	205	205	Off	Off
Burkholderia_cepacia_JBK9	78	78	91	91	Off	Off
Burkholderia_gladioli	159	159	508	508	Off	Off
Burkholderia_gladioli_BSR3	30	30	51	51	Off	Off
Burkholderia_gladioli_pv._gladioli	164	164	431	431	Off	Off
Burkholderia_mallei	6	6	8	8	Off	Off
Burkholderia_mallei_NCTC_10229	5	5	8	8	Off	Off
Burkholderia_multivorans	295	295	830	830	Off	Off
Burkholderia_multivorans_ATCC_17616	76	76	299	299	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	112	112	281	281	Off	Off
Burkholderia_pseudomallei	208	208	752	752	Off	Off
Burkholderia_pseudomallei_1106b	12	12	37	37	Off	Off
Burkholderia_pseudomallei_1710a	3	3	6	6	Off	Off
Burkholderia_pseudomallei_1710b	2	2	5	5	Off	Off
Burkholderia_pseudomallei_7894	11	11	46	46	Off	Off
Burkholderia_pseudomallei_B03	4	4	9	9	Off	Off
