Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	0	0	0	1	0	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	1	0	0	2	1	1	1	0	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana	2	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana_RM-11	0	0	0	0	0	0	0	2	2	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	3	7	8	10	8	10	16	24	19	26	3	5
Bordetella_bronchiseptica	0	0	1	5	11	8	15	13	19	17	6	4
Bordetella_genomosp._13	2	5	8	16	6	19	27	20	23	23	0	15
Bordetella_pertussis	2	0	3	2	2	2	8	4	7	15	3	0
Bordetella_pertussis_137	0	0	0	0	1	2	1	1	2	3	0	0
Bordetella_pertussis_18323	0	0	0	0	1	1	1	0	2	1	0	0
Bordetella_petrii	3	4	6	7	12	12	13	10	20	24	2	4
Bordetella_trematum	0	1	3	10	8	14	13	15	14	6	1	4
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	2	0	6	3	1	0	0	0	0	0
Brucella_abortus_bv._6_str._870	0	0	0	1	0	0	0	0	1	2	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	3	0	2	1	1	2	0	0	0
Brucella_melitensis_bv._2_str._63/9	0	0	0	0	0	1	0	1	0	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_suis_bv._2	0	0	0	0	0	0	0	0	0	1	0	0
Burkholderia_cepacia	3	8	10	14	25	20	32	37	34	43	6	10
Burkholderia_cepacia_ATCC_25416	2	10	7	7	14	5	10	10	16	7	0	5
Burkholderia_cepacia_JBK9	12	2	4	11	9	9	11	13	6	9	0	2
Burkholderia_gladioli	6	14	12	19	29	44	36	43	37	31	9	24
Burkholderia_gladioli_BSR3	0	4	5	7	9	8	14	14	28	13	1	4
Burkholderia_gladioli_pv._gladioli	0	9	8	18	15	38	30	45	42	36	13	17
Burkholderia_mallei	0	3	0	1	0	3	5	4	1	8	0	3
Burkholderia_mallei_NCTC_10229	3	0	0	0	0	0	0	1	0	1	0	0
Burkholderia_mallei_NCTC_10247	0	0	0	0	0	0	0	0	0	5	0	0
Burkholderia_multivorans	10	11	25	19	45	30	47	43	49	45	16	7
Burkholderia_multivorans_ATCC_17616	3	14	3	3	14	11	8	18	13	12	2	5
Burkholderia_multivorans_ATCC_BAA-247	3	7	5	4	5	7	5	13	9	16	3	3
Burkholderia_pseudomallei	8	6	12	16	31	27	20	39	36	37	12	6
Burkholderia_pseudomallei_1106b	0	0	0	0	0	1	3	4	0	1	0	0
Burkholderia_pseudomallei_1710a	0	0	0	1	0	1	0	1	1	0	0	0
Burkholderia_pseudomallei_1710b	0	0	0	1	0	1	0	0	1	2	0	0
Burkholderia_pseudomallei_7894	0	0	0	0	0	6	3	0	1	1	0	0
Burkholderia_pseudomallei_B03	0	0	0	1	1	1	0	1	1	4	0	0
Burkholderia_pseudomallei_MSHR1153	1	0	1	0	0	0	0	0	1	2	0	0
Burkholderia_pseudomallei_MSHR2543	0	0	0	0	0	3	0	8	0	1	0	1
Burkholderia_pseudomallei_MSHR346	0	2	0	1	2	1	2	4	4	0	0	1
Burkholderia_pseudomallei_MSHR435	0	0	2	0	4	0	0	3	0	1	0	0
Burkholderia_pseudomallei_NCTC_13179	0	1	0	0	2	1	1	0	0	0	0	0
Burkholderia_pseudomallei_Pasteur_52237	0	0	1	3	1	0	0	0	1	0	1	2
Campylobacter_coli	0	0	0	1	0	0	0	0	0	0	0	0
Campylobacter_fetus	0	0	0	0	0	0	1	0	0	0	0	0
Campylobacter_gracilis	0	0	0	1	1	2	0	1	0	0	0	0
Campylobacter_showae	0	2	0	1	0	0	0	4	1	0	1	0
Canine_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus_LLG	0	0	0	2	0	0	0	0	0	0	0	0
Chlamydia_caviae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_caviae_GPIC	0	1	0	0	0	0	0	0	0	0	0	0
Chlamydia_felis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_muridarum	0	0	0	0	0	0	0	0	1	0	0	0
Chlamydia_pecorum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0	0	0	1	0	0	0	0	0
Chlamydia_psittaci	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_suis	0	0	0	0	0	0	0	0	0	1	0	0
Chlamydia_trachomatis	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ammoniagenes	0	2	1	0	0	1	1	2	0	0	0	0
Corynebacterium_amycolatum	1	1	0	0	0	0	0	0	0	0	0	0
Corynebacterium_bovis	5	1	3	5	12	6	20	19	10	13	1	2
Corynebacterium_crudilactis	0	1	0	1	0	0	0	0	0	0	0	0
Corynebacterium_diphtheriae	0	1	3	4	0	0	0	0	1	2	0	0
Corynebacterium_diphtheriae_HC03	0	0	1	0	0	1	0	0	1	3	0	0
Corynebacterium_diphtheriae_HC04	0	0	1	0	0	0	1	0	0	0	0	0
Corynebacterium_jeikeium	0	0	0	2	1	4	5	3	4	4	0	2
Corynebacterium_jeikeium_K411	1	0	4	3	7	3	4	5	2	2	0	0
Corynebacterium_kroppenstedtii	2	1	0	2	2	4	5	5	0	2	0	1
Corynebacterium_kroppenstedtii_DSM_44385	1	4	3	5	0	1	1	0	0	0	0	0
Corynebacterium_maris	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_maris_DSM_45190	7	5	6	6	13	8	11	11	5	6	0	1
Corynebacterium_matruchotii	8	5	2	3	0	1	2	4	8	1	1	1
Corynebacterium_minutissimum	0	2	3	2	2	0	0	0	1	2	0	0
Corynebacterium_pseudotuberculosis	0	0	0	0	2	0	0	1	0	1	0	0
Corynebacterium_pseudotuberculosis_Cp162	0	0	0	0	1	0	0	0	0	0	0	0
Corynebacterium_renale	2	1	0	0	2	2	0	0	3	2	0	0
Corynebacterium_segmentosum	0	0	0	1	0	1	0	1	0	0	0	0
Corynebacterium_sphenisci	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	4	12	16	29	17	13	16	15	23	26	3	6
