Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	1	1	2	4	3	12	9	7	7	5	6	9
Actinobacillus_pleuropneumoniae	0	2	4	7	18	23	27	31	16	13	8	21
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0	1	0	7	1	1	6	5	6	7	2	3
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	0	1	1	3	1	5	5	2	6	2	2
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	0	0	1	3	12	5	4	5	7	1	2
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	3	0	0	1	1	0	0	2	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	2	0	0	0	0	0	0	1	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	2	9	8	9	21	26	22	29	27	24	0	5
Bordetella_bronchiseptica	0	2	0	8	15	7	18	19	15	34	4	5
Bordetella_genomosp._13	2	11	7	11	10	20	32	31	22	33	3	20
Bordetella_pertussis	0	0	1	5	4	9	6	9	15	36	5	3
Bordetella_pertussis_137	0	0	0	0	0	1	3	7	5	2	0	0
Bordetella_pertussis_18323	0	0	0	0	0	2	2	3	5	3	0	0
Bordetella_petrii	0	3	6	8	11	17	16	18	17	24	4	5
Bordetella_trematum	0	2	7	13	10	15	18	17	16	25	0	0
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	1	0	0	0	0	0	1	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	0	0	1	0	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti_CCM_4915	0	0	0	0	0	0	1	0	1	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	0	4	5	1	2	0	0	1
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_suis_019	0	0	0	0	0	0	0	1	1	0	0	0
Brucella_suis_bv._2	0	0	0	0	0	0	0	0	1	0	0	0
Burkholderia_cepacia	1	6	11	17	20	24	30	24	32	37	5	6
Burkholderia_cepacia_ATCC_25416	4	4	5	3	4	3	11	3	11	12	1	0
Burkholderia_cepacia_JBK9	5	9	7	15	5	4	2	8	15	13	0	5
Burkholderia_gladioli	4	18	36	49	39	50	76	88	77	71	13	27
Burkholderia_gladioli_BSR3	0	9	5	3	10	18	8	12	18	20	3	6
Burkholderia_gladioli_pv._gladioli	3	14	26	17	49	42	37	64	55	64	7	25
Burkholderia_mallei	0	0	1	0	0	1	1	1	0	0	0	0
Burkholderia_mallei_NCTC_10229	0	0	0	0	0	0	0	0	0	1	0	0
Burkholderia_mallei_NCTC_10247	0	0	0	0	1	0	0	0	0	0	0	0
Burkholderia_multivorans	4	21	25	23	32	35	40	55	34	56	13	21
Burkholderia_multivorans_ATCC_17616	0	5	6	8	7	8	19	14	7	14	2	2
Burkholderia_multivorans_ATCC_BAA-247	4	5	7	9	9	16	15	10	11	16	4	3
Burkholderia_pseudomallei	6	4	5	4	16	13	21	15	15	39	4	6
Burkholderia_pseudomallei_1106b	0	0	2	1	0	2	0	1	1	0	0	0
Burkholderia_pseudomallei_1710a	0	0	0	0	0	2	0	2	1	1	1	1
Burkholderia_pseudomallei_1710b	0	0	0	0	0	0	2	0	0	0	0	0
Burkholderia_pseudomallei_7894	0	0	0	0	2	1	1	2	6	2	0	1
Burkholderia_pseudomallei_B03	0	0	0	0	0	1	1	0	4	5	0	0
Burkholderia_pseudomallei_MSHR1153	0	1	0	2	0	1	1	0	0	3	0	0
Burkholderia_pseudomallei_MSHR2543	0	0	0	0	4	2	1	2	2	1	0	0
Burkholderia_pseudomallei_MSHR346	0	1	0	0	0	1	0	0	0	0	0	0
Burkholderia_pseudomallei_MSHR435	0	0	0	1	0	1	0	3	3	0	0	0
Burkholderia_pseudomallei_NCTC_13179	0	0	2	0	0	2	0	0	3	3	1	0
Burkholderia_pseudomallei_Pasteur_52237	0	0	0	0	0	1	0	1	0	1	0	0
Campylobacter_coli	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_fetus	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_fetus_subsp._venerealis_NCTC_10354	0	0	1	0	0	0	0	0	0	0	0	0
Campylobacter_gracilis	0	0	0	0	0	0	3	0	0	1	0	0
Campylobacter_showae	0	0	0	1	0	0	0	1	0	1	0	4
Canine_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus_LLG	0	0	0	0	0	0	0	0	2	0	0	0
Chlamydia_caviae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_felis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_muridarum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pecorum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pneumoniae_AR39	0	0	0	0	0	0	0	1	0	0	0	0
Chlamydia_psittaci	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_suis	0	0	0	0	0	0	0	0	0	1	0	0
Chlamydia_trachomatis	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ammoniagenes	0	2	0	0	0	0	0	0	0	0	0	0
Corynebacterium_amycolatum	0	1	0	2	2	1	0	3	4	2	0	0
Corynebacterium_bovis	2	5	6	10	18	15	9	20	13	10	3	2
Corynebacterium_crudilactis	1	0	0	0	0	0	0	2	0	0	0	0
Corynebacterium_diphtheriae	0	0	0	0	0	0	3	0	0	0	1	0
Corynebacterium_jeikeium	1	3	5	3	2	6	4	3	1	5	0	2
Corynebacterium_jeikeium_K411	0	2	6	1	1	3	4	1	7	1	0	0
Corynebacterium_kroppenstedtii	2	2	6	2	2	3	2	3	1	0	0	1
Corynebacterium_kroppenstedtii_DSM_44385	6	2	7	3	1	4	1	1	0	1	0	0
Corynebacterium_maris	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_maris_DSM_45190	29	27	33	29	33	25	26	12	8	8	1	7
Corynebacterium_matruchotii	6	12	0	2	5	6	4	3	6	2	0	1
Corynebacterium_minutissimum	0	2	1	2	0	6	2	2	6	6	0	0
Corynebacterium_pseudotuberculosis	0	0	3	1	0	0	0	0	0	0	0	0
Corynebacterium_renale	1	0	1	1	0	0	0	2	1	1	0	0
Corynebacterium_segmentosum	3	1	0	2	2	0	1	3	0	4	0	0
Corynebacterium_sphenisci	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	5	9	22	20	20	27	32	36	31	30	5	10
Corynebacterium_stationis	16	10	14	13	3	6	2	3	1	1	0	1
Corynebacterium_striatum	1	2	1	2	2	1	2	3	0	2	0	0
Corynebacterium_urealyticum	0	2	5	1	1	2	5	12	8	1	1	0
Corynebacterium_ureicelerivorans	4	4	1	0	2	8	4	3	4	7	1	2
Corynebacterium_xerosis	3	9	8	4	8	9	7	19	7	6	2	3
Cowpox_virus	0	0	0	0	0	0	0	0	0	0	0	0
Coxiella_burnetii	1	1	4	1	5	0	1	2	2	0	0	1
Coxiella_burnetii_Dugway_5J108-111	0	0	0	1	0	0	1	0	0	1	0	0
Coxiella_burnetii_str._Schperling	0	0	0	0	1	0	0	1	1	0	0	3
Cryptosporidium	0	0	0	0	0	0	0	0	0	0	0	0
Cryptosporidium_parvum	0	0	0	0	0	0	0	0	0	0	0	0
Deltaretrovirus	0	0	0	0	0	0	0	0	0	0	0	0
Ehrlichia_canis	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_avium	0	0	0	1	1	0	1	0	0	0	1	0
Enterococcus_casseliflavus	0	0	0	0	0	0	1	1	0	1	0	0
Enterococcus_casseliflavus_EC20	1	1	0	0	0	0	0	0	0	0	0	0
Enterococcus_cecorum	1	0	1	0	2	1	0	0	1	0	0	0
Enterococcus_durans	0	0	0	0	0	0	2	0	0	0	0	0
Enterococcus_faecalis	0	0	0	0	0	0	1	1	0	0	0	0
Enterococcus_faecium	1	3	0	0	1	2	0	1	0	0	0	0
Enterococcus_hirae	0	0	0	0	1	0	0	1	0	1	0	0
Enterococcus_hirae_ATCC_9790	0	0	0	0	0	0	1	1	0	0	0	0
Enterococcus_mundtii	0	0	1	0	0	1	1	1	1	0	0	0
Enterovirus_B	0	0	0	0	0	0	0	0	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	0	0	0	0	0	0	0	0
Equine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Erysipelothrix_rhusiopathiae	0	0	0	0	0	0	0	0	0	0	0	0
Erythroparvovirus	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli	8	1	1	3	10	7	10	7	7	4	0	2
Escherichia_coli_NCCP15648	0	0	0	0	0	0	0	0	3	8	0	0
Escherichia_coli_O111	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O157:H7	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O26	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O7:K1_str._CE10	0	0	0	0	0	0	0	1	0	0	0	0
Francisella_tularensis	0	0	0	0	0	1	0	0	0	0	0	0
Fusobacterium	1	1	0	0	1	0	1	1	0	0	0	0
Fusobacterium_gastrosuis	0	1	0	0	0	0	0	0	0	0	0	0
Fusobacterium_hwasookii	1	0	0	0	1	0	0	0	0	0	0	0
Fusobacterium_mortiferum_ATCC_9817	0	0	0	0	0	0	0	2	1	0	0	0
Fusobacterium_necrophorum_subsp._necrophorum	0	1	0	0	0	0	0	0	0	0	0	0
Fusobacterium_nucleatum	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacterium_nucleatum_subsp._animalis	0	0	0	0	0	0	1	0	0	0	0	0
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	0	0	0	0	1	0	0	0	0	0	0	0
