Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	2	0	0	1	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	1	0	3	0	0	4	1	0	0
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0	0	0	0	0	0	0	0	0	0	0	1
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	0	0	0	0	0	0	0	1	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	1	0	1	0	0	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	1	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	0	1	2	6	7	8	9	9	10	13	1	0
Bordetella_bronchiseptica	0	2	3	1	4	6	17	12	10	18	4	3
Bordetella_genomosp._13	3	10	2	8	6	12	18	18	8	14	0	7
Bordetella_pertussis	0	0	0	4	1	2	5	12	4	13	0	0
Bordetella_pertussis_137	0	0	0	0	3	1	1	1	1	0	0	0
Bordetella_pertussis_18323	0	0	0	0	0	0	0	0	1	0	0	0
Bordetella_petrii	0	7	2	3	4	12	15	13	11	11	1	4
Bordetella_trematum	2	1	1	11	9	8	14	4	5	5	0	2
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	1	0	0	0	0	0	0
Brucella_abortus_bv._6_str._870	0	0	0	0	0	0	0	0	0	0	0	1
Brucella_canis	0	0	0	0	0	0	0	0	0	1	0	0
Brucella_melitensis	0	0	0	0	0	0	0	0	0	1	0	0
Brucella_melitensis_bv._2_str._63/9	0	0	0	0	0	1	0	0	0	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	0	1	2	0	1	1	0	0
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderia_cepacia	6	3	7	11	6	11	12	17	22	14	1	10
Burkholderia_cepacia_ATCC_25416	0	3	5	2	1	2	8	8	1	4	3	2
Burkholderia_cepacia_JBK9	1	1	4	7	3	8	5	7	9	10	5	1
Burkholderia_gladioli	3	9	18	18	22	27	46	38	56	41	6	6
Burkholderia_gladioli_BSR3	1	5	4	5	7	6	5	9	11	7	6	0
Burkholderia_gladioli_pv._gladioli	2	7	7	25	23	21	12	38	43	56	8	11
Burkholderia_mallei	1	0	1	3	0	0	2	3	2	0	0	0
