Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	1	10	36	57	88	116	122	150	147	140	44	125
Actinobacillus_pleuropneumoniae	10	40	76	136	200	274	347	394	383	359	124	329
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	3	9	9	19	26	41	54	103	84	63	27	57
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	11	24	23	36	36	40	80	76	65	61	24	82
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	4	11	21	37	48	67	88	84	87	86	27	61
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	1	0	0	0	0	0	1	0	0	1
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	2	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	2	7	16	12	11	22	8	13	15	17	2	6
Bordetella_bronchiseptica	2	1	2	17	7	15	12	16	15	12	4	2
Bordetella_genomosp._13	0	11	10	11	21	27	28	26	29	23	8	6
Bordetella_pertussis	0	0	1	1	2	6	3	6	21	22	0	4
Bordetella_pertussis_137	0	0	0	0	0	1	0	0	2	0	0	2
Bordetella_pertussis_18323	0	0	0	0	0	0	0	0	2	4	0	0
Bordetella_petrii	1	1	5	3	10	22	13	17	10	29	1	3
Bordetella_trematum	3	10	2	11	5	16	15	14	17	13	1	8
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	1	0	0	2	0	0	0	0	0
Brucella_abortus_bv._6_str._870	0	0	0	0	0	0	0	0	0	2	0	1
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	0	1	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	0	0	1	0	0	0	0	0	0	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	1	1	3	0	0	0	0	0
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_suis_019	0	0	0	0	0	0	0	1	0	0	0	0
Brucella_suis_bv._2	0	0	0	0	0	0	0	0	0	0	0	1
Burkholderia_cepacia	2	4	8	16	25	16	31	37	30	23	7	16
Burkholderia_cepacia_ATCC_25416	0	2	4	4	3	20	9	14	15	15	0	7
Burkholderia_cepacia_JBK9	0	6	8	8	4	11	13	14	16	15	1	3
