Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	0	0	0	1	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	0	0	0	0	0	1	0	0	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	1	1	0	0	0	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	1	0	0	0	0	0
Bartonella_quintana	1	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	8	7	10	19	13	14	22	27	26	25	1	5
Bordetella_bronchiseptica	1	3	6	6	17	17	21	24	21	38	2	7
Bordetella_genomosp._13	1	9	22	16	19	22	24	33	36	20	6	18
Bordetella_pertussis	0	1	1	3	1	8	7	14	20	17	1	5
Bordetella_pertussis_137	0	0	0	1	1	1	1	0	5	3	0	1
Bordetella_pertussis_18323	0	0	0	0	0	1	1	1	3	3	0	1
Bordetella_petrii	1	6	25	16	18	19	20	22	27	21	5	5
Bordetella_trematum	0	5	4	8	13	11	17	18	14	10	2	7
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	1	0	0	0	0	0
Brucella_abortus_bv._6_str._870	0	0	1	0	0	0	0	0	1	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	0	2	0	3	1	0	0
Brucella_melitensis_bv._2_str._63/9	0	1	0	0	0	0	4	0	3	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	0	0	0	2	1	0	0	0
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_suis_019	0	0	0	0	0	0	0	0	1	0	0	0
Brucella_suis_bv._2	0	0	0	0	1	2	0	1	1	0	0	0
Burkholderia_cepacia	4	10	20	25	22	27	47	49	33	51	10	12
Burkholderia_cepacia_ATCC_25416	4	22	11	9	11	16	18	9	7	6	1	2
Burkholderia_cepacia_JBK9	5	6	13	6	11	18	10	14	9	11	4	3
Burkholderia_gladioli	6	32	29	30	41	43	55	67	58	72	16	22
Burkholderia_gladioli_BSR3	0	4	3	11	19	11	8	13	18	20	4	3
Burkholderia_gladioli_pv._gladioli	3	10	8	26	31	36	36	55	45	71	12	15
Burkholderia_mallei	5	3	4	1	0	0	5	0	4	3	1	0
Burkholderia_mallei_NCTC_10229	1	1	3	0	1	0	0	0	0	1	0	1
Burkholderia_mallei_NCTC_10247	0	0	1	1	0	0	0	2	0	0	0	0
Burkholderia_multivorans	25	42	36	73	63	43	47	58	42	54	11	20
Burkholderia_multivorans_ATCC_17616	10	7	24	17	12	15	8	18	12	16	4	5
Burkholderia_multivorans_ATCC_BAA-247	3	14	15	18	19	16	20	16	14	20	1	4
Burkholderia_pseudomallei	22	23	22	30	24	37	24	27	29	42	4	10
Burkholderia_pseudomallei_1106b	0	0	0	3	2	2	0	1	2	1	1	0
Burkholderia_pseudomallei_1710a	0	0	0	3	2	0	1	0	0	0	0	0
Burkholderia_pseudomallei_1710b	0	0	0	1	3	0	0	0	0	0	0	0
Burkholderia_pseudomallei_7894	3	1	0	1	2	1	3	5	4	1	0	0
Burkholderia_pseudomallei_B03	0	1	1	3	0	0	2	2	0	2	1	0
Burkholderia_pseudomallei_MSHR1153	0	1	0	0	0	1	0	0	0	2	0	0
Burkholderia_pseudomallei_MSHR2543	0	0	0	1	2	0	1	1	0	1	0	7
Burkholderia_pseudomallei_MSHR346	1	2	0	0	0	0	7	1	0	5	0	2
Burkholderia_pseudomallei_MSHR435	0	2	1	1	1	3	0	3	3	1	0	0
Burkholderia_pseudomallei_NCTC_13179	0	0	1	0	0	2	3	3	0	3	0	0
Burkholderia_pseudomallei_Pasteur_52237	1	2	0	1	1	0	0	2	0	0	0	2
Campylobacter_coli	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_coli_RM4661	0	0	0	0	0	0	1	0	0	0	0	0
Campylobacter_fetus	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_gracilis	0	1	0	1	1	2	1	2	1	2	0	0
Campylobacter_showae	0	0	0	0	0	1	0	0	1	0	0	0
Canine_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_caviae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_felis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_muridarum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pecorum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_psittaci	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_suis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_trachomatis	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ammoniagenes	0	4	0	0	0	1	0	0	0	0	0	0
Corynebacterium_amycolatum	0	0	3	0	3	0	3	3	0	2	0	0
Corynebacterium_bovis	12	6	12	3	14	9	3	6	6	11	2	2
Corynebacterium_crudilactis	0	1	0	0	0	0	0	0	1	0	0	0
Corynebacterium_diphtheriae	0	0	0	0	3	0	0	3	1	0	0	3
Corynebacterium_diphtheriae_HC03	0	0	0	0	1	2	0	0	0	0	0	0
Corynebacterium_diphtheriae_NCTC_13129	0	0	0	1	1	0	0	0	0	4	0	0
Corynebacterium_jeikeium	1	0	0	1	3	2	4	6	5	3	0	1
Corynebacterium_jeikeium_K411	1	4	5	2	2	12	3	3	3	4	0	1
Corynebacterium_kroppenstedtii	4	3	0	2	4	0	0	2	2	1	1	0
Corynebacterium_kroppenstedtii_DSM_44385	1	0	6	3	1	2	0	0	0	0	0	0
Corynebacterium_maris	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_maris_DSM_45190	8	9	14	7	8	10	6	6	9	12	1	1
Corynebacterium_matruchotii	3	2	2	3	4	1	0	3	3	3	0	0
Corynebacterium_minutissimum	1	3	1	3	1	1	3	1	4	3	0	0
Corynebacterium_pseudotuberculosis	0	0	1	0	0	3	0	1	0	0	0	0
Corynebacterium_pseudotuberculosis_Cp162	0	0	0	0	0	0	0	0	1	0	0	0
Corynebacterium_renale	2	0	0	2	1	5	0	0	1	0	0	0
Corynebacterium_segmentosum	0	1	0	1	1	1	4	1	2	2	0	0
