Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	0	1	0	0	0	1	0	0
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0	0	0	0	0	0	1	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	0	0	1	0	0	0	1	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	1	0	0	0	0	0	2	0	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	1	0	2	2	0	0	0	4	3	0	1
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	1	0	2	0	0	1	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	2	0	1	1	1
Bartonella_quintana	0	0	0	0	0	0	1	0	0	1	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	0	3	5	2	14	10	16	22	19	14	1	2
Bordetella_bronchiseptica	0	2	3	4	12	17	9	11	16	26	3	3
Bordetella_genomosp._13	0	1	4	8	10	22	12	18	18	17	4	8
Bordetella_pertussis	0	0	0	0	1	5	10	9	13	9	0	5
Bordetella_pertussis_137	0	0	0	0	1	0	1	3	0	1	0	0
Bordetella_pertussis_18323	1	0	0	0	0	2	2	0	3	5	0	0
Bordetella_petrii	1	7	3	5	10	14	12	17	22	14	1	4
Bordetella_trematum	0	4	1	6	3	7	6	16	38	10	0	8
Borrelia_crocidurae	0	0	0	0	0	0	0	1	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	0	0	0	0	0
