Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	1	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	3	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	0	1	0	0	0	0	0	1	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	1	0	0	1	0	0	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	2	0	0	0
Bartonella_henselae	0	0	0	0	0	2	0	0	0	0	2	1
Bartonella_quintana	4	2	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	7	14	4	21	23	26	46	29	27	47	4	15
Bordetella_bronchiseptica	0	3	7	6	19	13	27	17	26	32	2	8
Bordetella_genomosp._13	5	17	11	19	28	38	27	35	41	35	4	29
Bordetella_pertussis	0	5	2	5	8	3	5	13	10	17	5	8
Bordetella_pertussis_137	0	0	1	0	0	2	0	5	4	3	0	0
Bordetella_pertussis_18323	1	0	0	0	1	3	1	2	4	2	0	0
Bordetella_petrii	6	10	15	10	11	13	21	15	23	21	0	10
Bordetella_trematum	0	6	3	8	9	11	15	10	18	16	3	5
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi_JD1	0	0	0	0	0	0	1	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	0	0	0	0	0	0	0	4	0	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti_CCM_4915	0	0	0	0	2	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	0	0	0	0	0	0	0	1
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderia_cepacia	5	8	23	27	40	49	40	43	35	57	14	19
Burkholderia_cepacia_ATCC_25416	6	11	8	4	13	13	11	13	25	14	3	5
Burkholderia_cepacia_JBK9	6	13	15	13	22	16	17	23	25	25	7	1
Burkholderia_gladioli	12	23	37	42	42	47	63	92	87	94	11	29
Burkholderia_gladioli_BSR3	0	3	10	6	5	13	18	21	24	20	6	7
Burkholderia_gladioli_pv._gladioli	5	12	20	27	44	73	79	77	78	82	14	34
Burkholderia_mallei	0	2	1	0	1	2	4	2	3	5	0	1
Burkholderia_mallei_NCTC_10229	0	0	0	0	0	0	0	0	1	0	0	0
Burkholderia_mallei_NCTC_10247	0	0	0	0	0	0	1	0	0	1	1	0
Burkholderia_multivorans	12	39	50	51	52	62	68	78	93	89	9	28
Burkholderia_multivorans_ATCC_17616	5	14	17	8	8	16	36	28	27	28	6	7
Burkholderia_multivorans_ATCC_BAA-247	4	9	15	14	11	13	23	26	31	18	1	9
Burkholderia_pseudomallei	18	21	18	21	24	18	15	38	47	49	3	13
Burkholderia_pseudomallei_1106b	0	2	0	0	1	3	0	3	1	0	0	2
Burkholderia_pseudomallei_1710a	0	3	0	6	1	2	3	5	4	4	0	1
Burkholderia_pseudomallei_1710b	0	0	2	0	0	0	0	0	0	0	0	1
Burkholderia_pseudomallei_7894	0	0	0	0	0	0	1	1	0	2	1	0
Burkholderia_pseudomallei_B03	0	1	0	3	4	3	3	4	4	8	0	0
Burkholderia_pseudomallei_MSHR1153	1	0	0	0	0	1	2	0	5	0	0	0
Burkholderia_pseudomallei_MSHR2543	0	0	0	0	0	1	0	2	2	2	0	0
Burkholderia_pseudomallei_MSHR346	2	0	0	0	1	0	4	2	0	0	0	1
Burkholderia_pseudomallei_MSHR435	0	0	1	1	1	0	5	0	0	1	0	0
Burkholderia_pseudomallei_NCTC_13179	0	0	1	3	0	2	2	4	2	3	0	1
Burkholderia_pseudomallei_Pasteur_52237	0	0	0	0	0	0	0	0	0	1	0	0
Campylobacter_coli	0	0	0	0	0	0	1	0	0	0	0	0
Campylobacter_coli_RM1875	0	0	2	0	0	0	0	0	0	0	0	0
Campylobacter_fetus	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_gracilis	0	0	0	1	0	0	1	0	0	1	0	0
Campylobacter_showae	0	0	0	0	0	2	1	0	1	0	0	0
Canine_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_caviae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_felis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_muridarum	0	0	0	0	0	1	0	0	0	0	0	0
Chlamydia_pecorum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pecorum_P787	0	0	0	0	1	0	0	0	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_psittaci	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_suis	0	0	0	0	0	0	0	0	1	0	0	0
Chlamydia_trachomatis	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ammoniagenes	0	0	0	0	0	2	1	1	0	0	0	2
Corynebacterium_amycolatum	0	0	0	4	2	3	5	1	2	0	0	0
Corynebacterium_bovis	1	6	2	11	13	8	6	7	7	25	0	6
Corynebacterium_crudilactis	0	0	0	0	0	0	0	0	1	0	2	0
Corynebacterium_diphtheriae	2	0	0	0	0	0	2	0	1	0	0	0
Corynebacterium_diphtheriae_HC03	0	0	0	0	0	0	0	0	1	0	0	0
Corynebacterium_diphtheriae_HC04	0	0	0	0	0	0	0	0	1	0	0	0
Corynebacterium_jeikeium	0	4	2	1	2	2	5	3	7	1	2	2
Corynebacterium_jeikeium_K411	0	2	3	5	1	1	1	3	6	1	0	1
Corynebacterium_kroppenstedtii	0	0	2	1	0	0	0	1	1	3	0	0
Corynebacterium_kroppenstedtii_DSM_44385	3	0	2	1	0	1	0	1	0	0	0	0
Corynebacterium_maris	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_maris_DSM_45190	1	6	13	9	7	6	10	12	10	12	0	2
Corynebacterium_matruchotii	1	1	0	2	1	1	1	3	4	2	0	0
Corynebacterium_minutissimum	4	2	2	3	4	3	2	1	0	0	0	3
Corynebacterium_pseudotuberculosis	0	0	0	0	0	0	0	0	1	0	0	0
Corynebacterium_pseudotuberculosis_Cp162	0	1	1	0	0	0	0	0	0	0	0	0
Corynebacterium_renale	0	0	0	0	0	1	2	2	2	4	0	0
Corynebacterium_segmentosum	3	3	1	2	0	2	1	2	1	0	0	0
Corynebacterium_sphenisci	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	22	22	25	43	99	59	73	59	70	47	8	12
Corynebacterium_stationis	0	0	0	0	0	0	0	0	0	1	0	0
Corynebacterium_striatum	0	2	2	2	5	7	5	2	5	3	0	2
Corynebacterium_urealyticum	0	2	2	1	6	1	1	3	8	4	0	3
Corynebacterium_ureicelerivorans	1	1	2	5	5	4	1	6	4	5	0	3
Corynebacterium_xerosis	1	4	11	11	20	18	27	41	28	15	2	5
Cowpox_virus	0	0	0	0	0	0	0	0	0	0	0	0
Coxiella_burnetii	0	0	0	1	0	2	0	4	3	8	1	0
Coxiella_burnetii_Dugway_5J108-111	0	1	0	0	0	0	0	1	1	0	0	2
Coxiella_burnetii_str._Schperling	2	0	0	0	0	0	0	1	0	1	0	0
Cryptosporidium	0	0	0	0	0	0	0	0	0	0	0	0
Cryptosporidium_parvum	0	0	0	0	0	0	0	0	0	0	0	0
Deltaretrovirus	0	0	0	0	0	0	0	0	0	0	0	0
Ehrlichia_canis	0	0	0	0	0	0	0	0	0	0	0	0
Ehrlichia_canis_str._Jake	0	1	0	0	0	0	0	0	0	0	0	0
Enterococcus_avium	0	0	0	0	0	0	1	0	0	0	0	0
Enterococcus_casseliflavus	0	0	2	0	0	0	2	0	0	0	0	0
Enterococcus_cecorum	1	0	2	0	0	0	0	0	0	0	0	0
Enterococcus_durans	0	0	0	0	0	1	0	0	0	0	0	1
Enterococcus_faecalis	0	0	1	0	0	0	1	0	1	0	0	0
Enterococcus_faecium	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_hirae	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_hirae_ATCC_9790	0	4	0	1	0	0	0	0	0	0	0	0
Enterococcus_mundtii	0	0	0	0	0	1	0	0	0	0	0	0
Enterovirus_B	0	0	0	0	0	0	0	0	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	0	0	0	0	0	0	0	0
Equine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Erysipelothrix_rhusiopathiae	0	0	0	0	0	0	0	1	0	0	0	0
Erythroparvovirus	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli	4	3	6	6	9	9	2	6	11	2	0	0
Escherichia_coli_CFT073	0	0	0	0	0	0	0	2	0	0	0	0
Escherichia_coli_O111	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O121_str._RM8352	0	0	0	0	2	0	0	0	0	0	0	0
Escherichia_coli_O139	0	0	0	1	0	0	0	0	0	0	0	0
Escherichia_coli_O157:H7	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O25:NM	0	0	0	0	0	0	0	0	1	0	0	0
Escherichia_coli_O26	0	0	0	0	0	0	0	0	0	0	0	0
