Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	0	0	0	0	1	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	1	0	2	0	0	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	1	2	2	0	0	0	1	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	1	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	1	0	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	0	3	6	7	3	7	14	11	17	17	0	1
Bordetella_bronchiseptica	0	0	1	5	2	11	6	10	10	15	3	1
Bordetella_genomosp._13	5	3	6	7	4	11	11	12	10	10	6	11
Bordetella_pertussis	1	0	1	2	7	0	2	4	8	9	1	2
Bordetella_pertussis_137	0	0	1	2	0	1	4	0	3	0	0	3
Bordetella_pertussis_18323	0	0	0	0	0	0	0	3	0	0	0	0
Bordetella_petrii	0	2	1	4	10	20	7	10	17	3	1	10
Bordetella_trematum	2	1	0	9	9	7	12	6	12	5	1	1
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	4	0	0	0	0	0	0
Brucella_abortus_bv._6_str._870	0	0	0	0	1	0	0	0	0	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	1	1	1	0	2	0	2	1	1
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_suis_bv._2	0	0	0	0	0	0	0	0	0	0	0	2
Burkholderia_cepacia	3	2	5	14	8	23	20	18	11	15	7	5
Burkholderia_cepacia_ATCC_25416	0	1	2	1	6	11	6	4	3	6	0	4
Burkholderia_cepacia_JBK9	0	2	5	6	2	5	7	7	2	9	1	4
Burkholderia_gladioli	4	17	21	18	23	26	32	42	38	34	9	17
Burkholderia_gladioli_BSR3	0	1	0	3	6	4	15	8	9	9	2	1
Burkholderia_gladioli_pv._gladioli	1	7	18	15	21	36	26	44	33	40	10	11
Burkholderia_mallei	1	2	0	0	1	0	0	0	1	1	0	1
Burkholderia_multivorans	1	6	10	16	19	34	28	34	37	22	9	8
Burkholderia_multivorans_ATCC_17616	1	1	2	11	6	3	4	5	5	8	1	2
Burkholderia_multivorans_ATCC_BAA-247	3	2	5	9	6	7	6	8	7	7	1	5
Burkholderia_pseudomallei	3	6	6	10	8	14	13	26	22	32	5	8
Burkholderia_pseudomallei_1106b	0	1	1	8	14	11	4	2	4	6	0	0
Burkholderia_pseudomallei_1710a	0	0	0	0	3	1	0	2	0	1	0	0
Burkholderia_pseudomallei_1710b	0	0	1	0	1	0	0	1	0	0	0	0
Burkholderia_pseudomallei_7894	0	0	1	0	1	0	1	0	1	2	0	0
Burkholderia_pseudomallei_B03	0	1	1	1	1	2	7	3	0	1	0	0
Burkholderia_pseudomallei_MSHR1153	0	0	0	0	0	1	0	1	1	1	0	0
Burkholderia_pseudomallei_MSHR2543	0	0	1	0	0	2	0	1	4	4	0	0
Burkholderia_pseudomallei_MSHR346	0	0	0	0	1	0	0	3	2	1	0	0
Burkholderia_pseudomallei_MSHR435	0	1	0	0	1	1	0	2	2	0	0	0
Burkholderia_pseudomallei_NCTC_13179	0	0	0	1	0	0	1	4	0	1	0	0
