Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	0	0	1	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	0	1	3	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	0	0	0	0	0	0	1	0	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	0	0	0	0	0	0	0	0	1
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	1	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	1	1	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	2	17	10	13	33	17	36	25	39	46	7	8
Bordetella_bronchiseptica	1	5	13	28	14	34	47	34	35	25	7	23
Bordetella_genomosp._13	5	14	7	28	60	49	39	52	53	44	13	19
Bordetella_pertussis	0	2	4	3	5	2	14	8	16	26	2	0
Bordetella_pertussis_137	0	0	1	0	0	3	3	3	1	2	1	1
Bordetella_pertussis_18323	0	0	0	1	0	1	1	3	4	4	0	0
Bordetella_petrii	2	3	5	13	28	22	41	20	35	25	9	11
Bordetella_trematum	1	5	9	15	13	14	31	48	47	31	9	7
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	0	0	0	1	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	1	1	0	0	0	1	0	0
Brucella_suis	0	0	0	0	1	0	1	1	0	7	0	0
Brucella_suis_019	0	0	0	0	0	0	0	0	1	0	0	0
Brucella_suis_bv._2	0	1	0	0	0	0	0	0	0	1	0	0
Burkholderia_cepacia	12	28	36	31	54	31	58	50	51	48	15	45
Burkholderia_cepacia_ATCC_25416	7	32	22	16	7	22	11	17	20	14	11	7
Burkholderia_cepacia_JBK9	8	11	22	12	23	27	31	13	11	23	4	8
Burkholderia_gladioli	10	17	39	41	44	68	38	73	61	72	11	19
Burkholderia_gladioli_BSR3	1	8	5	6	10	12	13	17	25	16	0	5
Burkholderia_gladioli_pv._gladioli	2	18	26	39	37	42	54	65	69	54	12	26
Burkholderia_mallei	0	1	1	0	2	1	1	0	1	4	0	2
Burkholderia_mallei_NCTC_10229	0	0	0	0	0	0	1	0	1	0	0	0
Burkholderia_mallei_NCTC_10247	0	0	0	0	0	3	0	4	1	2	0	0
Burkholderia_multivorans	31	51	74	102	120	101	86	105	119	92	36	48
Burkholderia_multivorans_ATCC_17616	25	36	34	32	31	28	19	21	20	30	10	15
Burkholderia_multivorans_ATCC_BAA-247	5	27	38	24	35	36	32	23	24	16	1	17
Burkholderia_pseudomallei	19	22	24	19	16	24	28	24	39	40	12	17
Burkholderia_pseudomallei_1106b	0	0	1	0	0	0	2	1	3	1	0	1
Burkholderia_pseudomallei_1710a	0	0	0	0	0	1	0	5	1	0	0	0
Burkholderia_pseudomallei_1710b	0	0	0	0	0	0	2	1	0	0	0	0
Burkholderia_pseudomallei_7894	2	4	5	2	1	0	1	0	3	1	0	3
Burkholderia_pseudomallei_B03	0	0	0	0	1	0	1	2	0	0	0	0
Burkholderia_pseudomallei_MSHR1153	0	3	2	1	3	2	1	0	0	3	0	2
Burkholderia_pseudomallei_MSHR2543	0	1	0	1	0	3	0	0	0	4	0	1
Burkholderia_pseudomallei_MSHR346	0	2	0	3	1	3	0	0	3	1	0	0
Burkholderia_pseudomallei_MSHR435	0	0	0	1	1	1	2	0	0	1	0	1
Burkholderia_pseudomallei_NCTC_13179	0	1	0	1	2	1	1	0	3	0	0	0
Burkholderia_pseudomallei_Pasteur_52237	0	2	0	0	1	0	0	5	3	7	0	2
Campylobacter_coli	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_fetus	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_gracilis	0	1	1	2	1	1	0	0	1	0	0	0
Campylobacter_showae	0	0	0	3	2	4	1	0	1	0	0	0
Canine_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_caviae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_caviae_GPIC	0	0	0	0	0	0	0	1	0	0	0	1
Chlamydia_felis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_muridarum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pecorum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pecorum_P787	1	0	0	0	0	0	0	0	0	0	0	0
