Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	0	0	0	3	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	1	0	0	0	0	0	0	0	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	2	2	0	0	0	1	0	1	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	1	0	1	0	0	0	0
Bartonella_quintana	4	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	7	34	26	51	61	65	66	62	91	67	21	50
Bordetella_bronchiseptica	4	13	20	62	80	88	105	119	138	106	21	85
Bordetella_genomosp._13	22	65	122	134	161	151	156	178	162	111	44	67
Bordetella_pertussis	0	3	8	15	22	32	33	59	50	59	23	22
Bordetella_pertussis_137	0	0	0	1	7	10	20	19	19	16	4	11
Bordetella_pertussis_18323	0	0	2	0	4	8	8	7	19	3	1	6
Bordetella_petrii	180	472	745	933	1005	1066	1068	1008	884	775	624	1240
Bordetella_trematum	11	20	51	81	82	86	99	93	73	74	23	39
Borrelia_crocidurae	0	0	1	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	1	0	3	0	1
Brucella_abortus_bv._6_str._870	0	0	0	0	0	0	0	2	0	0	0	0
Brucella_canis	0	0	0	0	0	0	1	0	0	1	0	0
Brucella_melitensis	0	0	0	0	1	0	0	0	2	2	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti_CCM_4915	0	0	0	0	1	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	2	4	0	1	4	1	2	0	1	0	0	0
Brucella_suis	0	0	0	0	0	0	0	0	1	3	0	0
Brucella_suis_bv._2	0	0	0	0	0	0	0	1	0	0	0	0
Burkholderia_cepacia	2	3	8	28	20	23	37	31	16	36	14	11
Burkholderia_cepacia_ATCC_25416	0	0	3	5	7	3	11	18	10	12	1	2
Burkholderia_cepacia_JBK9	2	9	1	5	7	11	10	9	24	14	2	7
Burkholderia_gladioli	1	20	24	39	48	45	40	69	43	51	19	30
Burkholderia_gladioli_BSR3	0	2	2	7	10	8	20	13	22	11	5	5
Burkholderia_gladioli_pv._gladioli	0	7	18	27	29	63	36	58	56	66	13	15
Burkholderia_mallei	0	0	0	0	0	1	1	1	4	2	1	0
Burkholderia_mallei_NCTC_10247	0	0	0	0	0	0	0	1	0	0	1	0
Burkholderia_multivorans	6	9	9	30	42	50	55	53	79	67	14	44
Burkholderia_multivorans_ATCC_17616	0	6	7	10	13	11	19	17	12	13	9	8
Burkholderia_multivorans_ATCC_BAA-247	1	8	1	8	11	7	14	21	15	20	3	1
Burkholderia_pseudomallei	0	9	8	10	14	25	30	18	24	26	2	8
Burkholderia_pseudomallei_1106b	0	0	0	2	0	1	0	0	3	1	0	1
Burkholderia_pseudomallei_1710a	0	0	0	0	1	1	1	0	0	1	0	0
Burkholderia_pseudomallei_1710b	0	0	0	0	0	0	0	0	0	1	0	0
Burkholderia_pseudomallei_7894	0	0	0	0	0	0	0	0	0	5	0	1
Burkholderia_pseudomallei_B03	0	0	0	0	0	2	1	0	0	2	0	1
Burkholderia_pseudomallei_MSHR1153	0	0	0	0	1	0	1	0	0	0	0	0
Burkholderia_pseudomallei_MSHR2543	0	0	1	0	0	0	0	2	0	0	0	1
Burkholderia_pseudomallei_MSHR346	0	0	1	0	0	0	1	0	0	1	0	0
Burkholderia_pseudomallei_MSHR435	0	0	0	1	0	1	5	1	0	2	0	0
